,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02910069 0.02464609 0.        ],[0.02771688 0.02347411 0.        ],[ 0.00956679  0.01018145 -0.00035636],[ 0.9700229  0.8215363 -0.7624422],10.0,0.01,0.0297872314629917,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04262877 -0.00374038  0.00571634],[ 0.04191967 -0.00244627  0.00544452],[0.02276913 0.00628843 0.00019384],[ 0.45093596 -0.94621575  0.19054472],10.0,0.01,0.0297872314629917,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02356188 0.        ],[0.04961576 0.02232513 0.0002589 ],[0.03430125 0.00956931 0.0004243 ],[ 0.98469424  0.9100754  -0.81003505],10.0,0.01,0.0297872314629917,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00562422  0.01035651],[ 0.04998173 -0.00429516  0.00987634],[0.04154082 0.00469941 0.00397981],[ 0.53801346 -0.9728699   0.345217  ],10.0,0.01,0.0297872314629917,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02184095 0.        ],[0.04999913 0.02059811 0.00046964],[0.04446835 0.00878007 0.00427853],[ 0.98725927  0.91550565 -0.81958795],10.0,0.01,0.0297872314629917,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00737935  0.01070423],[ 0.04999996 -0.00604895  0.01021755],[0.04557038 0.00388805 0.00547881],[ 0.54514015 -0.9740099   0.35680783],10.0,0.01,0.0297872314629917,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0200998 0.       ],[0.05       0.01885636 0.00048587],[0.04508332 0.00753506 0.00429459],[ 0.98744226  0.9159715  -0.82054496],10.0,0.01,0.0297872314629917,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00912332  0.01073351],[ 0.05       -0.00779281  0.01024621],[0.04470127 0.00207861 0.00506488],[ 0.54576635 -0.9741039   0.35778356],10.0,0.01,0.0297872314629917,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01835709 0.        ],[0.05       0.0171136  0.00048723],[0.0439908  0.00553511 0.00395232],[ 0.9874569  0.9160137 -0.8206122],10.0,0.01,0.0297872314629917,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01086627  0.01073601],[ 0.05       -0.00953576  0.01024865],[0.04397304 0.00017382 0.00484719],[ 0.54581845 -0.97411215  0.35786688],10.0,0.01,0.0297872314629917,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01661425 0.        ],[0.05       0.01537075 0.00048735],[0.04368737 0.00377223 0.00389152],[ 0.9874581  0.9160173 -0.8206179],10.0,0.01,0.0297872314629917,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01260914  0.01073622],[ 0.05       -0.01127863  0.01024886],[ 0.04397689 -0.00148679  0.00486899],[ 0.54582286 -0.97411287  0.35787416],10.0,0.01,0.0297872314629917,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01487139 0.        ],[0.05       0.01362789 0.00048736],[0.04381934 0.00213192 0.00393535],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.014352    0.01073623],[ 0.05       -0.01302149  0.01024887],[ 0.04411493 -0.00313801  0.00491317],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01312852 0.        ],[0.05       0.01188503 0.00048736],[0.04391333 0.00046749 0.00395385],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01609486  0.01073623],[ 0.05       -0.01476435  0.01024887],[ 0.04415992 -0.00481455  0.00492057],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01138566 0.        ],[0.05       0.01014216 0.00048736],[ 0.04392811 -0.00121323  0.0039487 ],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01783773  0.01073623],[ 0.05       -0.01650721  0.01024887],[ 0.04416419 -0.00649757  0.00491661],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0096428 0.       ],[0.05       0.0083993  0.00048736],[ 0.04393291 -0.00289572  0.00394284],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01958059  0.01073623],[ 0.05       -0.01825007  0.01024887],[ 0.04417488 -0.00817914  0.00491607],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00789994 0.        ],[0.05       0.00665644 0.00048736],[ 0.04394792 -0.00457613  0.00394029],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02132345  0.01073623],[ 0.05       -0.01999294  0.01024887],[ 0.04419291 -0.00985934  0.00491769],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00615708 0.        ],[0.05       0.00491358 0.00048736],[ 0.04396614 -0.00625598  0.0039382 ],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02306631  0.01073623],[ 0.05       -0.0217358   0.01024887],[ 0.04421099 -0.01153976  0.0049189 ],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00441421 0.        ],[0.05       0.00317072 0.00048736],[ 0.04398297 -0.00793631  0.00393537],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02480917  0.01073623],[ 0.05       -0.02347866  0.01024887],[ 0.04422749 -0.01322068  0.00491939],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00267135 0.        ],[0.05       0.00142785 0.00048736],[ 0.04399857 -0.00961704  0.003932  ],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02655204  0.01073623],[ 0.05       -0.02522152  0.01024887],[ 0.04424323 -0.01490188  0.0049195 ],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00092849 0.        ],[ 0.05       -0.00031501  0.00048736],[ 0.04401371 -0.01129798  0.00392834],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.0282949   0.01073623],[ 0.05       -0.02696438  0.01024887],[ 0.04425865 -0.01658327  0.00491934],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00081437  0.        ],[ 0.05       -0.00205787  0.00048736],[ 0.04402852 -0.01297912  0.0039244 ],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03003776  0.01073623],[ 0.05       -0.02870725  0.01024887],[ 0.0442737  -0.01826487  0.00491888],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00255723  0.        ],[ 0.05       -0.00380073  0.00048736],[ 0.0440429  -0.01466047  0.00392013],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03178062  0.01073623],[ 0.05       -0.03045011  0.01024887],[ 0.0442883  -0.01994669  0.0049181 ],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0043001  0.       ],[ 0.05       -0.0055436   0.00048736],[ 0.04405682 -0.01634202  0.00391553],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03352349  0.01073623],[ 0.05       -0.03219297  0.01024887],[ 0.04430244 -0.02162872  0.00491701],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00604296  0.        ],[ 0.05       -0.00728646  0.00048736],[ 0.04407027 -0.01802377  0.00391061],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
37,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03526635  0.01073623],[ 0.05       -0.03393583  0.01024887],[ 0.04431613 -0.02331094  0.00491559],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
38,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00778582  0.        ],[ 0.05       -0.00902932  0.00048736],[ 0.04408327 -0.01970572  0.00390536],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
39,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03700921  0.01073623],[ 0.05       -0.0356787   0.01024887],[ 0.04432938 -0.02499336  0.00491385],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
40,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00952868  0.        ],[ 0.05       -0.01077218  0.00048736],[ 0.04409581 -0.02138785  0.00389978],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
41,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03875207  0.01073623],[ 0.05       -0.03742156  0.01024887],[ 0.04434217 -0.02667597  0.0049118 ],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
42,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01127155  0.        ],[ 0.05       -0.01251504  0.00048736],[ 0.04410789 -0.02307016  0.00389387],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
43,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04049493  0.01073623],[ 0.05       -0.03916442  0.01024887],[ 0.0443545  -0.02835876  0.00490942],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
44,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01301441  0.        ],[ 0.05       -0.01425791  0.00048736],[ 0.04411951 -0.02475265  0.00388764],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
45,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.0422378   0.01073623],[ 0.05       -0.04090728  0.01024887],[ 0.04436639 -0.03004173  0.00490672],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
46,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01475727  0.        ],[ 0.05       -0.01600077  0.00048736],[ 0.04413067 -0.0264353   0.00388108],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
47,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04398066  0.01073623],[ 0.05       -0.04265014  0.01024887],[ 0.04437781 -0.03172487  0.0049037 ],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
48,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01650013  0.        ],[ 0.05       -0.01774363  0.00048736],[ 0.04414136 -0.02811811  0.00387418],[ 0.9874582   0.91601753 -0.8206184 ],10.0,0.01,0.0297872314629917,False
49,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04572352  0.01073623],[ 0.05       -0.04439301  0.01024887],[ 0.04438878 -0.03340817  0.00490036],[ 0.5458231 -0.9741129  0.3578744],10.0,0.01,0.0297872314629917,False
