0.975428,0.799649,-0.791393
0.494042,-0.950178,0.218617
0.985160,0.901501,-0.827556
0.589910,-0.975478,0.396549
0.988260,0.907799,-0.841376
0.598711,-0.976627,0.409495
0.988466,0.908470,-0.842451
0.599542,-0.976740,0.410755
0.988486,0.908535,-0.842559
0.599624,-0.976751,0.410878
0.988488,0.908542,-0.842569
0.599632,-0.976752,0.410890
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410891
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
0.988488,0.908542,-0.842570
0.599633,-0.976752,0.410892
