0.983983,0.683961,-0.834422
0.498093,-0.879973,-0.004058
0.985646,0.840643,-0.863531
0.536603,-0.961173,0.234153
0.988767,0.846251,-0.872372
0.541971,-0.962957,0.243844
0.988936,0.846999,-0.872911
0.542563,-0.963162,0.244975
0.988955,0.847084,-0.872973
0.542631,-0.963186,0.245104
0.988958,0.847093,-0.872980
0.542639,-0.963188,0.245119
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
0.988958,0.847095,-0.872981
0.542640,-0.963189,0.245121
