,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02947982 0.02304434 0.        ],[0.02807798 0.02194852 0.        ],[ 0.00972632  0.00944839 -0.00037645],[ 0.98266065  0.7681446  -0.8234271 ],10.0,0.01,0.02587221825332711,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04266135 -0.00439577  0.00183377],[ 0.04196788 -0.00314303  0.00174657],[ 0.02278134  0.00521848 -0.00158666],[ 0.43938446 -0.91467017  0.06112564],10.0,0.01,0.02587221825332711,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02227787 0.        ],[4.96180524e-02 2.10690436e-02 8.30537225e-05],[ 0.0343618   0.00852539 -0.00135338],[ 0.9857745  0.8891213 -0.845338 ],10.0,0.01,0.02587221825332711,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00666337  0.00767858],[ 0.04998184 -0.00534462  0.00731739],[0.04145667 0.00368463 0.00245913],[ 0.49175692 -0.96470803  0.2559526 ],10.0,0.01,0.02587221825332711,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02014958 0.        ],[0.04999914 0.01893727 0.00034796],[0.04451791 0.00748323 0.00312534],[ 0.9884579  0.893765  -0.8527184],10.0,0.01,0.02587221825332711,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00883024  0.00792414],[ 0.04999996 -0.00750982  0.00756388],[0.04554318 0.00240712 0.0040182 ],[ 0.497046   -0.96599394  0.2641381 ],10.0,0.01,0.02587221825332711,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01799874 0.        ],[0.05       0.01678574 0.00035968],[0.04514409 0.0057889  0.00308854],[ 0.9885907   0.89429927 -0.85319567],10.0,0.01,0.02587221825332711,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01098498  0.00794801],[ 0.05       -0.00966442  0.00758717],[0.0446612  0.00020437 0.0035876 ],[ 0.49755704 -0.9661241   0.26493382],10.0,0.01,0.02587221825332711,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01584552 0.        ],[0.05       0.01463246 0.00036079],[0.04403934 0.00340669 0.00273394],[ 0.9886036  0.8943502 -0.8532416],10.0,0.01,0.02587221825332711,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01313857  0.00795029],[ 0.05       -0.01181799  0.00758939],[ 0.04392673 -0.00208952  0.00337077],[ 0.49760568 -0.96613646  0.26500964],10.0,0.01,0.02587221825332711,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01369208 0.        ],[0.05       0.01247901 0.00036089],[0.04374044 0.00124859 0.00267218],[ 0.9886048   0.89435506 -0.853246  ],10.0,0.01,0.02587221825332711,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01529205  0.00795051],[ 0.05       -0.01397147  0.00758961],[ 0.04393708 -0.00414719  0.0033941 ],[ 0.49761045 -0.96613765  0.26501703],10.0,0.01,0.02587221825332711,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01153862 0.        ],[0.05       0.01032555 0.0003609 ],[ 0.04387874 -0.00078846  0.00271641],[ 0.9886048   0.89435554 -0.8532464 ],10.0,0.01,0.02587221825332711,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01744552  0.00795053],[ 0.05       -0.01612493  0.00758962],[ 0.04408014 -0.00619459  0.003438  ],[ 0.4976108  -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00938515 0.        ],[0.05       0.00817208 0.00036091],[ 0.04397576 -0.00284966  0.00273379],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01959899  0.00795053],[ 0.05       -0.0182784   0.00758962],[ 0.04412762 -0.00826764  0.00344469],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00723168 0.        ],[0.05       0.00601861 0.00036091],[ 0.04399252 -0.00492725  0.00272696],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02175245  0.00795053],[ 0.05       -0.02043187  0.00758962],[ 0.04413398 -0.01034706  0.0034401 ],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00507821 0.        ],[0.05       0.00386514 0.00036091],[ 0.04399946 -0.00700645  0.0027194 ],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02390592  0.00795053],[ 0.05       -0.02258534  0.00758962],[ 0.04414693 -0.01242505  0.00343886],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00292475 0.        ],[0.05       0.00171168 0.00036091],[ 0.04401662 -0.00908369  0.00271508],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02605939  0.00795053],[ 0.05       -0.0247388   0.00758962],[ 0.04416709 -0.01450183  0.0034396 ],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00077128 0.        ],[ 0.05       -0.00044179  0.00036091],[ 0.04403672 -0.01116054  0.00271104],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02821285  0.00795053],[ 0.05       -0.02689227  0.00758962],[ 0.044187   -0.01657896  0.00343975],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00138219  0.        ],[ 0.05       -0.00259526  0.00036091],[ 0.04405513 -0.01323796  0.00270607],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03036632  0.00795053],[ 0.05       -0.02904574  0.00758962],[ 0.04420505 -0.01865668  0.00343899],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00353566  0.        ],[ 0.05       -0.00474872  0.00036091],[ 0.04407204 -0.01531586  0.00270039],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03251979  0.00795053],[ 0.05       -0.03119921  0.00758962],[ 0.0442221  -0.02073475  0.00343768],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00568912  0.        ],[ 0.05       -0.00690219  0.00036091],[ 0.04408826 -0.01739405  0.00269425],[ 0.9886048   0.89435554 -0.85324645],10.0,0.01,0.02587221825332711,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03467326  0.00795053],[ 0.05       -0.03335267  0.00758962],[ 0.04423859 -0.02281311  0.00343594],[ 0.49761093 -0.96613777  0.26501763],10.0,0.01,0.02587221825332711,False
