,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02913879 0.02439347 0.        ],[0.02775317 0.0232335  0.        ],[ 0.00958454  0.01006649 -0.00035917],[ 0.971293    0.8131156  -0.77566427],10.0,0.01,0.022785904820791646,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04488532 -0.00433625  0.00811553],[ 0.04407064 -0.00302524  0.00772962],[0.02367548 0.00588639 0.00123341],[ 0.5248842  -0.95765716  0.27051783],10.0,0.01,0.022785904820791646,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02283143 0.        ],[0.04971804 0.02160188 0.00036756],[0.03501018 0.0088777  0.00141154],[ 0.9853213  0.9055891 -0.8230176],10.0,0.01,0.022785904820791646,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00648954  0.01305792],[ 0.04998659 -0.00515373  0.01245446],[0.04204959 0.00397668 0.00550319],[ 0.61856246 -0.9773656   0.4352641 ],10.0,0.01,0.022785904820791646,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02086011 0.        ],[0.04999936 0.01962309 0.00059224],[0.04467037 0.00794481 0.00551233],[ 0.9882548   0.9116552  -0.83712924],10.0,0.01,0.022785904820791646,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.0084928   0.01339774],[ 0.04999997 -0.00715582  0.0127888 ],[0.04572387 0.00291565 0.00692796],[ 0.6267276  -0.97843045  0.44659126],10.0,0.01,0.022785904820791646,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01887365 0.        ],[0.05       0.01763588 0.00060814],[0.04507312 0.00641403 0.00545149],[ 0.9884509  0.912215  -0.8383399],10.0,0.01,0.022785904820791646,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01048203  0.01343056],[ 0.05       -0.00914495  0.01282082],[0.04475865 0.00083315 0.00648737],[ 0.627506   -0.97852266  0.44768524],10.0,0.01,0.022785904820791646,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01688605 0.        ],[0.05       0.01564821 0.00060966],[0.04396062 0.00416702 0.00511669],[ 0.9884696   0.9122695  -0.83845764],10.0,0.01,0.022785904820791646,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.0124699   0.01343375],[ 0.05       -0.01113281  0.01282393],[ 0.04405205 -0.00130067  0.00627719],[ 0.6275816  -0.97853166  0.44779158],10.0,0.01,0.022785904820791646,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01489835 0.        ],[0.05       0.0136605  0.00060981],[0.04368365 0.00217762 0.0050646 ],[ 0.9884715   0.91227484 -0.83846915],10.0,0.01,0.022785904820791646,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01445763  0.01343407],[ 0.05       -0.01312054  0.01282424],[ 0.04407614 -0.0031924   0.00630448],[ 0.627589  -0.9785325  0.4478022],10.0,0.01,0.022785904820791646,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01291063 0.        ],[0.05       0.01167278 0.00060982],[0.04382588 0.00030257 0.00510924],[ 0.9884716  0.9122753 -0.8384702],10.0,0.01,0.022785904820791646,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01644535  0.01343409],[ 0.05       -0.01510826  0.01282426],[ 0.04421704 -0.00508093  0.00634871],[ 0.6275897  -0.9785326   0.44780302],10.0,0.01,0.022785904820791646,False
