,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02963741 0.02808665 0.        ],[0.02822808 0.02675106 0.        ],[ 0.00968583  0.0117157  -0.00033611],[ 0.98791385  0.93622184 -0.5851034 ],10.0,0.01,0.02044137893775649,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02048725 -0.00011653  0.        ],[0.02085534 0.00116109 0.        ],[ 0.01485333  0.00998615 -0.0019628 ],[-0.3050056  -0.9401061  -0.04860073],10.0,0.01,0.02044137893775649,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04963746 0.02324163 0.        ],[0.0482688  0.02219165 0.        ],[ 0.02765423  0.01220219 -0.00107226],[ 0.97167385  0.77860534 -0.23991299],10.0,0.01,0.02044137893775649,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0434     -0.00366082  0.        ],[ 0.04363152 -0.00243147  0.        ],[ 0.03521055  0.00552642 -0.00181665],[-0.20791543 -0.8967486  -0.07927042],10.0,0.01,0.02044137893775649,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02175155 0.        ],[0.04969716 0.02060159 0.        ],[ 0.0406767   0.00900167 -0.00057802],[ 0.9781318  0.8470793 -0.2921301],10.0,0.01,0.02044137893775649,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04206005 -0.0056967   0.        ],[ 0.04242322 -0.00444615  0.        ],[ 0.04071794  0.00461097 -0.00039132],[-0.2646649  -0.91494185 -0.07531232],10.0,0.01,0.02044137893775649,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01846745 0.        ],[0.0496397  0.01737785 0.        ],[ 0.04230851  0.00759866 -0.0001416 ],[ 0.97398746  0.8054719  -0.25570703],10.0,0.01,0.02044137893775649,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04303536 -0.00864751  0.        ],[ 0.04334941 -0.00740994  0.        ],[ 0.04082225  0.00189183 -0.00066496],[-0.23215467 -0.9038322  -0.07894194],10.0,0.01,0.02044137893775649,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01627645 0.        ],[0.04968375 0.0151501  0.        ],[ 0.04170261  0.00466273 -0.00052148],[ 0.9766047   0.8307986  -0.27602094],10.0,0.01,0.02044137893775649,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04225062 -0.01103619  0.        ],[ 0.04260408 -0.00979097  0.        ],[ 0.03989723 -0.00068185 -0.00086394],[-0.2583127  -0.91042125 -0.07685477],10.0,0.01,0.02044137893775649,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0133025 0.       ],[0.04964831 0.01220435 0.        ],[ 0.04111144  0.00207909 -0.00058574],[ 0.97463226  0.8112898  -0.2598076 ],10.0,0.01,0.02044137893775649,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04286052 -0.01385877  0.        ],[ 0.04318329 -0.0126194   0.        ],[ 0.03991481 -0.00341585 -0.00091575],[-0.23798281 -0.9053758  -0.0785498 ],10.0,0.01,0.02044137893775649,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01093587 0.        ],[0.04967585 0.00981576 0.        ],[ 0.04130527 -0.00049646 -0.00059921],[ 0.9761934   0.8264879  -0.27199244],10.0,0.01,0.02044137893775649,False
