,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02964496 0.02825113 0.        ],[0.02823527 0.02690772 0.        ],[ 0.00968529  0.01178959 -0.00033476],[ 0.9881655   0.9417045  -0.61902994],10.0,0.01,0.011176177664478777,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 2.04773210e-02 -3.98550183e-05  0.00000000e+00],[0.02084623 0.00124157 0.        ],[ 0.01484617  0.01008972 -0.00196342],[-0.30558813 -0.943033   -0.04334617],10.0,0.01,0.011176177664478777,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04950507 0.02272287 0.        ],[0.04814227 0.02170138 0.        ],[ 0.0276168   0.01202727 -0.00107224],[ 0.96759164  0.7587575  -0.24327898],10.0,0.01,0.011176177664478777,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04301304 -0.00421308  0.        ],[ 0.04325695 -0.00298079  0.        ],[ 0.03506276  0.00508346 -0.00179528],[-0.21640086 -0.89786506 -0.08178216],10.0,0.01,0.011176177664478777,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02046126 0.        ],[0.04967935 0.01934654 0.        ],[ 0.04057532  0.00812343 -0.00056067],[ 0.97383237  0.8224783  -0.28536367],10.0,0.01,0.011176177664478777,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0421973  -0.00696876  0.        ],[ 0.04255309 -0.0057174   0.        ],[ 0.04072877  0.00340853 -0.00040741],[-0.26009005 -0.91433424 -0.07821828],10.0,0.01,0.011176177664478777,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01656756 0.        ],[0.04964588 0.01550785 0.        ],[ 0.04234591  0.00603329 -0.00015753],[ 0.96984315  0.784544   -0.2559631 ],10.0,0.01,0.011176177664478777,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04285318 -0.01056443  0.        ],[ 0.04317619 -0.00932462  0.        ],[ 4.08063883e-02  9.20763209e-05 -6.55727032e-04],[-0.23822749 -0.9043995  -0.08128452],10.0,0.01,0.011176177664478777,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0135701 0.       ],[0.04967551 0.0124814  0.        ],[ 0.04170342  0.00244319 -0.00051124],[ 0.9719622   0.80448437 -0.27039838],10.0,0.01,0.011176177664478777,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04238241 -0.01371473  0.        ],[ 0.04272921 -0.01246904  0.        ],[ 0.03996951 -0.00322539 -0.00086651],[-0.25391978 -0.9094945  -0.07964098],10.0,0.01,0.011176177664478777,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01001295 0.        ],[0.04965426 0.00894387 0.        ],[ 0.04118349 -0.00082812 -0.00059727],[ 0.9705951   0.7909225  -0.26001728],10.0,0.01,0.011176177664478777,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04267442 -0.01716685  0.        ],[ 0.04300632 -0.01592522  0.        ],[ 0.03991275 -0.00655667 -0.00090558],[-0.24418616 -0.90599334 -0.08080769],10.0,0.01,0.011176177664478777,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00681875 0.        ],[0.04966743 0.00573722 0.        ],[ 0.04131017 -0.00406843 -0.0005946 ],[ 0.971467    0.79952013 -0.2664913 ],10.0,0.01,0.011176177664478777,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04243293 -0.02042503  0.        ],[ 0.04277695 -0.01918095  0.        ],[ 0.03998518 -0.00967783 -0.00085401],[-0.25223553 -0.9081261  -0.08000696],10.0,0.01,0.011176177664478777,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00335629 0.        ],[0.04965653 0.00228459 0.        ],[ 0.04137215 -0.00725675 -0.00056155],[ 0.9707972   0.7927108  -0.26127398],10.0,0.01,0.011176177664478777,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04262305 -0.02383685  0.        ],[ 0.04295751 -0.02259471  0.        ],[ 0.04009705 -0.01296542 -0.00085321],[-0.24589837 -0.9064379  -0.08065534],10.0,0.01,0.011176177664478777,False
