,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02970755 0.02828247 0.        ],[0.02829488 0.02693757 0.        ],[ 0.00970612  0.01180186 -0.00033561],[ 0.99025154  0.942749   -0.59093326],10.0,0.01,0.012066339889545455,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 2.02694833e-02 -6.97057694e-05  0.00000000e+00],[0.02065111 0.00121456 0.        ],[ 0.01479177  0.01009402 -0.00196257],[-0.31460208 -0.9450726  -0.02985865],10.0,0.01,0.012066339889545455,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04965602 0.02473556 0.        ],[0.04827677 0.02361707 0.        ],[ 0.02758025  0.01292839 -0.00105547],[ 0.9795513   0.82684207 -0.25258833],10.0,0.01,0.012066339889545455,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04163112 -0.00278636  0.        ],[ 0.04194714 -0.00153081  0.        ],[ 0.03452709  0.00660589 -0.00179228],[-0.2674967  -0.9173973  -0.06989145],10.0,0.01,0.012066339889545455,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02264111 0.        ],[0.04961707 0.02149167 0.        ],[ 0.04012944  0.01002145 -0.00051036],[ 0.9805217   0.84758234 -0.26834476],10.0,0.01,0.012066339889545455,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04176992 -0.00502989  0.        ],[ 0.04214308 -0.00376872  0.        ],[ 0.04032421  0.00535913 -0.00044716],[-0.27433586 -0.9223664  -0.0679934 ],10.0,0.01,0.012066339889545455,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0202429 0.       ],[0.04962638 0.01910109 0.        ],[ 0.04206399  0.00869799 -0.00015959],[ 0.9800397  0.8424263 -0.2635814],10.0,0.01,0.012066339889545455,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04182407 -0.00739033  0.        ],[ 0.04219509 -0.00613059  0.        ],[ 0.04027106  0.00325289 -0.00065632],[-0.27253097 -0.92110765 -0.06854653],10.0,0.01,0.012066339889545455,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01792258 0.        ],[0.04962886 0.01677879 0.        ],[ 0.04130659  0.00618362 -0.00047393],[ 0.9801626  0.8437636 -0.2648009],10.0,0.01,0.012066339889545455,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181007 -0.00972048  0.        ],[ 0.04218187 -0.00846037  0.        ],[ 0.03954382  0.00073844 -0.00089052],[-0.27299774 -0.9214353  -0.06840503],10.0,0.01,0.012066339889545455,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01558205 0.        ],[0.04962823 0.01443877 0.        ],[ 0.04088317  0.00380334 -0.0005816 ],[ 0.9801307   0.8434174  -0.26448435],10.0,0.01,0.012066339889545455,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181369 -0.01205847  0.        ],[ 0.04218529 -0.01079846  0.        ],[ 0.03942855 -0.00152382 -0.00090976],[-0.27287686 -0.92135054 -0.06844169],10.0,0.01,0.012066339889545455,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01324674 0.        ],[0.04962839 0.01210333 0.        ],[ 0.04094797  0.0015748  -0.00055777],[ 0.9801389   0.84350705 -0.2645663 ],10.0,0.01,0.012066339889545455,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181276 -0.01439443  0.        ],[ 0.04218441 -0.0131344   0.        ],[ 0.03954902 -0.00375051 -0.00087028],[-0.2729081  -0.9213725  -0.06843221],10.0,0.01,0.012066339889545455,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01091008 0.        ],[0.04962835 0.00976671 0.        ],[ 0.04105284 -0.00066329 -0.00053615],[ 0.9801369   0.8434839  -0.26454508],10.0,0.01,0.012066339889545455,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.041813   -0.01673092  0.        ],[ 0.04218464 -0.01547089  0.        ],[ 0.0396137  -0.00599744 -0.00085731],[-0.2729001  -0.9213669  -0.06843472],10.0,0.01,0.012066339889545455,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00857377 0.        ],[0.04962836 0.00743038 0.        ],[ 0.04108497 -0.00291692 -0.00053943],[ 0.98013735  0.84348965 -0.26455045],10.0,0.01,0.012066339889545455,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181294 -0.01906728  0.        ],[ 0.04218458 -0.01780725  0.        ],[ 0.03962866 -0.00825287 -0.00085961],[-0.27290195 -0.92136824 -0.068434  ],10.0,0.01,0.012066339889545455,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00623737 0.        ],[0.04962836 0.00509399 0.        ],[ 0.04109604 -0.00517468 -0.00054713],[ 0.9801371   0.84348834 -0.26454926],10.0,0.01,0.012066339889545455,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.02140367  0.        ],[ 0.0421846  -0.02014364  0.        ],[ 0.03964241 -0.01050858 -0.00086098],[-0.27290154 -0.9213679  -0.06843424],10.0,0.01,0.012066339889545455,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00390099 0.        ],[0.04962836 0.00275761 0.        ],[ 0.0411139  -0.00743125 -0.00055232],[ 0.9801372  0.8434887 -0.2645496],10.0,0.01,0.012066339889545455,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.02374004  0.        ],[ 0.04218459 -0.02248001  0.        ],[ 0.03966302 -0.01276306 -0.00086032],[-0.27290165 -0.92136794 -0.06843406],10.0,0.01,0.012066339889545455,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00156462 0.        ],[0.04962836 0.00042123 0.        ],[ 0.04113562 -0.00968719 -0.00055689],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.02607642  0.        ],[ 0.04218459 -0.02481639  0.        ],[ 0.03968441 -0.01501771 -0.00085998],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00077176  0.        ],[ 0.04962836 -0.00191514  0.        ],[ 0.04115621 -0.01194364 -0.0005623 ],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.0284128   0.        ],[ 0.04218459 -0.02715277  0.        ],[ 0.03970405 -0.01727297 -0.00086057],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00310814  0.        ],[ 0.04962836 -0.00425152  0.        ],[ 0.04117516 -0.01420066 -0.00056853],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.03074918  0.        ],[ 0.04218459 -0.02948915  0.        ],[ 0.03972244 -0.01952869 -0.00086184],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00544452  0.        ],[ 0.04962836 -0.0065879   0.        ],[ 0.04119314 -0.01645807 -0.00057535],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.03308555  0.        ],[ 0.04218459 -0.03182552  0.        ],[ 0.03974007 -0.02178476 -0.00086366],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00778089  0.        ],[ 0.04962836 -0.00892428  0.        ],[ 0.04121039 -0.01871581 -0.00058273],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.03542193  0.        ],[ 0.04218459 -0.0341619   0.        ],[ 0.03975695 -0.02404118 -0.00086604],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01011727  0.        ],[ 0.04962836 -0.01126065  0.        ],[ 0.04122683 -0.0209739  -0.00059068],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.03775831  0.        ],[ 0.04218459 -0.03649828  0.        ],[ 0.03977301 -0.02629793 -0.00086899],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01245365  0.        ],[ 0.04962836 -0.01359703  0.        ],[ 0.04124241 -0.02323231 -0.00059923],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.04009468  0.        ],[ 0.04218459 -0.03883465  0.        ],[ 0.03978822 -0.028555   -0.00087254],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01479002  0.        ],[ 0.04962836 -0.01593341  0.        ],[ 0.04125712 -0.02549103 -0.00060838],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
37,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.04243106  0.        ],[ 0.04218459 -0.04117103  0.        ],[ 0.03980259 -0.03081238 -0.00087666],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
38,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0171264  0.       ],[ 0.04962836 -0.01826978  0.        ],[ 0.04127097 -0.02775005 -0.00061812],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
39,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.04476744  0.        ],[ 0.04218459 -0.04350741  0.        ],[ 0.03981612 -0.03307005 -0.00088137],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
40,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01946278  0.        ],[ 0.04962836 -0.02060616  0.        ],[ 0.04128395 -0.03000935 -0.00062845],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
41,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.04710382  0.        ],[ 0.04218459 -0.04584379  0.        ],[ 0.0398288  -0.035328   -0.00088667],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
42,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02179916  0.        ],[ 0.04962836 -0.02294254  0.        ],[ 0.04129607 -0.03226892 -0.00063938],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
43,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.04944019  0.        ],[ 0.04218459 -0.04818016  0.        ],[ 0.03984064 -0.03758621 -0.00089255],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
44,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02413553  0.        ],[ 0.04962836 -0.02527892  0.        ],[ 0.04130732 -0.03452873 -0.00065091],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
45,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.05177657  0.        ],[ 0.04218459 -0.05051654  0.        ],[ 0.03985163 -0.03984466 -0.00089903],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
46,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02647191  0.        ],[ 0.04962836 -0.02761529  0.        ],[ 0.0413177  -0.03678878 -0.00066304],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
47,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.05411295  0.        ],[ 0.04218459 -0.05285292  0.        ],[ 0.03986176 -0.04210334 -0.00090609],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
48,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02880829  0.        ],[ 0.04962836 -0.02995167  0.        ],[ 0.0413272  -0.03904904 -0.00067577],[ 0.9801372  0.8434887 -0.2645495],10.0,0.01,0.012066339889545455,False
49,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04181295 -0.05644933  0.        ],[ 0.04218459 -0.0551893   0.        ],[ 0.03987103 -0.04436223 -0.00091374],[-0.2729017  -0.92136794 -0.06843412],10.0,0.01,0.012066339889545455,False
