,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02968327 0.02812478 0.        ],[0.02827175 0.02678738 0.        ],[ 0.0097008   0.01173152 -0.0003366 ],[ 0.9894422   0.9374927  -0.60227984],10.0,0.01,0.0004609659518999398,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02031062 -0.00025523  0.        ],[0.02068919 0.00103071 0.        ],[ 0.01480684  0.00994321 -0.001962  ],[-0.31242144 -0.9460006  -0.02579725],10.0,0.01,0.0004609659518999398,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0495662  0.02368071 0.        ],[0.04819302 0.02260364 0.        ],[ 0.02758069  0.01235597 -0.00105815],[ 0.9751859   0.7978647  -0.26425636],10.0,0.01,0.0004609659518999398,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04161119 -0.00384426  0.        ],[ 0.04192418 -0.00258659  0.        ],[ 0.03453614  0.00566774 -0.0017785 ],[-0.26516676 -0.9174987  -0.07106173],10.0,0.01,0.0004609659518999398,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02068672 0.        ],[0.04961597 0.01958002 0.        ],[ 0.04015458  0.00856248 -0.00050767],[ 0.9759419   0.8176993  -0.27329725],10.0,0.01,0.0004609659518999398,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04186732 -0.0069663   0.        ],[ 0.04223579 -0.00570396  0.        ],[ 0.04039705  0.0035355  -0.0004473 ],[-0.27108938 -0.9217676  -0.0696581 ],10.0,0.01,0.0004609659518999398,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01740046 0.        ],[0.04963079 0.01630179 0.        ],[ 0.04213727  0.00637313 -0.00016594],[ 0.9753971  0.8122256 -0.2692474],10.0,0.01,0.0004609659518999398,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04192177 -0.01021501  0.        ],[ 0.04228835 -0.00895407  0.        ],[ 0.04037412  0.00057739 -0.00065111],[-0.26927435 -0.92051566 -0.0702005 ],10.0,0.01,0.0004609659518999398,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01420025 0.        ],[0.04963329 0.01309921 0.        ],[ 0.04139851  0.00301067 -0.00047795],[ 0.975554    0.81384194 -0.2704203 ],10.0,0.01,0.0004609659518999398,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04190576 -0.01342633  0.        ],[ 0.04227322 -0.01216497  0.        ],[ 0.03965598 -0.00278404 -0.0008836 ],[-0.269808   -0.920886   -0.07004273],10.0,0.01,0.0004609659518999398,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01097456 0.        ],[0.04963257 0.00987422 0.        ],[ 0.04097989 -0.00021986 -0.00058818],[ 0.9755074   0.8133631  -0.27007246],10.0,0.01,0.0004609659518999398,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0419105  -0.01664873  0.        ],[ 0.04227771 -0.0153875   0.        ],[ 0.03954469 -0.00589955 -0.00090435],[-0.26964986 -0.9207764  -0.07008952],10.0,0.01,0.0004609659518999398,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00775642 0.        ],[0.04963279 0.00665587 0.        ],[ 0.04104895 -0.00330327 -0.00056762],[ 0.9755211   0.81350493 -0.27017552],10.0,0.01,0.0004609659518999398,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0419091  -0.01986785  0.        ],[ 0.04227638 -0.01860658  0.        ],[ 0.03966994 -0.00898046 -0.0008661 ],[-0.2696967  -0.9208089  -0.07007569],10.0,0.01,0.0004609659518999398,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00453604 0.        ],[0.04963272 0.00343555 0.        ],[ 0.04115909 -0.00639623 -0.00054893],[ 0.97551703  0.813463   -0.27014494],10.0,0.01,0.0004609659518999398,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04190952 -0.02308794  0.        ],[ 0.04227677 -0.02182668  0.        ],[ 0.0397401  -0.01208175 -0.00085443],[-0.26968277 -0.9207993  -0.0700798 ],10.0,0.01,0.0004609659518999398,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00131632 0.        ],[0.04963274 0.00021582 0.        ],[ 0.04119633 -0.00950465 -0.0005556 ],[ 0.9755182   0.8134754  -0.27015388],10.0,0.01,0.0004609659518999398,False
