,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0294671  0.02748744 0.        ],[0.02806586 0.02618035 0.        ],[ 0.00963887  0.01145075 -0.00033839],[ 0.9822366  0.9162481 -0.5677841],10.0,0.01,0.026930471996402604,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02100559 -0.00040602  0.        ],[0.02134133 0.00085823 0.        ],[ 0.01500576  0.00959289 -0.00196307],[-0.28205013 -0.92978215 -0.07458144],10.0,0.01,0.026930471996402604,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04959807 0.02069458 0.        ],[0.0482544  0.01975131 0.        ],[ 0.02781429  0.01083473 -0.00110587],[ 0.9530827  0.7033534 -0.2399751],10.0,0.01,0.026930471996402604,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04537205 -0.00530122  0.        ],[ 0.04550912 -0.00410991  0.        ],[ 0.03602322  0.00363231 -0.00183034],[-0.14086735 -0.86652666 -0.10011107],10.0,0.01,0.026930471996402604,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01946448 0.        ],[0.04978645 0.01834346 0.        ],[ 0.04132271  0.00690709 -0.00064779],[ 0.9695587   0.8255234  -0.31516254],10.0,0.01,0.026930471996402604,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04318836 -0.00758443  0.        ],[ 0.04350211 -0.00635149  0.        ],[ 0.04146639  0.00262607 -0.0003453 ],[-0.22705483 -0.9016303  -0.09584385],10.0,0.01,0.026930471996402604,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01484508 0.        ],[0.04969101 0.01383713 0.        ],[ 0.04283564  0.00497642 -0.00015785],[ 0.9592508   0.7476504  -0.26270127],10.0,0.01,0.026930471996402604,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04496911 -0.01156308  0.        ],[ 0.04519365 -0.01035524  0.        ],[ 0.04179105 -0.00112424 -0.00066106],[-0.1676963  -0.88027227 -0.10115653],10.0,0.01,0.026930471996402604,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01254823 0.        ],[0.04977145 0.01145912 0.        ],[ 0.04239945  0.00130477 -0.00058313],[ 0.9666636   0.8037106  -0.29874516],10.0,0.01,0.026930471996402604,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04379836 -0.01431946  0.        ],[ 0.04408239 -0.01309362  0.        ],[ 0.04079709 -0.00404019 -0.00083335],[-0.20672137 -0.8955899  -0.09881365],10.0,0.01,0.026930471996402604,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00868904 0.        ],[0.0497186  0.00765322 0.        ],[ 0.04173864 -0.00175305 -0.00062938],[ 0.961709    0.76695013 -0.27413642],10.0,0.01,0.026930471996402604,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04459311 -0.01788271  0.        ],[ 0.04483684 -0.01666841  0.        ],[ 0.04085251 -0.00747771 -0.00090082],[-0.18022954 -0.8857251  -0.10147929],10.0,0.01,0.026930471996402604,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00587143 0.        ],[0.04975448 0.0047996  0.        ],[ 0.04196978 -0.00497218 -0.00065524],[ 0.9649962   0.79180455 -0.29034233],10.0,0.01,0.026930471996402604,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04407235 -0.02090077  0.        ],[ 0.04434255 -0.01967865  0.        ],[ 0.04087717 -0.01036585 -0.00082949],[-0.19758844 -0.89240646 -0.1002413 ],10.0,0.01,0.026930471996402604,False
