,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02949703 0.02764033 0.        ],[0.02809437 0.02632596 0.        ],[ 0.00964623  0.01151875 -0.00033757],[ 0.9832344   0.9213444  -0.58352363],10.0,0.01,0.02335227207838216,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02087623 -0.0003481   0.        ],[0.02121947 0.00092032 0.        ],[ 0.01496426  0.00968636 -0.00196235],[-0.28736013 -0.9329478  -0.07095748],10.0,0.01,0.02335227207838216,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04948133 0.02076195 0.        ],[0.04813741 0.01981843 0.        ],[ 0.02773992  0.01091875 -0.00109721],[ 0.9535036   0.70366836 -0.2401073 ],10.0,0.01,0.02335227207838216,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04497269 -0.00531226  0.        ],[ 0.04512318 -0.00411723  0.        ],[ 0.03583467  0.00367573 -0.00181776],[-0.15028799 -0.8691404  -0.09750152],10.0,0.01,0.02335227207838216,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01936736 0.        ],[0.0497681  0.01825061 0.        ],[ 0.04118282  0.00687031 -0.00063505],[ 0.969687    0.8226541  -0.31331038],10.0,0.01,0.02335227207838216,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04296784 -0.00772109  0.        ],[ 0.04329121 -0.00648607  0.        ],[ 0.04131704  0.0025135  -0.00035699],[-0.23440522 -0.90294844 -0.09327459],10.0,0.01,0.02335227207838216,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01459601 0.        ],[0.04968098 0.01359351 0.        ],[ 0.04274033  0.00478687 -0.00015843],[ 0.9592202   0.7439034  -0.26077974],10.0,0.01,0.02335227207838216,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04476774 -0.0118477   0.        ],[ 0.04500138 -0.01063791  0.        ],[ 0.04168121 -0.00137657 -0.00066478],[-0.17440856 -0.8814572  -0.09866083],10.0,0.01,0.02335227207838216,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01217425 0.        ],[0.0497623  0.01108947 0.        ],[ 0.04233256  0.00098909 -0.00057736],[ 0.96668434  0.8007318  -0.29635864],10.0,0.01,0.02335227207838216,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04358786 -0.01473271  0.        ],[ 0.04388147 -0.0135048   0.        ],[ 0.04069919 -0.00441229 -0.00083337],[-0.21373814 -0.89689875 -0.09605813],10.0,0.01,0.02335227207838216,False
