0.988165,0.941705,-0.619030
-0.305588,-0.943033,-0.043346
0.967592,0.758757,-0.243279
-0.216401,-0.897865,-0.081782
0.973832,0.822478,-0.285364
-0.260090,-0.914334,-0.078218
0.969843,0.784544,-0.255963
-0.238227,-0.904400,-0.081285
0.971962,0.804484,-0.270398
-0.253920,-0.909495,-0.079641
0.970595,0.790923,-0.260017
-0.244186,-0.905993,-0.080808
0.971467,0.799520,-0.266491
-0.252236,-0.908126,-0.080007
0.970797,0.792711,-0.261274
-0.245898,-0.906438,-0.080655
0.971325,0.798085,-0.265377
-0.251143,-0.907762,-0.080140
0.970893,0.793671,-0.261992
-0.246831,-0.906675,-0.080566
0.971249,0.797305,-0.264775
-0.250380,-0.907570,-0.080216
0.970956,0.794318,-0.262485
-0.247462,-0.906835,-0.080504
0.971197,0.796776,-0.264367
-0.249863,-0.907441,-0.080267
0.970999,0.794755,-0.262818
-0.247889,-0.906943,-0.080462
0.971162,0.796418,-0.264092
-0.249513,-0.907353,-0.080302
0.971028,0.795051,-0.263044
-0.248177,-0.907016,-0.080434
0.971138,0.796175,-0.263906
-0.249276,-0.907293,-0.080325
0.971047,0.795250,-0.263197
-0.248372,-0.907065,-0.080414
0.971122,0.796011,-0.263780
-0.249116,-0.907253,-0.080341
0.971061,0.795385,-0.263300
-0.248504,-0.907099,-0.080401
0.971111,0.795901,-0.263695
-0.249007,-0.907225,-0.080352
0.971069,0.795477,-0.263370
-0.248594,-0.907121,-0.080393
0.971104,0.795825,-0.263637
-0.248934,-0.907207,-0.080359
0.971076,0.795539,-0.263418
-0.248654,-0.907136,-0.080387
0.971099,0.795774,-0.263598
-0.248884,-0.907194,-0.080364
