,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02958772 0.0062346  0.        ],[0.02818075 0.00593813 0.        ],[ 0.01006066  0.00187151 -0.00049128],[ 0.9862572   0.20782006 -0.46921992],10.0,0.01,0.006583029237479535,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00453377  0.        ],[ 0.04896244 -0.0040358   0.        ],[ 0.02563596 -0.00212544 -0.0024857 ],[ 0.87716675 -0.35894567 -0.56879824],10.0,0.01,0.006583029237479535,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02435719 0.        ],[0.04995066 0.02300703 0.        ],[ 0.03629845  0.00727085 -0.00252055],[ 0.98953223  0.963032   -0.96688443],10.0,0.01,0.006583029237479535,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00526331  0.        ],[ 0.04999765 -0.00391898  0.        ],[ 0.04194968  0.00555964 -0.00104602],[ 0.84436524 -0.9873501  -0.6798744 ],10.0,0.01,0.006583029237479535,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02380619 0.        ],[0.04999989 0.02248779 0.        ],[ 0.04488591  0.01068163 -0.00020711],[ 0.9908714  0.9689834 -0.9771113],10.0,0.01,0.006583029237479535,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00582283  0.        ],[ 0.04999999 -0.00447659  0.        ],[ 0.04539127  0.00563675 -0.00019981],[ 0.84474444 -0.98763406 -0.6810782 ],10.0,0.01,0.006583029237479535,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02324689 0.        ],[0.05       0.02192857 0.        ],[ 0.04512411  0.00974146 -0.00037763],[ 0.9908767   0.9689907  -0.97712135],10.0,0.01,0.006583029237479535,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00638214  0.        ],[ 0.05      -0.0050359  0.       ],[ 0.04426829  0.00465262 -0.00066039],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02268758 0.        ],[0.05       0.02136926 0.        ],[ 0.04390468  0.0089482  -0.00077156],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00694146  0.        ],[ 0.05       -0.00559521  0.        ],[ 0.04351685  0.0040101  -0.00087383],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02212826 0.        ],[0.05       0.02080994 0.        ],[ 0.04365325  0.00836909 -0.00081746],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00750077  0.        ],[ 0.05       -0.00615452  0.        ],[ 0.04356927  0.00348355 -0.00083192],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02156895 0.        ],[0.05       0.02025063 0.        ],[ 0.04380754  0.00786159 -0.00075974],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00806008  0.        ],[ 0.05       -0.00671384  0.        ],[ 0.04370353  0.00297422 -0.00078906],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02100964 0.        ],[0.05       0.01969132 0.        ],[ 0.04388208  0.00734049 -0.00074305],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0086194  0.       ],[ 0.05       -0.00727315  0.        ],[ 0.04372697  0.00243928 -0.00078663],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02045032 0.        ],[0.05     0.019132 0.      ],[ 0.04387809  0.00679878 -0.00074913],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00917871  0.        ],[ 0.05       -0.00783246  0.        ],[ 0.04371636  0.00189649 -0.00079176],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01989101 0.        ],[0.05       0.01857269 0.        ],[ 0.04387155  0.00625689 -0.0007533 ],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00973802  0.        ],[ 0.05       -0.00839178  0.        ],[ 0.04371677  0.00135696 -0.00079211],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0193317 0.       ],[0.05       0.01801338 0.        ],[ 0.04387704  0.00571803 -0.00075349],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01029734  0.        ],[ 0.05       -0.00895109  0.        ],[ 0.04372473  0.00081896 -0.00079035],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01877238 0.        ],[0.05       0.01745406 0.        ],[ 0.04388521  0.00517968 -0.00075323],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01085665  0.        ],[ 0.05      -0.0095104  0.       ],[ 0.04373232  0.00028076 -0.00078899],[ 0.8447448 -0.9876345 -0.6810802],10.0,0.01,0.006583029237479535,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01821307 0.        ],[0.05       0.01689475 0.        ],[ 0.04389191  0.00464094 -0.00075357],[ 0.9908767  0.9689907 -0.9771214],10.0,0.01,0.006583029237479535,False
