,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02963426 0.01091516 0.        ],[0.02822508 0.01039612 0.        ],[ 0.00999647  0.00397876 -0.00046539],[ 0.9878087   0.3638388  -0.60001534],10.0,0.01,0.0018641950260617544,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0122704  0.       ],[ 0.04896455 -0.01119255  0.        ],[ 0.02567516 -0.0037285  -0.00251919],[ 0.7585807 -0.772852  -0.4568478],10.0,0.01,0.0018641950260617544,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01696219 0.        ],[0.04995076 0.01562336 0.        ],[ 0.03663479  0.00113832 -0.00251788],[ 0.9915354  0.9744196 -0.9771365],10.0,0.01,0.0018641950260617544,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0126968  0.       ],[ 0.04999766 -0.01135011  0.        ],[ 0.0422563  -0.00202145 -0.00097261],[ 0.83365726 -0.9886331  -0.678576  ],10.0,0.01,0.0018641950260617544,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01641778 0.        ],[0.04999989 0.01509735 0.        ],[ 0.04500786  0.00320648 -0.00017581],[ 0.99093616  0.97048616 -0.977384  ],10.0,0.01,0.0018641950260617544,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01323522  0.        ],[ 0.04999999 -0.01188793  0.        ],[ 0.04540922 -0.00152552 -0.00020457],[ 0.8331499 -0.9884334 -0.6777227],10.0,0.01,0.0018641950260617544,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01587944 0.        ],[0.05       0.01455904 0.        ],[ 0.04513201  0.00268742 -0.00041598],[ 0.99093664  0.9704888  -0.9773793 ],10.0,0.01,0.0018641950260617544,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01377356  0.        ],[ 0.05       -0.01242628  0.        ],[ 0.0443141  -0.00242523 -0.00066106],[ 0.83315027 -0.9884336  -0.6777234 ],10.0,0.01,0.0018641950260617544,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0153411 0.       ],[0.05       0.01402069 0.        ],[ 0.04398203  0.00184512 -0.00077668],[ 0.99093664  0.9704888  -0.9773793 ],10.0,0.01,0.0018641950260617544,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01431191  0.        ],[ 0.05       -0.01296462  0.        ],[ 0.0436078  -0.00308521 -0.00085481],[ 0.83315027 -0.9884336  -0.6777234 ],10.0,0.01,0.0018641950260617544,False
