,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02970845 0.01609785 0.        ],[0.02829574 0.01533235 0.        ],[ 0.00993073  0.00631154 -0.00043293],[ 0.9902818   0.53659487 -0.61948776],10.0,0.01,0.016618461027484946,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01071499  0.        ],[ 0.04896791 -0.00947637  0.        ],[ 0.02556583 -0.00086506 -0.00255181],[ 0.78044057 -0.89376116 -0.5064652 ],10.0,0.01,0.016618461027484946,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01846075 0.        ],[0.04995092 0.01713227 0.        ],[ 0.03665638  0.0030767  -0.00254778],[ 0.9920398   0.97252476 -0.97805095],10.0,0.01,0.016618461027484946,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0111055  0.       ],[ 0.04999767 -0.00976272  0.        ],[ 0.04231662 -0.0005804  -0.00095894],[ 0.8346362 -0.9855417 -0.6741887],10.0,0.01,0.016618461027484946,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01799522 0.        ],[0.04999989 0.01667526 0.        ],[ 0.04503361  0.00461579 -0.00014979],[ 0.99183726  0.9700241  -0.97833574],10.0,0.01,0.016618461027484946,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01156616  0.        ],[ 0.04999999 -0.01022321  0.        ],[ 4.53927833e-02  1.29072493e-05 -2.02269790e-04],[ 0.8342916  -0.98537934 -0.6734989 ],10.0,0.01,0.016618461027484946,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01753492 0.        ],[0.05       0.01621495 0.        ],[ 0.04509563  0.00430504 -0.00042169],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01202648  0.        ],[ 0.05       -0.01068353  0.        ],[ 0.04427893 -0.00076679 -0.00066987],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0170746 0.       ],[0.05       0.01575463 0.        ],[ 0.04395469  0.00351748 -0.00077751],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0124868  0.       ],[ 0.05       -0.01114385  0.        ],[ 0.04358587 -0.00137388 -0.00085724],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01661428 0.        ],[0.05       0.01529431 0.        ],[ 0.04372277  0.00303782 -0.00081681],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01294713  0.        ],[ 0.05       -0.01160417  0.        ],[ 0.04363572 -0.00178748 -0.00081949],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01615395 0.        ],[0.05       0.01483399 0.        ],[ 0.04386866  0.00263002 -0.00076355],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01340745  0.        ],[ 0.05      -0.0120645  0.       ],[ 0.04376257 -0.00220683 -0.00077962],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01569363 0.        ],[0.05       0.01437366 0.        ],[ 0.0439383   0.00219916 -0.00074764],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01386777  0.        ],[ 0.05       -0.01252482  0.        ],[ 0.04378325 -0.00264802 -0.0007778 ],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01523331 0.        ],[0.05       0.01391334 0.        ],[ 0.04393292  0.00175323 -0.00075375],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01432809  0.        ],[ 0.05       -0.01298514  0.        ],[ 0.04377182 -0.00309494 -0.00078313],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01477299 0.        ],[0.05       0.01345302 0.        ],[ 0.04392556  0.00130682 -0.0007579 ],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01478842  0.        ],[ 0.05       -0.01344547  0.        ],[ 0.04377114 -0.00353937 -0.00078381],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01431266 0.        ],[0.05       0.01299269 0.        ],[ 0.04392971  0.00086309 -0.00075825],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01524874  0.        ],[ 0.05       -0.01390579  0.        ],[ 0.04377761 -0.0039823  -0.0007825 ],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01385234 0.        ],[0.05       0.01253237 0.        ],[ 0.04393636  0.00041987 -0.00075819],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01570906  0.        ],[ 0.05       -0.01436611  0.        ],[ 0.0437837  -0.00442542 -0.00078156],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01339202 0.        ],[0.05       0.01207205 0.        ],[ 4.39416185e-02 -2.37098909e-05 -7.58691567e-04],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01616939  0.        ],[ 0.05       -0.01482643  0.        ],[ 0.04378855 -0.00486883 -0.00078104],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01293169 0.        ],[0.05       0.01161172 0.        ],[ 0.04394618 -0.00046745 -0.00075938],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01662971  0.        ],[ 0.05       -0.01528676  0.        ],[ 0.04379319 -0.00531227 -0.00078056],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01247137 0.        ],[0.05      0.0111514 0.       ],[ 0.0439508  -0.00091117 -0.00076004],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01709003  0.        ],[ 0.05       -0.01574708  0.        ],[ 0.04379796 -0.0057557  -0.00078004],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01201105 0.        ],[0.05       0.01069108 0.        ],[ 0.04395552 -0.0013549  -0.00076068],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01755035  0.        ],[ 0.05      -0.0162074  0.       ],[ 0.04380275 -0.00619913 -0.00077953],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01155072 0.        ],[0.05       0.01023076 0.        ],[ 0.04396021 -0.00179863 -0.00076135],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01801068  0.        ],[ 0.05       -0.01666773  0.        ],[ 0.04380751 -0.00664259 -0.00077905],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0110904 0.       ],[0.05       0.00977043 0.        ],[ 0.04396485 -0.00224239 -0.00076205],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05     -0.018471  0.      ],[ 0.05       -0.01712805  0.        ],[ 0.04381222 -0.00708606 -0.00077859],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01063008 0.        ],[0.05       0.00931011 0.        ],[ 0.04396946 -0.00268617 -0.00076277],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
37,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01893132  0.        ],[ 0.05       -0.01758837  0.        ],[ 0.0438169  -0.00752956 -0.00077815],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
38,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01016976 0.        ],[0.05       0.00884979 0.        ],[ 0.04397403 -0.00312997 -0.00076351],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
39,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01939165  0.        ],[ 0.05      -0.0180487  0.       ],[ 0.04382155 -0.00797307 -0.00077774],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
40,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00970943 0.        ],[0.05       0.00838946 0.        ],[ 0.04397858 -0.00357378 -0.00076427],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
41,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01985197  0.        ],[ 0.05       -0.01850902  0.        ],[ 0.04382617 -0.0084166  -0.00077735],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
42,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00924911 0.        ],[0.05       0.00792914 0.        ],[ 0.04398309 -0.00401761 -0.00076505],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
43,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02031229  0.        ],[ 0.05       -0.01896934  0.        ],[ 0.04383076 -0.00886015 -0.00077698],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
44,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00878879 0.        ],[0.05       0.00746882 0.        ],[ 0.04398757 -0.00446146 -0.00076586],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
45,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02077262  0.        ],[ 0.05       -0.01942966  0.        ],[ 0.04383532 -0.00930371 -0.00077663],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
46,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00832846 0.        ],[0.05      0.0070085 0.       ],[ 0.04399203 -0.00490532 -0.00076669],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
47,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02123294  0.        ],[ 0.05       -0.01988999  0.        ],[ 0.04383985 -0.00974729 -0.0007763 ],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
48,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00786814 0.        ],[0.05       0.00654817 0.        ],[ 0.04399645 -0.0053492  -0.00076754],[ 0.9918386   0.97003603 -0.9783356 ],10.0,0.01,0.016618461027484946,False
49,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02169326  0.        ],[ 0.05       -0.02035031  0.        ],[ 0.04384434 -0.01019089 -0.000776  ],[ 0.8342931  -0.9853801  -0.67350215],10.0,0.01,0.016618461027484946,False
