,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02969073 0.01445744 0.        ],[0.02827886 0.01376995 0.        ],[ 0.00995379  0.00557298 -0.00044379],[ 0.98969114  0.48191464 -0.5851455 ],10.0,0.01,0.016857280942116717,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01137673  0.        ],[ 0.04896711 -0.01018094  0.        ],[ 0.0256055  -0.00184879 -0.002542  ],[ 0.77044797 -0.8611389  -0.4811849 ],10.0,0.01,0.016857280942116717,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01783557 0.        ],[0.04995088 0.01650331 0.        ],[ 0.03665592  0.00232235 -0.00253735],[ 0.9922302  0.9737431 -0.9781579],10.0,0.01,0.016857280942116717,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01174008  0.        ],[ 0.04999766 -0.01039704  0.        ],[ 0.04230128 -0.00118144 -0.00096196],[ 0.8377323  -0.98585486 -0.67568225],10.0,0.01,0.016857280942116717,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0173753 0.       ],[0.04999989 0.01605466 0.        ],[ 0.04502578  0.00404243 -0.00015789],[ 0.9918635   0.97051287 -0.9783364 ],10.0,0.01,0.016857280942116717,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01219422  0.        ],[ 0.04999999 -0.01085092  0.        ],[ 0.045397   -0.00058047 -0.00020326],[ 0.8373122  -0.98565084 -0.6747775 ],10.0,0.01,0.016857280942116717,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01692151 0.        ],[0.05       0.01560086 0.        ],[ 0.04510624  0.00370182 -0.00042054],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01264804  0.        ],[ 0.05       -0.01130473  0.        ],[ 0.0442898  -0.00136769 -0.0006671 ],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0164677 0.       ],[0.05       0.01514705 0.        ],[ 0.04396342  0.0029258  -0.00077725],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01310185  0.        ],[ 0.05       -0.01175854  0.        ],[ 0.04359295 -0.00196196 -0.00085623],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01601388 0.        ],[0.05       0.01469323 0.        ],[ 0.04372901  0.00245379 -0.0008176 ],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01355567  0.        ],[ 0.05       -0.01221236  0.        ],[ 0.04364177 -0.00237061 -0.00081873],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01556007 0.        ],[0.05       0.01423942 0.        ],[ 0.04387468  0.00205116 -0.00076423],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01400948  0.        ],[ 0.05       -0.01266617  0.        ],[ 0.04376872 -0.00278389 -0.00077878],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01510625 0.        ],[0.05      0.0137856 0.       ],[ 0.04394448  0.00162675 -0.00074828],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0144633  0.       ],[ 0.05       -0.01311999  0.        ],[ 0.0437895  -0.00321869 -0.00077694],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01465244 0.        ],[0.05       0.01333179 0.        ],[ 0.04393909  0.0011871  -0.00075439],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01491711  0.        ],[ 0.05      -0.0135738  0.       ],[ 0.04377798 -0.00365937 -0.00078231],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01419862 0.        ],[0.05       0.01287797 0.        ],[ 0.0439316   0.00074693 -0.00075856],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01537092  0.        ],[ 0.05       -0.01402762  0.        ],[ 0.04377716 -0.00409755 -0.00078303],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01374481 0.        ],[0.05       0.01242416 0.        ],[ 0.04393562  0.00030945 -0.00075894],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01582474  0.        ],[ 0.05       -0.01448143  0.        ],[ 0.04378351 -0.00453424 -0.00078176],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01329099 0.        ],[0.05       0.01197034 0.        ],[ 0.04394216 -0.00012753 -0.00075891],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01627855  0.        ],[ 0.05       -0.01493525  0.        ],[ 0.0437895  -0.00497112 -0.00078086],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01283718 0.        ],[0.05       0.01151653 0.        ],[ 0.04394732 -0.00056485 -0.00075942],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01673237  0.        ],[ 0.05       -0.01538906  0.        ],[ 0.04379424 -0.00540828 -0.00078037],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01238336 0.        ],[0.05       0.01106271 0.        ],[ 0.04395178 -0.00100233 -0.00076013],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01718618  0.        ],[ 0.05       -0.01584288  0.        ],[ 0.04379878 -0.00584547 -0.00077992],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01192955 0.        ],[0.05      0.0106089 0.       ],[ 0.0439563  -0.00143981 -0.0007608 ],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05    -0.01764  0.     ],[ 0.05       -0.01629669  0.        ],[ 0.04380345 -0.00628265 -0.00077943],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01147573 0.        ],[0.05       0.01015508 0.        ],[ 0.04396091 -0.00187728 -0.00076147],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01809381  0.        ],[ 0.05       -0.01675051  0.        ],[ 0.04380814 -0.00671984 -0.00077895],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01102192 0.        ],[0.05       0.00970127 0.        ],[ 0.0439655  -0.00231476 -0.00076215],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01854763  0.        ],[ 0.05       -0.01720432  0.        ],[ 0.04381279 -0.00715704 -0.0007785 ],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0105681 0.       ],[0.05       0.00924746 0.        ],[ 0.04397004 -0.00275227 -0.00076286],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01900144  0.        ],[ 0.05       -0.01765814  0.        ],[ 0.0438174  -0.00759427 -0.00077808],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01011429 0.        ],[0.05       0.00879364 0.        ],[ 0.04397455 -0.00318979 -0.0007636 ],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
37,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01945526  0.        ],[ 0.05       -0.01811195  0.        ],[ 0.04382198 -0.00803151 -0.00077767],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
38,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00966047 0.        ],[0.05       0.00833983 0.        ],[ 0.04397903 -0.00362733 -0.00076435],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
39,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01990907  0.        ],[ 0.05       -0.01856577  0.        ],[ 0.04382654 -0.00846878 -0.00077729],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
40,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00920666 0.        ],[0.05       0.00788601 0.        ],[ 0.04398347 -0.00406489 -0.00076513],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
41,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02036289  0.        ],[ 0.05       -0.01901958  0.        ],[ 0.04383106 -0.00890605 -0.00077692],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
42,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00875284 0.        ],[0.05      0.0074322 0.       ],[ 0.04398789 -0.00450246 -0.00076592],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
43,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0208167  0.       ],[ 0.05      -0.0194734  0.       ],[ 0.04383555 -0.00934335 -0.00077658],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
44,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00829903 0.        ],[0.05       0.00697838 0.        ],[ 0.04399228 -0.00494006 -0.00076674],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
45,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02127052  0.        ],[ 0.05       -0.01992721  0.        ],[ 0.04384002 -0.00978066 -0.00077626],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
46,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00784521 0.        ],[0.05       0.00652457 0.        ],[ 0.04399663 -0.00537766 -0.00076759],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
47,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02172433  0.        ],[ 0.05       -0.02038103  0.        ],[ 0.04384445 -0.01021799 -0.00077596],[ 0.83731365 -0.9856516  -0.6747807 ],10.0,0.01,0.016857280942116717,False
48,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05      0.0073914 0.       ],[0.05       0.00607075 0.        ],[ 0.04400096 -0.00581529 -0.00076845],[ 0.99186504  0.97052443 -0.9783346 ],10.0,0.01,0.016857280942116717,False
