,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02010724 -0.01356561  0.        ],[ 0.01915109 -0.01292054  0.        ],[ 0.00712897 -0.00673192 -0.00040546],[ 0.67024124 -0.45218718 -0.85165113],10.0,0.01,0.026392031478405208,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00801523  0.01586243  0.02340845],[-0.00672341  0.01449373  0.02229532],[0.00399423 0.00146309 0.01034006],[-0.9374156   0.98093486  0.7802818 ],10.0,0.01,0.026392031478405208,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01860208 -0.00182724  0.        ],[ 0.01739779 -0.00105114  0.0010602 ],[0.00692325 0.00400003 0.01108212],[ 0.8872436  -0.58965564 -0.9366294 ],10.0,0.01,0.026392031478405208,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00959272  0.02761135  0.0228275 ],[-0.00830925  0.02624838  0.02179241],[0.00250049 0.01414481 0.01185381],[-0.93982655  0.9812863   0.7609167 ],10.0,0.01,0.026392031478405208,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01699929 0.00996805 0.        ],[0.0157958  0.01074222 0.00103628],[0.00490106 0.01630057 0.01042037],[ 0.8864002 -0.58811   -0.935932 ],10.0,0.01,0.026392031478405208,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01119417  0.03940621  0.02283137],[-0.00991073  0.03804316  0.02179496],[0.00040812 0.02569994 0.01154818],[-0.93978196  0.981272    0.7610457 ],10.0,0.01,0.026392031478405208,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01539796 0.02176247 0.        ],[0.01419447 0.02253666 0.00103641],[0.00292669 0.02751041 0.01033381],[ 0.8864043  -0.58812463 -0.93593687],10.0,0.01,0.026392031478405208,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01279552  0.05        0.02283134],[-0.01151207  0.04869405  0.02179494],[-0.00138158  0.03646821  0.01151994],[-0.93978244  0.9812722   0.76104474],10.0,0.01,0.026392031478405208,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01379661 0.03235627 0.        ],[0.01259312 0.03313317 0.0010364 ],[0.0012686  0.0378936  0.01029828],[ 0.8864043 -0.5881245 -0.9359368],10.0,0.01,0.026392031478405208,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01439686  0.05        0.02283134],[-0.01311342  0.04919794  0.02179494],[-0.00271262  0.04211031  0.01149193],[-0.93978244  0.9812722   0.76104474],10.0,0.01,0.026392031478405208,False
