0.741812,-0.320387,-0.808823
-0.936533,0.981870,0.788523
0.901860,-0.557898,-0.933607
-0.948261,0.986268,0.804648
0.903093,-0.557320,-0.934216
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
0.903093,-0.557317,-0.934215
-0.948270,0.986267,0.804631
