,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02225434 -0.0096116   0.        ],[ 0.02119609 -0.00915455  0.        ],[ 0.00780483 -0.00502476 -0.00043062],[ 0.7418115  -0.32038677 -0.8088232 ],10.0,0.01,0.00816044094146248,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00584165  0.01984451  0.02365569],[-0.00455594  0.01846553  0.0225308 ],[0.0051975  0.00481735 0.0102887 ],[-0.9365332   0.9818704   0.78852296],10.0,0.01,0.00816044094146248,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02121414 0.00310756 0.        ],[0.01998871 0.00383787 0.0010714 ],[0.00855957 0.00833655 0.01110797],[ 0.90185976 -0.5578983  -0.93360716],10.0,0.01,0.00816044094146248,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.0072337   0.0326956   0.02413943],[-0.0059392   0.03132334  0.02304248],[0.00450977 0.01899735 0.01242104],[-0.94826126  0.98626804  0.80464756],10.0,0.01,0.00816044094146248,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0198591  0.01597601 0.        ],[0.01863233 0.01670582 0.00109573],[0.00707231 0.02159186 0.01097647],[ 0.90309334 -0.55731964 -0.934216  ],10.0,0.01,0.00816044094146248,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.008589    0.04556401  0.02413894],[-0.00729456  0.04419173  0.02304317],[0.00269431 0.03143665 0.01219456],[-0.94827026  0.9862666   0.80463123],10.0,0.01,0.00816044094146248,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01850379 0.02884451 0.        ],[0.01727701 0.02957431 0.00109576],[0.00522716 0.03376967 0.01084285],[ 0.903093   -0.5573167  -0.93421525],10.0,0.01,0.00816044094146248,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00994432  0.05        0.02413893],[-0.00864988  0.04902871  0.02304317],[0.00118167 0.04005145 0.01208049],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01714847 0.0332805  0.        ],[0.01592169 0.03402937 0.00109576],[0.00417561 0.03901792 0.01078962],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01129964  0.05        0.02413893],[-0.01000519  0.04924056  0.02304317],[0.00031372 0.04210331 0.01217188],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01579315 0.0332805  0.        ],[0.01456638 0.03403944 0.00109576],[0.00331695 0.03926179 0.01085068],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01265495  0.05        0.02413893],[-0.01136051  0.04924104  0.02304317],[-0.00074625  0.04191747  0.01223427],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01443784 0.0332805  0.        ],[0.01321106 0.03403946 0.00109576],[0.00209701 0.03918105 0.0108657 ],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01401027  0.05        0.02413893],[-0.01271583  0.04924104  0.02304317],[-0.00203458  0.04196494  0.01221972],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01308252 0.0332805  0.        ],[0.01185574 0.03403946 0.00109576],[0.00083043 0.03925269 0.01086593],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01536559  0.05        0.02413893],[-0.01407114  0.04924104  0.02304317],[-0.00325868  0.04201545  0.01223049],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0117272 0.0332805 0.       ],[0.01050043 0.03403946 0.00109576],[-0.00036148  0.03929586  0.0108869 ],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.0167209   0.05        0.02413893],[-0.01542646  0.04924104  0.02304317],[-0.00444386  0.04206088  0.01225448],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01037189 0.0332805  0.        ],[0.00914511 0.03403946 0.00109576],[-0.00154198  0.03934829  0.01090814],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01807622  0.05        0.02413893],[-0.01678178  0.04924104  0.02304317],[-0.0056328   0.0421131   0.01227517],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00901657 0.0332805  0.        ],[0.00778979 0.03403946 0.00109576],[-0.00272951  0.03940083  0.0109266 ],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01943154  0.05        0.02413893],[-0.01813709  0.04924104  0.02304317],[-0.00682697  0.04216232  0.01229381],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00766125 0.0332805  0.        ],[0.00643448 0.03403946 0.00109576],[-0.00392007  0.03945132  0.0109444 ],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.02078685  0.05        0.02413893],[-0.01949241  0.04924104  0.02304317],[-0.00802203  0.04221125  0.01231213],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00630594 0.0332805  0.        ],[0.00507916 0.03403946 0.00109576],[-0.00511041  0.03950244  0.01096217],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.02214217  0.05        0.02413893],[-0.02084773  0.04924104  0.02304317],[-0.00921641  0.04226089  0.01233049],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00495062 0.0332805  0.        ],[0.00372384 0.03403946 0.00109576],[-0.00630011  0.03955412  0.01097986],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.02349748  0.05        0.02413893],[-0.02220304  0.04924104  0.02304317],[-0.01041041  0.04231091  0.01234874],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0035953 0.0332805 0.       ],[0.00236853 0.03403946 0.00109576],[-0.00748966  0.03960611  0.01099737],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.0248528   0.05        0.02413893],[-0.02355836  0.04924104  0.02304317],[-0.0116044   0.04236118  0.01236677],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00223999 0.0332805  0.        ],[0.00101321 0.03403946 0.00109576],[-0.00867924  0.03965839  0.01101468],[ 0.903093  -0.5573167 -0.9342152],10.0,0.01,0.00816044094146248,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.02620812  0.05        0.02413893],[-0.02491368  0.04924104  0.02304317],[-0.01279839  0.04241172  0.01238458],[-0.9482702  0.9862666  0.804631 ],10.0,0.01,0.00816044094146248,False
