,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01937996 -0.01426893  0.        ],[ 0.01845839 -0.01359041  0.        ],[ 0.0068901  -0.00702399 -0.00039497],[ 0.6459987 -0.475631  -0.8598404],10.0,0.01,0.027977264248270666,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00871822  0.0151397   0.02314644],[-0.00742591  0.01377351  0.02204577],[0.00355815 0.00087351 0.0102731 ],[-0.93660617  0.98028755  0.77154803],10.0,0.01,0.027977264248270666,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01782571 -0.00270992  0.        ],[ 0.01662493 -0.00192609  0.00104833],[0.00638316 0.00323507 0.01098711],[ 0.8847978  -0.59498715 -0.9378767 ],10.0,0.01,0.027977264248270666,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01031789  0.02669872  0.0225239 ],[-0.00903669  0.02533754  0.02150268],[0.00186887 0.01328642 0.01170818],[-0.93811995  0.980288    0.75079656],10.0,0.01,0.027977264248270666,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01619164 0.00886797 0.        ],[0.01499197 0.00965114 0.00102251],[0.00424387 0.01534818 0.01029234],[ 0.8836508  -0.59435827 -0.9372891 ],10.0,0.01,0.027977264248270666,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.0119515   0.03827656  0.02252772],[-0.01067027  0.03691535  0.0215051 ],[-0.00026891  0.02465314  0.01139798],[-0.9381045   0.98028636  0.7509241 ],10.0,0.01,0.027977264248270666,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01455822 0.02044564 0.        ],[0.01335855 0.02122882 0.00102262],[0.00226002 0.02635815 0.01021466],[ 0.88365746 -0.5943641  -0.937293  ],10.0,0.01,0.027977264248270666,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01358491  0.04985423  0.0225277 ],[-0.01230368  0.04849302  0.02150508],[-0.00208847  0.03574534  0.01138723],[-0.9381046   0.98028636  0.7509233 ],10.0,0.01,0.027977264248270666,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01292481 0.03202331 0.        ],[0.01172513 0.03280649 0.00102262],[0.00051704 0.03756302 0.01018579],[ 0.88365746 -0.59436405 -0.93729293],10.0,0.01,0.027977264248270666,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01521833  0.05        0.0225277 ],[-0.0139371   0.04918241  0.02150508],[-0.00349043  0.04202758  0.01134104],[-0.9381046   0.98028636  0.7509233 ],10.0,0.01,0.027977264248270666,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01129139 0.03216908 0.        ],[0.01009172 0.03297811 0.00102262],[-0.00039176  0.03912218  0.0101748 ],[ 0.88365746 -0.59436405 -0.93729293],10.0,0.01,0.027977264248270666,False
