,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02166252 -0.01222258  0.        ],[ 0.02063241 -0.01164137  0.        ],[ 0.00764196 -0.00617949 -0.00042824],[ 0.7220839  -0.40741938 -0.8438092 ],10.0,0.01,0.02377786242858146,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00657742  0.01728523  0.02384967],[-0.00528353  0.0159097   0.02271555],[0.00490283 0.00259822 0.01042803],[-0.9413313  0.9835938  0.7949889],10.0,0.01,0.02377786242858146,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02036273 -0.00019742  0.        ],[0.01914318 0.00056851 0.00108018],[0.00810108 0.00544286 0.01123193],[ 0.898005   -0.58275515 -0.93984586],10.0,0.01,0.02377786242858146,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00806648  0.02937474  0.02391657],[-0.00677259  0.02800493  0.02283064],[0.00390183 0.01578694 0.01235757],[-0.94764024  0.98573875  0.79721904],10.0,0.01,0.02377786242858146,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01888639 0.01192385 0.        ],[0.01766625 0.01268855 0.00108565],[0.00637792 0.01804608 0.01089236],[ 0.89842916 -0.58169633 -0.9398834 ],10.0,0.01,0.02377786242858146,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00954214  0.0414957   0.02391552],[-0.00824832  0.04012584  0.0228299 ],[0.00195032 0.02760218 0.01209312],[-0.947618    0.98572814  0.797184  ],10.0,0.01,0.02377786242858146,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01741064 0.02404472 0.        ],[0.01619049 0.02480941 0.00108562],[0.00446436 0.02953873 0.01077813],[ 0.89842606 -0.5816994  -0.93988246],10.0,0.01,0.02377786242858146,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01101791  0.05        0.02391553],[-0.00972408  0.04880212  0.02282991],[0.00026566 0.03760991 0.01202394],[-0.94761807  0.98572814  0.7971842 ],10.0,0.01,0.02377786242858146,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01593488 0.03254902 0.        ],[0.01471473 0.0333219  0.00108562],[0.00302884 0.0381625  0.01073008],[ 0.8984262 -0.5816992 -0.9398825],10.0,0.01,0.02377786242858146,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01249366  0.05        0.02391553],[-0.01119984  0.04920691  0.02282991],[-0.00087831  0.04203046  0.01203472],[-0.94761807  0.98572814  0.7971842 ],10.0,0.01,0.02377786242858146,False
