,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0249022 -0.0138165  0.       ],[ 0.02371804 -0.01315949  0.        ],[ 0.00877635 -0.00700395 -0.00048722],[ 0.83007336 -0.46055013 -0.7617789 ],10.0,0.01,0.022825493438185865,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03878596 -0.01579244  0.        ],[ 0.03806944 -0.01566724  0.        ],[ 0.0209689  -0.01516214 -0.00187357],[ 0.46279192 -0.06586468 -0.43782723],10.0,0.01,0.022825493438185865,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02248997  0.        ],[ 0.04943267 -0.02216553  0.        ],[ 0.03284553 -0.02116221 -0.0020315 ],[ 0.5615574 -0.2232508 -0.5642177],10.0,0.01,0.022825493438185865,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02328819  0.        ],[ 0.04997302 -0.0232348   0.        ],[ 0.0403735  -0.0238141  -0.00150669],[ 0.47720313 -0.02660739 -0.4425491 ],10.0,0.01,0.022825493438185865,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03157081  0.        ],[ 0.04999872 -0.03117442  0.        ],[ 0.04409173 -0.02769201 -0.00062867],[ 0.5641594  -0.27608752 -0.5751896 ],10.0,0.01,0.022825493438185865,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03168287  0.        ],[ 0.04999994 -0.0316587   0.        ],[ 0.0454997  -0.03085553 -0.00035066],[ 0.4634118  -0.0037353  -0.43422282],10.0,0.01,0.022825493438185865,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04105219  0.        ],[ 0.05      -0.0406055  0.       ],[ 0.04551702 -0.03613771 -0.00046443],[ 0.5785854  -0.31231046 -0.59363776],10.0,0.01,0.022825493438185865,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04088149  0.        ],[ 0.05       -0.04086837  0.        ],[ 0.04504079 -0.0400484  -0.00068824],[ 0.4521109   0.00568986 -0.4258269 ],10.0,0.01,0.022825493438185865,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05075956  0.        ],[ 0.05       -0.05028921  0.        ],[ 0.04449536 -0.04559965 -0.00086109],[ 0.58805406 -0.32926893 -0.60482   ],10.0,0.01,0.022825493438185865,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05048848  0.        ],[ 0.05       -0.05047901  0.        ],[ 0.04419735 -0.04949954 -0.00098848],[ 0.446015    0.00903583 -0.42122358],10.0,0.01,0.022825493438185865,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06057722  0.        ],[ 0.05       -0.06009703  0.        ],[ 0.04405476 -0.05503963 -0.00102196],[ 0.59278107 -0.3362913  -0.61014336],10.0,0.01,0.022825493438185865,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06027331  0.        ],[ 0.05       -0.06026493  0.        ],[ 0.04408796 -0.05895465 -0.00105856],[ 0.4433365   0.01013029 -0.4191327 ],10.0,0.01,0.022825493438185865,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07044371  0.        ],[ 0.05       -0.06995968  0.        ],[ 0.04411167 -0.06453163 -0.00104826],[ 0.5948256  -0.33901304 -0.6125437 ],10.0,0.01,0.022825493438185865,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07012958  0.        ],[ 0.05      -0.0701215  0.       ],[ 0.04417436 -0.06847699 -0.00109335],[ 0.4422425   0.01047087 -0.41823328],10.0,0.01,0.022825493438185865,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08032918  0.        ],[ 0.05       -0.07984378  0.        ],[ 0.04415883 -0.07407474 -0.00109982],[ 0.5956534  -0.33998668 -0.6134457 ],10.0,0.01,0.022825493438185865,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08001239  0.        ],[ 0.05       -0.08000437  0.        ],[ 0.04416565 -0.07803276 -0.00117192],[ 0.44183803  0.0105598  -0.41790038],10.0,0.01,0.022825493438185865,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09022126  0.        ],[ 0.05       -0.08973542  0.        ],[ 0.04410812 -0.0836362  -0.00118918],[ 0.59594965 -0.34029567 -0.6137598 ],10.0,0.01,0.022825493438185865,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08990398  0.        ],[ 0.05       -0.08989596  0.        ],[ 0.04409014 -0.08759728 -0.00127498],[ 0.4417038   0.01057589 -0.41778755],10.0,0.01,0.022825493438185865,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10011539  0.        ],[ 0.05       -0.09962943  0.        ],[ 0.04402302 -0.09319933 -0.00129235],[ 0.59604454 -0.34038043 -0.61385864],10.0,0.01,0.022825493438185865,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09979813  0.        ],[ 0.05       -0.09979011  0.        ],[ 0.04400026 -0.09715974 -0.00138634],[ 0.44166446  0.01057529 -0.41775334],10.0,0.01,0.022825493438185865,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11001008  0.        ],[ 0.05       -0.10952409  0.        ],[ 0.04393081 -0.10275856 -0.00140253],[ 0.596071  -0.3403982 -0.6138855],10.0,0.01,0.022825493438185865,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.1096929  0.       ],[ 0.05       -0.10968487  0.        ],[ 0.04390248 -0.10671747 -0.00150561],[ 0.44165504  0.01057279 -0.41774458],10.0,0.01,0.022825493438185865,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11990488  0.        ],[ 0.05       -0.11941889  0.        ],[ 0.04382706 -0.11231251 -0.00152193],[ 0.5960767  -0.34039938 -0.61389107],10.0,0.01,0.022825493438185865,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11958774  0.        ],[ 0.05       -0.11957971  0.        ],[ 0.04378976 -0.11626925 -0.00163513],[ 0.4416536   0.01057112 -0.4177431 ],10.0,0.01,0.022825493438185865,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12979968  0.        ],[ 0.05      -0.1293137  0.       ],[ 0.04370651 -0.12185983 -0.001652  ],[ 0.59607744 -0.34039795 -0.61389136],10.0,0.01,0.022825493438185865,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12948257  0.        ],[ 0.05       -0.12947454  0.        ],[ 0.0436597  -0.12581365 -0.00177536],[ 0.44165385  0.01057029 -0.4177431 ],10.0,0.01,0.022825493438185865,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.13969447  0.        ],[ 0.05       -0.13920849  0.        ],[ 0.04356891 -0.13139913 -0.00179252],[ 0.59607697 -0.34039676 -0.6138909 ],10.0,0.01,0.022825493438185865,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.13937737  0.        ],[ 0.05       -0.13936934  0.        ],[ 0.0435131  -0.13534942 -0.00192581],[ 0.44165432  0.01057005 -0.41774338],10.0,0.01,0.022825493438185865,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.14958926  0.        ],[ 0.05       -0.14910328  0.        ],[ 0.04341524 -0.14092928 -0.001943  ],[ 0.5960767  -0.34039629 -0.6138905 ],10.0,0.01,0.022825493438185865,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.14927216  0.        ],[ 0.05       -0.14926413  0.        ],[ 0.04335075 -0.14487548 -0.00208605],[ 0.44165444  0.01057005 -0.41774344],10.0,0.01,0.022825493438185865,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15948405  0.        ],[ 0.05       -0.15899806  0.        ],[ 0.04324604 -0.15044919 -0.00210311],[ 0.5960766  -0.34039623 -0.6138904 ],10.0,0.01,0.022825493438185865,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15916695  0.        ],[ 0.05       -0.15915892  0.        ],[ 0.04317299 -0.15439076 -0.00225581],[ 0.44165444  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.16937883  0.        ],[ 0.05       -0.16889285  0.        ],[ 0.04306158 -0.15995782 -0.0022726 ],[ 0.5960765  -0.34039605 -0.6138903 ],10.0,0.01,0.022825493438185865,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.16906173  0.        ],[ 0.05      -0.1690537  0.       ],[ 0.04298011 -0.16389421 -0.0024348 ],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.17927361  0.        ],[ 0.05       -0.17878763  0.        ],[ 0.04286217 -0.16945413 -0.00245117],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.17895651  0.        ],[ 0.05       -0.17894848  0.        ],[ 0.04277251 -0.17338485 -0.00262269],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.18916839  0.        ],[ 0.05       -0.18868241  0.        ],[ 0.04264826 -0.17893718 -0.00263849],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
37,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.18885129  0.        ],[ 0.05       -0.18884326  0.        ],[ 0.04255064 -0.18286177 -0.00281916],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
38,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.19906317  0.        ],[ 0.05       -0.19857719  0.        ],[ 0.04242033 -0.18840609 -0.00283423],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
39,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.19874607  0.        ],[ 0.05       -0.19873804  0.        ],[ 0.04231504 -0.1923241  -0.00302385],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
40,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.20895795  0.        ],[ 0.05       -0.20847197  0.        ],[ 0.04217892 -0.19786002 -0.00303805],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
41,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.20864085  0.        ],[ 0.05       -0.20863282  0.        ],[ 0.04206626 -0.20177107 -0.00323644],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
42,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.21885273  0.        ],[ 0.05       -0.21836675  0.        ],[ 0.0419246  -0.20729824 -0.00324964],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
43,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.21853563  0.        ],[ 0.05      -0.2185276  0.       ],[ 0.04180489 -0.21120197 -0.00345661],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
44,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.22874751  0.        ],[ 0.05       -0.22826153  0.        ],[ 0.04165798 -0.21672006 -0.00346869],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
45,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.22843041  0.        ],[ 0.05       -0.22842238  0.        ],[ 0.04153156 -0.22061614 -0.00368406],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
46,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.23864229  0.        ],[ 0.05       -0.23815631  0.        ],[ 0.04137971 -0.22612489 -0.00369493],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
47,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.23832519  0.        ],[ 0.05       -0.23831716  0.        ],[ 0.04124695 -0.23001305 -0.00391852],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
48,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.24853707  0.        ],[ 0.05       -0.24805108  0.        ],[ 0.04109046 -0.2355122  -0.00392809],[ 0.5960765  -0.34039593 -0.6138903 ],10.0,0.01,0.022825493438185865,False
49,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.24821997  0.        ],[ 0.05       -0.24821194  0.        ],[ 0.04095175 -0.23939222 -0.00415973],[ 0.44165456  0.01056993 -0.41774356],10.0,0.01,0.022825493438185865,False
