,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02415282 -0.01315009  0.        ],[ 0.02300429 -0.01252477  0.        ],[ 0.00850957 -0.00667918 -0.00047293],[ 0.805094   -0.43833625 -0.74970603],10.0,0.01,0.009400375632045216,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03736644 -0.01522279  0.        ],[ 0.03668348 -0.0150945   0.        ],[ 0.0202496  -0.01454939 -0.00181013],[ 0.440454   -0.06909025 -0.45880675],10.0,0.01,0.009400375632045216,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02035512  0.        ],[ 0.04936677 -0.02010496  0.        ],[ 0.03229122 -0.01983198 -0.00197559],[ 0.5118768  -0.17107749 -0.5567667 ],10.0,0.01,0.009400375632045216,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02174895  0.        ],[ 0.04996989 -0.02167078  0.        ],[ 0.04004888 -0.0221822  -0.00157802],[ 0.44659984 -0.04646111 -0.46670002],10.0,0.01,0.009400375632045216,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02776592  0.        ],[ 0.04999857 -0.02747608  0.        ],[ 0.04392081 -0.02509348 -0.00066416],[ 0.5138502  -0.20056558 -0.56147444],10.0,0.01,0.009400375632045216,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02830493  0.        ],[ 0.04999993 -0.02826552  0.        ],[ 0.04541855 -0.02756424 -0.00033758],[ 0.43762743 -0.01796705 -0.45456684],10.0,0.01,0.009400375632045216,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03583352  0.        ],[ 0.05       -0.03547364  0.        ],[ 0.04550106 -0.03189537 -0.00044073],[ 0.53144026 -0.2509529  -0.5808057 ],10.0,0.01,0.009400375632045216,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03563735  0.        ],[ 0.05       -0.03562956  0.        ],[ 0.04504418 -0.0350909  -0.00065062],[ 0.42382526  0.00653899 -0.43947327],10.0,0.01,0.009400375632045216,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04455261  0.        ],[ 0.05      -0.0441283  0.       ],[ 0.04450873 -0.04000183 -0.00082819],[ 0.55079913 -0.29717535 -0.60096186],10.0,0.01,0.009400375632045216,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04401293  0.        ],[ 0.05       -0.04401842  0.        ],[ 0.04420941 -0.04340645 -0.00094608],[ 0.41383934  0.01798916 -0.4308287 ],10.0,0.01,0.009400375632045216,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05361756  0.        ],[ 0.05      -0.0531611  0.       ],[ 0.04406712 -0.04853508 -0.00098003],[ 0.5634048  -0.32015437 -0.6125474 ],10.0,0.01,0.009400375632045216,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05293884  0.        ],[ 0.05       -0.05294941  0.        ],[ 0.04410288 -0.05206368 -0.00100705],[ 0.40905023  0.02262425 -0.42695796],10.0,0.01,0.009400375632045216,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06282207  0.        ],[ 0.05      -0.0623526  0.       ],[ 0.04413128 -0.0573121  -0.00099489],[ 0.5690744  -0.32944107 -0.617406  ],10.0,0.01,0.009400375632045216,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06213907  0.        ],[ 0.05       -0.06214922  0.        ],[ 0.04420232 -0.06093354 -0.00103039],[ 0.40856576  0.02276659 -0.42666185],10.0,0.01,0.009400375632045216,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07203506  0.        ],[ 0.05       -0.07156497  0.        ],[ 0.04419501 -0.06621686 -0.0010329 ],[ 0.56949055 -0.3298664  -0.6177208 ],10.0,0.01,0.009400375632045216,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07135439  0.        ],[ 0.05      -0.0713644  0.       ],[ 0.04421224 -0.06984657 -0.00109403],[ 0.408561   0.0226891 -0.4266618],10.0,0.01,0.009400375632045216,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08124698  0.        ],[ 0.05       -0.08077704  0.        ],[ 0.04416435 -0.0751269  -0.00110744],[ 0.56946206 -0.32975292 -0.61768925],10.0,0.01,0.009400375632045216,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08056699  0.        ],[ 0.05       -0.08057698  0.        ],[ 0.044158   -0.07875564 -0.00118124],[ 0.40857005  0.02266634 -0.42666745],10.0,0.01,0.009400375632045216,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09045844  0.        ],[ 0.05       -0.08998856  0.        ],[ 0.04410148 -0.08403382 -0.00119429],[ 0.5694462  -0.32971525 -0.61767477],10.0,0.01,0.009400375632045216,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08977858  0.        ],[ 0.05       -0.08978857  0.        ],[ 0.04409139 -0.0876621  -0.00127509],[ 0.40857244  0.02266204 -0.42666888],10.0,0.01,0.009400375632045216,False
