,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02402671 -0.01308431  0.        ],[ 0.02288418 -0.01246212  0.        ],[ 0.00846536 -0.0066454  -0.00047063],[ 0.80089045 -0.43614376 -0.74814194],10.0,0.01,0.0065035830921238045,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03722653 -0.01514608  0.        ],[ 0.03654452 -0.01501846  0.        ],[ 0.02016343 -0.01447763 -0.0018011 ],[ 0.43999398 -0.06872576 -0.46053237],10.0,0.01,0.0065035830921238045,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02009856  0.        ],[ 0.04936016 -0.01985699  0.        ],[ 0.03222726 -0.01967179 -0.00197179],[ 0.5056597  -0.16508257 -0.5545422 ],10.0,0.01,0.0065035830921238045,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02158096  0.        ],[ 0.04996957 -0.02149898  0.        ],[ 0.04001172 -0.02199285 -0.00158697],[ 0.446311   -0.04941332 -0.4695933 ],10.0,0.01,0.0065035830921238045,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02725923  0.        ],[ 0.04999855 -0.02698531  0.        ],[ 0.04390154 -0.02476567 -0.00066752],[ 0.50706124 -0.18927556 -0.55677944],10.0,0.01,0.0065035830921238045,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02802215  0.        ],[ 0.04999993 -0.02797285  0.        ],[ 0.04540958 -0.02720527 -0.0003365 ],[ 0.43882346 -0.02543086 -0.4592539 ],10.0,0.01,0.0065035830921238045,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0349762  0.       ],[ 0.05       -0.03464317  0.        ],[ 0.04549932 -0.0313277  -0.00043682],[ 0.5203507  -0.23180145 -0.5740627 ],10.0,0.01,0.0065035830921238045,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03481909  0.        ],[ 0.05       -0.03481073  0.        ],[ 0.04503997 -0.03433041 -0.00064379],[ 0.42530584  0.00523686 -0.4426527 ],10.0,0.01,0.0065035830921238045,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0434953  0.       ],[ 0.05       -0.04308232  0.        ],[ 0.04450585 -0.0390747  -0.00082485],[ 0.54076195 -0.2892068  -0.5977309 ],10.0,0.01,0.0065035830921238045,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04287745  0.        ],[ 0.05       -0.04288719  0.        ],[ 0.04420788 -0.04235256 -0.00094038],[ 0.41332507  0.02059495 -0.4322788 ],10.0,0.01,0.0065035830921238045,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05246206  0.        ],[ 0.05       -0.05200675  0.        ],[ 0.04406765 -0.04742268 -0.00097397],[ 0.5569284  -0.3194871  -0.61181855],10.0,0.01,0.0065035830921238045,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05171267  0.        ],[ 0.05       -0.05172665  0.        ],[ 0.04410539 -0.05090819 -0.00099908],[ 0.4089892   0.02497971 -0.42896044],10.0,0.01,0.0065035830921238045,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06155659  0.        ],[ 0.05       -0.06108915  0.        ],[ 0.04413443 -0.05611301 -0.00098587],[ 0.562166   -0.32813084 -0.616208  ],10.0,0.01,0.0065035830921238045,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06080379  0.        ],[ 0.05       -0.06081736  0.        ],[ 0.04420616 -0.05967882 -0.00102007],[ 0.40858793  0.02509356 -0.42873704],10.0,0.01,0.0065035830921238045,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07065792  0.        ],[ 0.05       -0.07018998  0.        ],[ 0.04419955 -0.06490884 -0.00102248],[ 0.5625074  -0.3284713  -0.61646086],10.0,0.01,0.0065035830921238045,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06990709  0.        ],[ 0.05       -0.06992054  0.        ],[ 0.04421822 -0.0684813  -0.00108207],[ 0.40858495  0.02502787 -0.428738  ],10.0,0.01,0.0065035830921238045,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07975832  0.        ],[ 0.05       -0.07929051  0.        ],[ 0.04417175 -0.07371025 -0.00109482],[ 0.562482  -0.3283744 -0.6164333],10.0,0.01,0.0065035830921238045,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07900805  0.        ],[ 0.05       -0.07902148  0.        ],[ 0.04416731 -0.07728302 -0.00116666],[ 0.40859246  0.02500892 -0.4287427 ],10.0,0.01,0.0065035830921238045,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08885834  0.        ],[ 0.05       -0.08839057  0.        ],[ 0.04411243 -0.08251001 -0.00117898],[ 0.56246865 -0.3283429  -0.6164213 ],10.0,0.01,0.0065035830921238045,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08810818  0.        ],[ 0.05      -0.0881216  0.       ],[ 0.0441044  -0.08608219 -0.00125774],[ 0.4085945   0.02500546 -0.4287439 ],10.0,0.01,0.0065035830921238045,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09795828  0.        ],[ 0.05       -0.09749052  0.        ],[ 0.04404816 -0.09130641 -0.00126849],[ 0.56246567 -0.32833683 -0.6164187 ],10.0,0.01,0.0065035830921238045,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09720813  0.        ],[ 0.05       -0.09722156  0.        ],[ 0.04403576 -0.09487772 -0.00135517],[ 0.40859485  0.02500498 -0.42874408],10.0,0.01,0.0065035830921238045,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10705821  0.        ],[ 0.05       -0.10659046  0.        ],[ 0.04397463 -0.10009922 -0.00136572],[ 0.5624652  -0.32833606 -0.61641836],10.0,0.01,0.0065035830921238045,False
