0.817922,-0.492475,-0.762958
0.463825,-0.063868,-0.444310
0.546105,-0.255296,-0.571527
0.462952,0.000369,-0.431626
0.567725,-0.345066,-0.604300
0.444823,0.024132,-0.420851
0.586634,-0.384066,-0.624937
0.440611,0.027395,-0.417760
0.590508,-0.389879,-0.628420
0.440089,0.027393,-0.417341
0.590884,-0.390109,-0.628706
0.440093,0.027282,-0.417323
0.590855,-0.389977,-0.628668
0.440111,0.027252,-0.417331
0.590835,-0.389935,-0.628649
0.440116,0.027248,-0.417334
0.590831,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590831,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
0.590830,-0.389927,-0.628645
0.440116,0.027247,-0.417335
