,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02486215 -0.0141043   0.        ],[ 0.02367989 -0.01343361  0.        ],[ 0.00876695 -0.00713211 -0.00048723],[ 0.8287382  -0.47014344 -0.76267403],10.0,0.01,0.022571090356524104,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03877821 -0.01604282  0.        ],[ 0.03806025 -0.01591874  0.        ],[ 0.02096262 -0.0153962  -0.00186934],[ 0.46386886 -0.0646171  -0.4379925 ],10.0,0.01,0.022571090356524104,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02309161  0.        ],[ 0.04943223 -0.02275052  0.        ],[ 0.03284262 -0.02158039 -0.00203089],[ 0.55998373 -0.23495978 -0.5675594 ],10.0,0.01,0.022571090356524104,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0236686  0.       ],[ 0.049973   -0.02362495  0.        ],[ 0.04037325 -0.02427005 -0.00150806],[ 0.47447145 -0.01923317 -0.43876737],10.0,0.01,0.022571090356524104,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03261633  0.        ],[ 0.04999872 -0.03218877  0.        ],[ 0.04409302 -0.02839413 -0.00063312],[ 0.5675571  -0.29825753 -0.5841175 ],10.0,0.01,0.022571090356524104,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03249195  0.        ],[ 0.04999994 -0.03247753  0.        ],[ 0.04550742 -0.03169968 -0.00035608],[ 0.45709896  0.00414598 -0.42932153],10.0,0.01,0.022571090356524104,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04251914  0.        ],[ 0.05       -0.04204164  0.        ],[ 0.04552338 -0.03726667 -0.00046845],[ 0.58374596 -0.33423978 -0.6039857 ],10.0,0.01,0.022571090356524104,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04213215  0.        ],[ 0.05       -0.04212785  0.        ],[ 0.04504753 -0.0413228  -0.00069527],[ 0.44567227  0.01289976 -0.42053658],10.0,0.01,0.022571090356524104,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0526593  0.       ],[ 0.05      -0.0521585  0.       ],[ 0.04449686 -0.04715074 -0.00086884],[ 0.5936434  -0.35090482 -0.6155257 ],10.0,0.01,0.022571090356524104,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05218002  0.        ],[ 0.05     -0.052179  0.      ],[ 0.04419748 -0.05119423 -0.00100106],[ 0.4395442   0.01597571 -0.4158454 ],10.0,0.01,0.022571090356524104,False
