,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02453765 -0.01477425  0.        ],[ 0.02337082 -0.0140717   0.        ],[ 0.00866583 -0.00742273 -0.0004833 ],[ 0.81792164 -0.49247515 -0.7629581 ],10.0,0.01,0.01514397907940897,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0384524  -0.01669031  0.        ],[ 0.03773523 -0.01656579  0.        ],[ 0.02077696 -0.01595259 -0.00184115],[ 0.463825   -0.0638684  -0.44431007],10.0,0.01,0.01514397907940897,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02434917  0.        ],[ 0.04941678 -0.02397905  0.        ],[ 0.03270824 -0.0225111  -0.00201836],[ 0.546105   -0.25529552 -0.5715274 ],10.0,0.01,0.01514397907940897,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02433809  0.        ],[ 0.04997227 -0.02432102  0.        ],[ 0.04029769 -0.025189   -0.00152793],[ 4.6295249e-01  3.6931038e-04 -4.3162555e-01],10.0,0.01,0.01514397907940897,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03469008  0.        ],[ 0.04999868 -0.034197    0.        ],[ 0.04405606 -0.02976017 -0.00065353],[ 0.5677247 -0.3450662 -0.6042996],10.0,0.01,0.01514397907940897,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03396613  0.        ],[ 0.04999994 -0.03397711  0.        ],[ 0.04551016 -0.03329901 -0.00036902],[ 0.4448228   0.02413166 -0.42085147],10.0,0.01,0.01514397907940897,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04548812  0.        ],[ 0.05       -0.04494074  0.        ],[ 0.04553777 -0.0394747  -0.00047454],[ 0.58663416 -0.38406634 -0.6249368 ],10.0,0.01,0.01514397907940897,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04466627  0.        ],[ 0.05       -0.04467932  0.        ],[ 0.0450684  -0.04388405 -0.00070805],[ 0.44061065  0.02739513 -0.41776013],10.0,0.01,0.01514397907940897,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05636265  0.        ],[ 0.05       -0.05580708  0.        ],[ 0.0445047  -0.05023336 -0.00088126],[ 0.590508   -0.38987947 -0.62841976],10.0,0.01,0.01514397907940897,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05554086  0.        ],[ 0.05       -0.05555352  0.        ],[ 0.04419696 -0.05454177 -0.00102544],[ 0.44008887  0.02739286 -0.41734147],10.0,0.01,0.01514397907940897,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06724413  0.        ],[ 0.05       -0.06668821  0.        ],[ 0.04403575 -0.06077786 -0.00106099],[ 0.590884   -0.39010894 -0.62870556],10.0,0.01,0.01514397907940897,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06642568  0.        ],[ 0.05       -0.06643817  0.        ],[ 0.04406249 -0.06505055 -0.00111364],[ 0.44009256  0.02728164 -0.4173228 ],10.0,0.01,0.01514397907940897,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05     -0.078125  0.      ],[ 0.05       -0.07756926  0.        ],[ 0.04407222 -0.07128386 -0.00110304],[ 0.59085536 -0.38997734 -0.6286683 ],10.0,0.01,0.01514397907940897,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07730744  0.        ],[ 0.05       -0.07731989  0.        ],[ 0.04412972 -0.07556507 -0.0011648 ],[ 0.44011092  0.02725196 -0.41733134],10.0,0.01,0.01514397907940897,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08900548  0.        ],[ 0.05      -0.0884498  0.       ],[ 0.04409995 -0.0818011  -0.00117065],[ 0.59083533 -0.38993466 -0.62864894],10.0,0.01,0.01514397907940897,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08818805  0.        ],[ 0.05      -0.0882005  0.       ],[ 0.04409917 -0.08608451 -0.00126208],[ 0.4401157   0.02724767 -0.41733414],10.0,0.01,0.01514397907940897,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09988587  0.        ],[ 0.05       -0.09933021  0.        ],[ 0.04402504 -0.09231876 -0.00127878],[ 0.5908309  -0.38992745 -0.62864506],10.0,0.01,0.01514397907940897,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09906845  0.        ],[ 0.05      -0.0990809  0.       ],[ 0.04399663 -0.0966013  -0.00138669],[ 0.4401163   0.02724743 -0.41733468],10.0,0.01,0.01514397907940897,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11076626  0.        ],[ 0.05       -0.11021059  0.        ],[ 0.04391097 -0.10283101 -0.00140326],[ 0.59083056 -0.38992685 -0.62864465],10.0,0.01,0.01514397907940897,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10994883  0.        ],[ 0.05       -0.10996128  0.        ],[ 0.04387564 -0.10711107 -0.001522  ],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12164664  0.        ],[ 0.05       -0.12109097  0.        ],[ 0.04378626 -0.11333552 -0.00153692],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12082922  0.        ],[ 0.05       -0.12084166  0.        ],[ 0.04374351 -0.11761277 -0.00166728],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.13252702  0.        ],[ 0.05       -0.13197135  0.        ],[ 0.04364693 -0.12383157 -0.00168179],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.1317096  0.       ],[ 0.05       -0.13172204  0.        ],[ 0.04359341 -0.12810525 -0.0018248 ],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.1434074  0.       ],[ 0.05       -0.14285173  0.        ],[ 0.04348776 -0.13431758 -0.00183927],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.14258998  0.        ],[ 0.05       -0.14260242  0.        ],[ 0.04342295 -0.13858681 -0.00199492],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15428778  0.        ],[ 0.05       -0.15373211  0.        ],[ 0.04330859 -0.14479191 -0.00200905],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15347036  0.        ],[ 0.05      -0.1534828  0.       ],[ 0.04323309 -0.14905591 -0.00217704],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.16516816  0.        ],[ 0.05       -0.16461249  0.        ],[ 0.04311059 -0.1552531  -0.00219048],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.16435074  0.        ],[ 0.05       -0.16436319  0.        ],[ 0.04302483 -0.1595112  -0.00237057],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.17604854  0.        ],[ 0.05       -0.17549287  0.        ],[ 0.04289453 -0.16569983 -0.00238312],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.17523112  0.        ],[ 0.05       -0.17524357  0.        ],[ 0.04279876 -0.16995133 -0.0025751 ],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.18692892  0.        ],[ 0.05       -0.18637325  0.        ],[ 0.04266089 -0.17613081 -0.00258655],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.1861115  0.       ],[ 0.05       -0.18612395  0.        ],[ 0.04255541 -0.18037507 -0.00279021],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.1978093  0.       ],[ 0.05       -0.19725364  0.        ],[ 0.04241028 -0.18654482 -0.00280035],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.19699188  0.        ],[ 0.05       -0.19700433  0.        ],[ 0.04229543 -0.19078127 -0.00301543],[ 0.4401164   0.02724743 -0.41733474],10.0,0.01,0.01514397907940897,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.20868968  0.        ],[ 0.05       -0.20813402  0.        ],[ 0.04214338 -0.19694076 -0.00302407],[ 0.59083045 -0.3899268  -0.6286445 ],10.0,0.01,0.01514397907940897,False
