,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02452085 -0.01230759  0.        ],[ 0.02335483 -0.01172234  0.        ],[ 0.0086229  -0.00631234 -0.00047699],[ 0.81736183 -0.4102531  -0.7490375 ],10.0,0.01,0.019222033221815107,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03752971 -0.01453672  0.        ],[ 0.03685566 -0.01440289  0.        ],[ 0.02038804 -0.01389938 -0.00183836],[ 0.43362856 -0.07430422 -0.4543736 ],10.0,0.01,0.019222033221815107,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01887758  0.        ],[ 0.04937495 -0.0186648   0.        ],[ 0.03238302 -0.01875827 -0.00197756],[ 0.5278585  -0.14469546 -0.5521356 ],10.0,0.01,0.019222033221815107,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02096766  0.        ],[ 0.04997028 -0.02085816  0.        ],[ 0.04009854 -0.02111992 -0.00156206],[ 0.45573843 -0.06966931 -0.4742633 ],10.0,0.01,0.019222033221815107,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02535104  0.        ],[ 0.04999859 -0.02513739  0.        ],[ 0.04394083 -0.02350605 -0.000647  ],[ 0.5140114  -0.14611244 -0.5399503 ],10.0,0.01,0.019222033221815107,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02741125  0.        ],[ 0.04999993 -0.02730312  0.        ],[ 0.04540799 -0.02607307 -0.00033136],[ 0.45865297 -0.06867391 -0.47845387],10.0,0.01,0.019222033221815107,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03181255  0.        ],[ 0.05       -0.03159812  0.        ],[ 0.04548298 -0.02942554 -0.00043006],[ 0.51197696 -0.14671004 -0.53801405],10.0,0.01,0.019222033221815107,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03386091  0.        ],[ 0.05       -0.03375331  0.        ],[ 0.04500558 -0.03251794 -0.0006389 ],[ 0.45896983 -0.06827867 -0.47914386],10.0,0.01,0.019222033221815107,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03827249  0.        ],[ 0.05       -0.03805759  0.        ],[ 0.04448448 -0.0359355  -0.00081212],[ 0.51179826 -0.14705247 -0.5378172 ],10.0,0.01,0.019222033221815107,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04031191  0.        ],[ 0.05       -0.04020471  0.        ],[ 0.04417118 -0.03890818 -0.00091676],[ 0.4589169  -0.06798077 -0.47910833],10.0,0.01,0.019222033221815107,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04473342  0.        ],[ 0.05       -0.04451807  0.        ],[ 0.04405577 -0.0422188  -0.0009503 ],[ 0.5119338  -0.14738369 -0.5379449 ],10.0,0.01,0.019222033221815107,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04676343  0.        ],[ 0.05       -0.04665666  0.        ],[ 0.0440827  -0.04514191 -0.00095417],[ 0.4587922  -0.06766695 -0.47891974],10.0,0.01,0.019222033221815107,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05119603  0.        ],[ 0.05       -0.05098017  0.        ],[ 0.04414305 -0.04844435 -0.00094356],[ 0.51214516 -0.14775324 -0.53815174],10.0,0.01,0.019222033221815107,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05321537  0.        ],[ 0.05       -0.05310908  0.        ],[ 0.04420747 -0.05137002 -0.00094784],[ 0.45863843 -0.06731153 -0.47867835],10.0,0.01,0.019222033221815107,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05766064  0.        ],[ 0.05      -0.0574442  0.       ],[ 0.04423347 -0.05468134 -0.00095492],[ 0.51239705 -0.14817548 -0.53839934],10.0,0.01,0.019222033221815107,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05966777  0.        ],[ 0.05       -0.05956204  0.        ],[ 0.04424705 -0.05761119 -0.00097913],[ 0.4584601  -0.06690454 -0.47839713],10.0,0.01,0.019222033221815107,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06412755  0.        ],[ 0.05       -0.06391045  0.        ],[ 0.04423456 -0.06092908 -0.00099814],[ 0.51268744 -0.14865923 -0.5386877 ],10.0,0.01,0.019222033221815107,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06612102  0.        ],[ 0.05      -0.0660159  0.       ],[ 0.04422846 -0.06385894 -0.00102902],[ 0.45825064 -0.06644899 -0.47810483],10.0,0.01,0.019222033221815107,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07059687  0.        ],[ 0.05       -0.07037904  0.        ],[ 0.04421034 -0.06717992 -0.00104909],[ 0.5130131  -0.14919513 -0.5390137 ],10.0,0.01,0.019222033221815107,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07257665  0.        ],[ 0.05       -0.07247215  0.        ],[ 0.04420504 -0.07010806 -0.00108112],[ 0.4580183  -0.06599247 -0.47784066],10.0,0.01,0.019222033221815107,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07706842  0.        ],[ 0.05       -0.07684985  0.        ],[ 0.04418867 -0.07343162 -0.00110093],[ 0.51334286 -0.14972568 -0.5393358 ],10.0,0.01,0.019222033221815107,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07903465  0.        ],[ 0.05       -0.07893076  0.        ],[ 0.04418335 -0.07635827 -0.00113507],[ 0.45778728 -0.06554115 -0.47757876],10.0,0.01,0.019222033221815107,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08354216  0.        ],[ 0.05       -0.08332287  0.        ],[ 0.04416495 -0.07968471 -0.00115606],[ 0.5136695 -0.1502502 -0.5396545],10.0,0.01,0.019222033221815107,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08549501  0.        ],[ 0.05       -0.08539172  0.        ],[ 0.0441561  -0.08261003 -0.0011934 ],[ 0.45755863 -0.06509507 -0.4773196 ],10.0,0.01,0.019222033221815107,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09001807  0.        ],[ 0.05       -0.08979807  0.        ],[ 0.04413369 -0.08593921 -0.00121606],[ 0.51399255 -0.15076858 -0.5399696 ],10.0,0.01,0.019222033221815107,False
