0.822374,-0.481172,-0.762348
0.463778,-0.063725,-0.442074
0.550944,-0.244205,-0.569191
0.467644,-0.009025,-0.435649
0.565555,-0.321003,-0.594858
0.445003,0.018436,-0.422410
0.587994,-0.366120,-0.619609
0.435748,0.024923,-0.415938
0.596252,-0.378968,-0.627723
0.434468,0.024849,-0.414411
0.597253,-0.379621,-0.628570
0.434440,0.024537,-0.414302
0.597197,-0.379253,-0.628492
0.434495,0.024443,-0.414333
0.597131,-0.379108,-0.628428
0.434514,0.024429,-0.414347
0.597114,-0.379080,-0.628413
0.434517,0.024429,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024429,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
0.597112,-0.379079,-0.628411
0.434517,0.024430,-0.414350
