,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02434271 -0.01370137  0.        ],[ 0.02318516 -0.01304983  0.        ],[ 0.00858294 -0.00693352 -0.0004775 ],[ 0.8114238  -0.45671225 -0.7543388 ],10.0,0.01,0.011202307420769771,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03786954 -0.0157158   0.        ],[ 0.03717126 -0.01558903  0.        ],[ 0.02049179 -0.01502964 -0.00182652],[ 0.45089412 -0.06714791 -0.45349574],10.0,0.01,0.011202307420769771,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02169851  0.        ],[ 0.04938996 -0.02140799  0.        ],[ 0.03248178 -0.02073609 -0.00199596],[ 0.5267174  -0.19942343 -0.5600141 ],10.0,0.01,0.011202307420769771,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02258628  0.        ],[ 0.04997099 -0.02253025  0.        ],[ 0.04016083 -0.02317422 -0.00155434],[ 0.45502317 -0.02959239 -0.45401663],10.0,0.01,0.011202307420769771,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03025973  0.        ],[ 0.04999862 -0.02989218  0.        ],[ 0.04398208 -0.02671955 -0.00065715],[ 0.5369158  -0.25578177 -0.5747382 ],10.0,0.01,0.011202307420769771,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03006868  0.        ],[ 0.04999993 -0.03006029  0.        ],[ 0.04545731 -0.02949427 -0.00034619],[ 0.43716395  0.0063684  -0.4379366 ],10.0,0.01,0.011202307420769771,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03956432  0.        ],[ 0.05       -0.03911238  0.        ],[ 0.04551607 -0.03462581 -0.00045386],[ 0.5617418 -0.3165214 -0.6013119],10.0,0.01,0.011202307420769771,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05     -0.038894  0.      ],[ 0.05       -0.03890439  0.        ],[ 0.04505919 -0.03833234 -0.00067292],[ 0.41865015  0.02234399 -0.42597735],10.0,0.01,0.011202307420769771,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04933155  0.        ],[ 0.05       -0.04883572  0.        ],[ 0.04451298 -0.04396721 -0.00084665],[ 0.5799295 -0.3479184 -0.6195681],10.0,0.01,0.011202307420769771,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04862914  0.        ],[ 0.05       -0.04863896  0.        ],[ 0.0442126  -0.04785775 -0.00097622],[ 0.41625345  0.0234139  -0.42388278],10.0,0.01,0.011202307420769771,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05915094  0.        ],[ 0.05       -0.05865107  0.        ],[ 0.04406094 -0.0534933  -0.00100869],[ 0.5820129 -0.3507269 -0.6215971],10.0,0.01,0.011202307420769771,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05845495  0.        ],[ 0.05       -0.05846428  0.        ],[ 0.04409177 -0.05735849 -0.00104722],[ 0.41615963  0.0231998  -0.42380762],10.0,0.01,0.011202307420769771,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06896851  0.        ],[ 0.05       -0.06846901  0.        ],[ 0.04411271 -0.06297366 -0.00103594],[ 0.5820105  -0.35045213 -0.6215602 ],10.0,0.01,0.011202307420769771,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06827526  0.        ],[ 0.05       -0.06828447  0.        ],[ 0.04417891 -0.06683998 -0.0010812 ],[ 0.4161874   0.0231086  -0.42382622],10.0,0.01,0.011202307420769771,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07878435  0.        ],[ 0.05       -0.07828505  0.        ],[ 0.04416454 -0.07246001 -0.0010851 ],[ 0.58196235 -0.35030305 -0.6215037 ],10.0,0.01,0.011202307420769771,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0780918  0.       ],[ 0.05       -0.07810099  0.        ],[ 0.044176   -0.0763318  -0.00115667],[ 0.41619825  0.023085   -0.4238336 ],10.0,0.01,0.011202307420769771,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08859969  0.        ],[ 0.05       -0.08810045  0.        ],[ 0.0441194  -0.08195204 -0.00117119],[ 0.5819473  -0.35026312 -0.62148684],10.0,0.01,0.011202307420769771,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0879073  0.       ],[ 0.05       -0.08791648  0.        ],[ 0.04410526 -0.08582363 -0.00125686],[ 0.41620088  0.02307987 -0.42383552],10.0,0.01,0.011202307420769771,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09841492  0.        ],[ 0.05       -0.09791569  0.        ],[ 0.04403851 -0.09144057 -0.00127142],[ 0.581944   -0.35025406 -0.6214831 ],10.0,0.01,0.011202307420769771,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09772256  0.        ],[ 0.05       -0.09773174  0.        ],[ 0.0440193  -0.09531076 -0.00136553],[ 0.41620147  0.02307868 -0.42383593],10.0,0.01,0.011202307420769771,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10823012  0.        ],[ 0.05       -0.10773089  0.        ],[ 0.04395028 -0.10092414 -0.00137858],[ 0.58194304 -0.35025203 -0.62148213],10.0,0.01,0.011202307420769771,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10753776  0.        ],[ 0.05       -0.10754694  0.        ],[ 0.04392561 -0.10479283 -0.00148192],[ 0.4162016   0.02307856 -0.42383593],10.0,0.01,0.011202307420769771,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11804532  0.        ],[ 0.05       -0.11754609  0.        ],[ 0.04385087 -0.11040245 -0.00149475],[ 0.58194304 -0.3502519  -0.6214821 ],10.0,0.01,0.011202307420769771,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11735296  0.        ],[ 0.05       -0.11736215  0.        ],[ 0.04381738 -0.11426915 -0.00160838],[ 0.4162016   0.02307856 -0.423836  ],10.0,0.01,0.011202307420769771,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12786052  0.        ],[ 0.05       -0.12736129  0.        ],[ 0.043735   -0.11987443 -0.00162143],[ 0.5819429 -0.3502519 -0.6214821],10.0,0.01,0.011202307420769771,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12716817  0.        ],[ 0.05       -0.12717735  0.        ],[ 0.04369208 -0.12373847 -0.00174542],[ 0.4162016   0.02307844 -0.423836  ],10.0,0.01,0.011202307420769771,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.13767571  0.        ],[ 0.05       -0.13717649  0.        ],[ 0.04360229 -0.12933882 -0.00175844],[ 0.5819428  -0.35025156 -0.62148196],10.0,0.01,0.011202307420769771,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.13698335  0.        ],[ 0.05       -0.13699254  0.        ],[ 0.04355042 -0.13319958 -0.00189256],[ 0.4162016   0.02307856 -0.423836  ],10.0,0.01,0.011202307420769771,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.14749091  0.        ],[ 0.05       -0.14699169  0.        ],[ 0.04345371 -0.13879446 -0.0019053 ],[ 0.5819429 -0.3502519 -0.6214821],10.0,0.01,0.011202307420769771,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.14679856  0.        ],[ 0.05       -0.14680774  0.        ],[ 0.0433932  -0.14265141 -0.0020494 ],[ 0.4162016   0.02307844 -0.423836  ],10.0,0.01,0.011202307420769771,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15730611  0.        ],[ 0.05       -0.15680688  0.        ],[ 0.04328978 -0.1482403  -0.0020617 ],[ 0.5819428  -0.35025156 -0.62148196],10.0,0.01,0.011202307420769771,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15661375  0.        ],[ 0.05       -0.15662293  0.        ],[ 0.04322074 -0.15209287 -0.00221567],[ 0.4162016   0.02307856 -0.423836  ],10.0,0.01,0.011202307420769771,False
