,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01879333 -0.02733521  0.00011345],[ 0.01789966 -0.02603535  0.00010806],[ 0.00688275 -0.01287308 -0.00035433],[ 0.62644446 -0.91117376  0.0037818 ],10.0,0.01,0.0012113074950681811,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03878318 -0.02104989  0.        ],[ 3.77901178e-02 -2.12869659e-02  5.13846913e-06],[ 0.01949095 -0.02305052 -0.00140772],[ 0.6663283   0.20951056 -0.85841423],10.0,0.01,0.0012113074950681811,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01121621  0.        ],[ 4.94193895e-02 -1.16950986e-02  2.44347094e-07],[ 0.03170987 -0.01990468 -0.00204034],[ 0.6563816   0.32778955 -0.90250576],10.0,0.01,0.0012113074950681811,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0037688  0.       ],[ 4.99723905e-02 -4.14571344e-03  1.16193170e-08],[ 0.03928442 -0.01049132 -0.00157959],[ 0.6746695   0.24824703 -0.8612879 ],10.0,0.01,0.0012113074950681811,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00544232 0.        ],[4.99986871e-02 4.98638709e-03 5.52527440e-10],[ 0.04306815 -0.00069195 -0.00057154],[ 0.6603875   0.30703735 -0.8929558 ],10.0,0.01,0.0012113074950681811,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01353069 0.        ],[4.99999376e-02 1.31243916e-02 2.62738997e-11],[ 0.04447735  0.00790957 -0.00023015],[ 0.6719519   0.26961243 -0.87141526],10.0,0.01,0.0012113074950681811,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02237167 0.        ],[4.99999970e-02 2.19319425e-02 1.24925070e-12],[ 0.0444577   0.01602063 -0.00034771],[ 0.66361046  0.2946993  -0.8858995 ],10.0,0.01,0.0012113074950681811,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.03076077 0.        ],[4.99999999e-02 3.03409395e-02 5.92581539e-14],[ 0.04380385  0.02402789 -0.00059018],[ 0.66894436  0.27963662 -0.87700856],10.0,0.01,0.0012113074950681811,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.03944032 0.        ],[5.00000000e-02 3.90076171e-02 2.69229083e-15],[ 0.04309342  0.03211879 -0.0008121 ],[ 0.6651826   0.28931808 -0.88247854],10.0,0.01,0.0012113074950681811,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04795937 0.        ],[5.00000000e-02 4.75336904e-02 2.77555756e-16],[ 0.04257684  0.04025149 -0.00095757],[ 0.6675432   0.28396845 -0.8793988 ],10.0,0.01,0.0012113074950681811,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.98827208e-02 2.77555756e-16],[ 0.0424439   0.04552557 -0.00105841],[ 0.6661812   0.28687274 -0.8811053 ],10.0,0.01,0.0012113074950681811,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99944231e-02 2.77555756e-16],[ 0.04276259  0.04724156 -0.00104214],[ 0.66679764  0.28539526 -0.88023424],10.0,0.01,0.0012113074950681811,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99997348e-02 2.77555756e-16],[ 0.04316576  0.0471838  -0.00092825],[ 0.6664729   0.28618526 -0.88069326],10.0,0.01,0.0012113074950681811,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99999874e-02 2.77555756e-16],[ 0.04334907  0.046872   -0.00085342],[ 0.6666467   0.28576326 -0.8804486 ],10.0,0.01,0.0012113074950681811,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99999994e-02 2.77555756e-16],[ 0.04331868  0.04678404 -0.00085747],[ 0.6665541   0.28598833 -0.8805792 ],10.0,0.01,0.0012113074950681811,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04321529  0.04682738 -0.00089391],[ 0.66660357  0.28586817 -0.8805095 ],10.0,0.01,0.0012113074950681811,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.0431386   0.04686054 -0.00092068],[ 0.6665771  0.2859323 -0.8805467],10.0,0.01,0.0012113074950681811,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04310965  0.04685668 -0.00092815],[ 0.66659117  0.2858981  -0.88052684],10.0,0.01,0.0012113074950681811,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04311005  0.0468442  -0.00092477],[ 0.66658354  0.28591633 -0.88053745],10.0,0.01,0.0012113074950681811,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04311961  0.04684091 -0.00091957],[ 0.6665876   0.2859068  -0.88053185],10.0,0.01,0.0012113074950681811,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04312823  0.04684469 -0.00091624],[ 0.66658556  0.28591168 -0.8805347 ],10.0,0.01,0.0012113074950681811,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313328  0.04684857 -0.00091488],[ 0.66658664  0.28590918 -0.8805333 ],10.0,0.01,0.0012113074950681811,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313518  0.04684984 -0.00091465],[ 0.66658604  0.28591037 -0.880534  ],10.0,0.01,0.0012113074950681811,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.0431351   0.0468494  -0.00091491],[ 0.6665864   0.2859099  -0.88053364],10.0,0.01,0.0012113074950681811,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.0431342   0.0468487  -0.00091531],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313331  0.04684831 -0.00091562],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313279  0.0468482  -0.00091578],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313264  0.0468482  -0.00091582],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313272  0.04684823 -0.00091578],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313285  0.04684825 -0.00091574],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313294  0.04684828 -0.00091571],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313299  0.04684829 -0.0009157 ],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.043133    0.04684829 -0.0009157 ],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313298  0.04684829 -0.00091571],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313297  0.04684828 -0.00091571],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
37,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
38,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
39,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
40,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
41,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
42,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
43,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
44,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
45,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
46,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
47,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864  0.2859099 -0.8805337],10.0,0.01,0.0012113074950681811,False
48,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665863   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
49,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 2.77555756e-16],[ 0.04313296  0.04684828 -0.00091571],[ 0.6665864   0.28591    -0.88053375],10.0,0.01,0.0012113074950681811,False
