,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02079739 -0.02719823  0.        ],[ 0.01980842 -0.02590489  0.        ],[ 0.00756281 -0.01288352 -0.00043941],[ 0.69324636 -0.90660775 -0.03594238],10.0,0.01,0.0295657074076637,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04091133 -0.03024705  0.        ],[ 0.03990784 -0.03004057  0.        ],[ 0.02086888 -0.02732773 -0.00159577],[ 0.67046475 -0.10162711 -0.7998715 ],10.0,0.01,0.0295657074076637,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02087379  0.        ],[ 0.04952009 -0.0213097   0.        ],[ 0.03283883 -0.02825996 -0.00210131],[ 0.810534    0.3124417  -0.94263196],10.0,0.01,0.0295657074076637,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01721319  0.        ],[ 0.04997718 -0.01740799  0.        ],[ 0.04006008 -0.02180596 -0.00144514],[ 0.8841202   0.12202024 -0.87538874],10.0,0.01,0.0295657074076637,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01196474  0.        ],[ 0.04999891 -0.01222358  0.        ],[ 0.04365445 -0.01527905 -0.00054764],[ 0.87014675  0.17494822 -0.9063055 ],10.0,0.01,0.0295657074076637,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0072587  0.       ],[ 0.04999995 -0.00749479  0.        ],[ 0.0449969  -0.01014464 -0.00026723],[ 0.87530327  0.1568681  -0.8962834 ],10.0,0.01,0.0295657074076637,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00236668  0.        ],[ 0.05       -0.00261054  0.        ],[ 0.04500528 -0.0056862  -0.00036044],[ 0.87341475  0.16306722 -0.9000268 ],10.0,0.01,0.0295657074076637,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00246081 0.        ],[0.05       0.00221965 0.        ],[ 0.04444428 -0.00126432 -0.0005545 ],[ 0.8740741   0.16091621 -0.8987335 ],10.0,0.01,0.0295657074076637,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00731063 0.        ],[0.05       0.00706854 0.        ],[ 0.04384602  0.00328527 -0.00072747],[ 0.87384593  0.16166079 -0.8991833 ],10.0,0.01,0.0295657074076637,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01215271 0.        ],[0.05       0.01191094 0.        ],[ 0.04344762  0.00791064 -0.00082756],[ 0.873925   0.1614027 -0.8990276],10.0,0.01,0.0295657074076637,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01699747 0.        ],[0.05      0.0167556 0.       ],[ 0.04326357  0.01255706 -0.00085836],[ 0.87389755  0.16149211 -0.8990816 ],10.0,0.01,0.0295657074076637,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02184131 0.        ],[0.05       0.02159947 0.        ],[ 0.0432078   0.01721056 -0.00085237],[ 0.8739071   0.16146111 -0.8990629 ],10.0,0.01,0.0295657074076637,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02668546 0.        ],[0.05       0.02644361 0.        ],[ 0.04319042  0.02186933 -0.00084103],[ 0.87390375  0.16147184 -0.89906937],10.0,0.01,0.0295657074076637,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.03152951 0.        ],[0.05       0.03128766 0.        ],[ 0.04315886  0.02652762 -0.00084038],[ 0.87390494  0.16146815 -0.8990671 ],10.0,0.01,0.0295657074076637,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.03637359 0.        ],[0.05       0.03613174 0.        ],[ 0.04309751  0.031179   -0.00085294],[ 0.8739046   0.16146946 -0.8990679 ],10.0,0.01,0.0295657074076637,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04121766 0.        ],[0.05       0.04097581 0.        ],[ 0.04301154  0.03582133 -0.00087505],[ 0.8739047   0.16146886 -0.8990676 ],10.0,0.01,0.0295657074076637,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04606173 0.        ],[0.05       0.04581988 0.        ],[ 0.04291188  0.04045641 -0.0009023 ],[ 0.8739047   0.16146922 -0.8990677 ],10.0,0.01,0.0295657074076637,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[0.05       0.04980122 0.        ],[ 0.04282969  0.04468833 -0.00093498],[ 0.8739047   0.16146898 -0.89906764],10.0,0.01,0.0295657074076637,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[0.05       0.04999055 0.        ],[ 0.04288303  0.04681369 -0.00096876],[ 0.8739046  0.1614691 -0.8990677],10.0,0.01,0.0295657074076637,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[0.05       0.04999955 0.        ],[ 0.04308896  0.04717949 -0.00094463],[ 0.8739047  0.1614691 -0.8990677],10.0,0.01,0.0295657074076637,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[0.05       0.04999998 0.        ],[ 0.04324341  0.04696845 -0.00089368],[ 0.8739047  0.1614691 -0.8990677],10.0,0.01,0.0295657074076637,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[0.05 0.05 0.  ],[ 0.04326313  0.04681764 -0.00087794],[ 0.8739047  0.1614691 -0.8990677],10.0,0.01,0.0295657074076637,False
