,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01513112 -0.02776942  0.000303  ],[ 0.0144116  -0.02644892  0.00028859],[ 0.00564079 -0.01293746 -0.00020699],[ 0.5043707  -0.92564744  0.01010001],10.0,0.01,0.028141430247567666,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03782778 -0.02690159  0.        ],[ 3.67142849e-02 -2.68800624e-02  1.37232635e-05],[ 0.01818944 -0.02572378 -0.00112032],[ 0.75655544  0.0289278  -0.82825935],10.0,0.01,0.028141430247567666,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01869739  0.        ],[ 4.93682309e-02 -1.90864971e-02  6.52575594e-07],[ 0.03096113 -0.02592499 -0.00209376],[ 0.790769    0.27347326 -0.9262465 ],10.0,0.01,0.028141430247567666,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01302404  0.        ],[ 4.99699578e-02 -1.33123209e-02  3.10316058e-08],[ 0.03899288 -0.01867108 -0.00174739],[ 0.83227706  0.18911183 -0.889181  ],10.0,0.01,0.028141430247567666,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00667513  0.        ],[ 4.99985714e-02 -6.99074772e-03  1.47563040e-09],[ 0.04311181 -0.01095793 -0.00065907],[ 0.83010435  0.2116301  -0.90374756],10.0,0.01,0.028141430247567666,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.00058512  0.        ],[ 4.99999321e-02 -8.89727153e-04  7.01696479e-11],[ 0.04477585 -0.00450039 -0.00024207],[ 0.8308027   0.2030003  -0.89900064],10.0,0.01,0.028141430247567666,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.00560246 0.        ],[4.99999968e-02 5.29373723e-03 3.33646999e-12],[ 0.04491562  0.00129833 -0.00031002],[ 0.83056223  0.2062527  -0.9007658 ],10.0,0.01,0.028141430247567666,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01175328 0.        ],[4.99999998e-02 1.14461129e-02 1.58317803e-13],[ 0.04435348  0.00701224 -0.00052212],[ 0.8306546   0.20502746 -0.90010583],10.0,0.01,0.028141430247567666,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.01791791 0.        ],[5.00000000e-02 1.76101584e-02 7.24420524e-15],[ 0.04369154  0.0128095  -0.00072213],[ 0.8306196   0.20548761 -0.9003542 ],10.0,0.01,0.028141430247567666,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.02407735 0.        ],[5.00000000e-02 2.37698162e-02 1.38777878e-16],[ 0.04321766  0.01866887 -0.00084756],[ 0.8306327   0.20531464 -0.900261  ],10.0,0.01,0.028141430247567666,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.03023874 0.        ],[5.00000000e-02 2.99311255e-02 1.38777878e-16],[ 0.04296968  0.02455554 -0.00089839],[ 0.8306279   0.20537972 -0.900296  ],10.0,0.01,0.028141430247567666,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.03639939 0.        ],[5.00000000e-02 3.60918116e-02 1.38777878e-16],[ 0.04286508  0.03045735 -0.0009078 ],[ 0.8306297   0.20535517 -0.9002828 ],10.0,0.01,0.028141430247567666,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04256033 0.        ],[5.00000000e-02 4.22527339e-02 1.38777878e-16],[ 0.04280849  0.03636711 -0.00090983],[ 0.830629    0.20536447 -0.9002878 ],10.0,0.01,0.028141430247567666,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04872115 0.        ],[5.00000000e-02 4.84135648e-02 1.38777878e-16],[ 0.04274065  0.04227467 -0.00092306],[ 0.83062935  0.20536089 -0.9002859 ],10.0,0.01,0.028141430247567666,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99245610e-02 1.38777878e-16],[ 0.04276532  0.04602552 -0.00096746],[ 0.8306291   0.20536232 -0.9002866 ],10.0,0.01,0.028141430247567666,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99964127e-02 1.38777878e-16],[ 0.04299386  0.0471927  -0.00096414],[ 0.8306291   0.20536184 -0.9002863 ],10.0,0.01,0.028141430247567666,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99998294e-02 1.38777878e-16],[ 0.04323066  0.04710742 -0.00090386],[ 0.8306291   0.20536196 -0.90028644],10.0,0.01,0.028141430247567666,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99999919e-02 1.38777878e-16],[ 0.04330968  0.04686477 -0.00086788],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 4.99999996e-02 1.38777878e-16],[ 0.04325737  0.04679743 -0.00087924],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04317468  0.04682879 -0.00090663],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.0431236   0.04685374 -0.00092357],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04310997  0.0468525  -0.00092619],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04311562  0.04684499 -0.00092204],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04312494  0.04684348 -0.00091771],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313146  0.04684636 -0.00091541],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313445  0.04684892 -0.00091474],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313505  0.04684955 -0.00091485],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313449  0.04684906 -0.00091519],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313364  0.0468485  -0.00091551],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313301  0.04684823 -0.00091572],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313272  0.04684819 -0.0009158 ],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.0431327   0.04684821 -0.00091579],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.0431328   0.04684825 -0.00091575],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05 0.05 0.  ],[5.00000000e-02 5.00000000e-02 1.38777878e-16],[ 0.04313291  0.04684827 -0.00091572],[ 0.8306291   0.20536196 -0.9002864 ],10.0,0.01,0.028141430247567666,False
