,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01493296 -0.00755126  0.        ],[ 0.01422286 -0.00719218  0.        ],[ 0.00526036 -0.00386018 -0.00029735],[ 0.49776518 -0.25170863 -0.7662374 ],10.0,0.01,0.005063981912981192,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02730177 -0.01284437  0.        ],[ 0.02667983 -0.0125756   0.        ],[ 0.01402253 -0.01043701 -0.00117931],[ 0.41229367 -0.1764372  -0.78884965],10.0,0.01,0.005063981912981192,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0397928  -0.01941628  0.        ],[ 0.03916924 -0.01909099  0.        ],[ 0.02439751 -0.01726658 -0.00153734],[ 0.41636765 -0.21906358 -0.7814896 ],10.0,0.01,0.005063981912981192,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02582667  0.        ],[ 0.04948497 -0.02550638  0.        ],[ 0.03477734 -0.02358743 -0.00161789],[ 0.4120705  -0.21367979 -0.78370684],10.0,0.01,0.005063981912981192,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03230792  0.        ],[ 0.04997551 -0.03198449  0.        ],[ 0.04122671 -0.02942925 -0.00133388],[ 0.41246355 -0.21604162 -0.7832288 ],10.0,0.01,0.005063981912981192,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03877671  0.        ],[ 0.04999884 -0.03845372  0.        ],[ 0.04431534 -0.03518156 -0.00065755],[ 0.4122275  -0.21562624 -0.7833672 ],10.0,0.01,0.005063981912981192,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04524977  0.        ],[ 0.04999994 -0.0449266   0.        ],[ 0.04538403 -0.04124673 -0.00046337],[ 0.41226196 -0.21576875 -0.7833349 ],10.0,0.01,0.005063981912981192,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05172194  0.        ],[ 0.05       -0.05139881  0.        ],[ 0.04533642 -0.0475555  -0.00059953],[ 0.41224802 -0.21573901 -0.7833438 ],10.0,0.01,0.005063981912981192,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05819439  0.        ],[ 0.05       -0.05787124  0.        ],[ 0.04486807 -0.05392812 -0.00081237],[ 0.41225052 -0.21574813 -0.78334165],10.0,0.01,0.005063981912981192,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06466677  0.        ],[ 0.05       -0.06434363  0.        ],[ 0.04440717 -0.06026183 -0.00099128],[ 0.4122498  -0.21574616 -0.7833422 ],10.0,0.01,0.005063981912981192,False
