,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01407525 -0.0064456   0.        ],[ 0.01340593 -0.00613909  0.        ],[ 0.00494831 -0.00333596 -0.00027818],[ 0.46917486 -0.21485323 -0.77088445],10.0,0.01,0.02981314985840132,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02617128 -0.01051349  0.        ],[ 0.02556426 -0.01030547  0.        ],[ 0.01333399 -0.00884361 -0.00111782],[ 0.40320122 -0.1355964  -0.7895693 ],10.0,0.01,0.02981314985840132,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03844358 -0.0150498   0.        ],[ 0.03783114 -0.0148242   0.        ],[ 0.02339171 -0.01407969 -0.0014876 ],[ 0.4090767  -0.15121049 -0.7856797 ],10.0,0.01,0.02981314985840132,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01955649  0.        ],[ 0.04942134 -0.01933146  0.        ],[ 0.03404908 -0.01859711 -0.00161262],[ 0.40757418 -0.15022296 -0.78625923],10.0,0.01,0.02981314985840132,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02407304  0.        ],[ 0.04997248 -0.02384756  0.        ],[ 0.04081591 -0.02258208 -0.00140783],[ 0.40761662 -0.1505515  -0.7861953 ],10.0,0.01,0.02981314985840132,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02858969  0.        ],[ 0.04999869 -0.02836419  0.        ],[ 0.04411024 -0.02640427 -0.00066395],[ 0.4075786  -0.15055525 -0.78620505],10.0,0.01,0.02981314985840132,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03310664  0.        ],[ 0.04999994 -0.03288113  0.        ],[ 0.04531314 -0.03052728 -0.00040765],[ 0.40757608 -0.15056491 -0.78620416],10.0,0.01,0.02981314985840132,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03762362  0.        ],[ 0.05      -0.0373981  0.       ],[ 0.04533992 -0.03491557 -0.00051358],[ 0.4075749  -0.15056592 -0.7862044 ],10.0,0.01,0.02981314985840132,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04214061  0.        ],[ 0.05       -0.04191509  0.        ],[ 0.04490487 -0.0393946  -0.00070818],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0466576  0.       ],[ 0.05       -0.04643208  0.        ],[ 0.04445892 -0.04384916 -0.00086992],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05117459  0.        ],[ 0.05       -0.05094907  0.        ],[ 0.04418597 -0.04825171 -0.00096667],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05569158  0.        ],[ 0.05       -0.05546606  0.        ],[ 0.04409035 -0.05262135 -0.00100918],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06020857  0.        ],[ 0.05       -0.05998305  0.        ],[ 0.04410162 -0.05698108 -0.00102392],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06472556  0.        ],[ 0.05       -0.06450004  0.        ],[ 0.04414726 -0.0613421  -0.00103421],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06924255  0.        ],[ 0.05       -0.06901703  0.        ],[ 0.04418303 -0.06570668 -0.00105239],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07375954  0.        ],[ 0.05       -0.07353402  0.        ],[ 0.04419376 -0.0700738  -0.00108115],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07827653  0.        ],[ 0.05       -0.07805101  0.        ],[ 0.04418193 -0.0744421  -0.00111819],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08279352  0.        ],[ 0.05     -0.082568  0.      ],[ 0.04415612 -0.0788105  -0.00116018],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.08731051  0.        ],[ 0.05       -0.08708499  0.        ],[ 0.04412395 -0.08317834 -0.00120473],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0918275  0.       ],[ 0.05       -0.09160198  0.        ],[ 0.04408961 -0.0875453  -0.00125076],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.09634449  0.        ],[ 0.05       -0.09611897  0.        ],[ 0.0440543  -0.09191132 -0.00129812],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10086148  0.        ],[ 0.05       -0.10063596  0.        ],[ 0.04401753 -0.0962764  -0.0013471 ],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10537847  0.        ],[ 0.05       -0.10515295  0.        ],[ 0.04397831 -0.10064051 -0.00139804],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.10989546  0.        ],[ 0.05       -0.10966994  0.        ],[ 0.04393587 -0.10500357 -0.00145118],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11441245  0.        ],[ 0.05       -0.11418693  0.        ],[ 0.04388982 -0.10936545 -0.00150658],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.11892944  0.        ],[ 0.05       -0.11870392  0.        ],[ 0.04384008 -0.11372602 -0.00156424],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12344643  0.        ],[ 0.05       -0.12322091  0.        ],[ 0.04378674 -0.11808515 -0.00162411],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.12796342  0.        ],[ 0.05      -0.1277379  0.       ],[ 0.04372992 -0.12244274 -0.00168613],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.13248041  0.        ],[ 0.05       -0.13225489  0.        ],[ 0.0436697  -0.12679866 -0.00175026],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.1369974  0.       ],[ 0.05       -0.13677188  0.        ],[ 0.04360616 -0.13115282 -0.00181647],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.14151439  0.        ],[ 0.05       -0.14128887  0.        ],[ 0.04353932 -0.13550511 -0.00188473],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.14603138  0.        ],[ 0.05       -0.14580586  0.        ],[ 0.04346919 -0.13985541 -0.00195502],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15054837  0.        ],[ 0.05       -0.15032285  0.        ],[ 0.04339579 -0.14420363 -0.00202732],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
33,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15506536  0.        ],[ 0.05       -0.15483984  0.        ],[ 0.04331914 -0.14854966 -0.0021016 ],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
34,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.15958235  0.        ],[ 0.05       -0.15935683  0.        ],[ 0.04323926 -0.15289339 -0.00217785],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
35,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.16409934  0.        ],[ 0.05       -0.16387382  0.        ],[ 0.0431562  -0.15723474 -0.00225601],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
36,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.16861633  0.        ],[ 0.05       -0.16839081  0.        ],[ 0.04306998 -0.1615736  -0.00233608],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
37,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.17313332  0.        ],[ 0.05      -0.1729078  0.       ],[ 0.04298066 -0.16590988 -0.00241801],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
38,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.17765031  0.        ],[ 0.05       -0.17742479  0.        ],[ 0.04288825 -0.17024348 -0.00250177],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
39,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.1821673  0.       ],[ 0.05       -0.18194178  0.        ],[ 0.04279282 -0.17457433 -0.00258734],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
40,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.18668429  0.        ],[ 0.05       -0.18645877  0.        ],[ 0.04269441 -0.17890232 -0.00267467],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
41,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.19120128  0.        ],[ 0.05       -0.19097576  0.        ],[ 0.04259305 -0.18322739 -0.00276375],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
42,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.19571827  0.        ],[ 0.05       -0.19549275  0.        ],[ 0.04248881 -0.18754944 -0.00285453],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
43,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.20023526  0.        ],[ 0.05       -0.20000974  0.        ],[ 0.04238173 -0.1918684  -0.00294699],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
44,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.20475224  0.        ],[ 0.05       -0.20452673  0.        ],[ 0.04227185 -0.1961842  -0.00304109],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
45,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.20926923  0.        ],[ 0.05       -0.20904372  0.        ],[ 0.04215925 -0.20049677 -0.00313681],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
46,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.21378622  0.        ],[ 0.05       -0.21356071  0.        ],[ 0.04204397 -0.20480603 -0.00323412],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
47,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.21830321  0.        ],[ 0.05      -0.2180777  0.       ],[ 0.04192607 -0.20911192 -0.00333299],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
48,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.2228202  0.       ],[ 0.05       -0.22259469  0.        ],[ 0.04180562 -0.21341438 -0.00343339],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
49,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.22733719  0.        ],[ 0.05       -0.22711168  0.        ],[ 0.04168266 -0.21771335 -0.00353529],[ 0.40757453 -0.15056634 -0.7862044 ],10.0,0.01,0.02981314985840132,False
