0.494919,-0.175963,-0.775497
0.423087,-0.108650,-0.792974
0.426461,-0.135314,-0.787941
0.423749,-0.132835,-0.789173
0.423878,-0.133711,-0.788990
0.423789,-0.133626,-0.789031
0.423794,-0.133655,-0.789025
0.423791,-0.133652,-0.789027
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
0.423791,-0.133653,-0.789026
