,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01413675 -0.00888151  0.        ],[ 0.01346451 -0.00845917  0.        ],[ 0.00500765 -0.00443179 -0.00028848],[ 0.4712249  -0.29605043 -0.76135224],10.0,0.01,0.011417281752759061,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02580456 -0.01509335  0.        ],[ 0.02521776 -0.01477788  0.        ],[ 0.0133387  -0.01194102 -0.00110883],[ 0.38892698 -0.20706135 -0.7859708 ],10.0,0.01,0.011417281752759061,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03761131 -0.02228063  0.        ],[ 0.03702197 -0.02192386  0.        ],[ 0.02314444 -0.01960372 -0.00142441],[ 0.39355862 -0.23957598 -0.7796997 ],10.0,0.01,0.011417281752759061,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04933732 -0.0294277   0.        ],[ 0.04875169 -0.02907087  0.        ],[ 0.03363153 -0.02667484 -0.00155304],[ 0.39086688 -0.2382356  -0.7808247 ],10.0,0.01,0.011417281752759061,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03660348  0.        ],[ 0.04994064 -0.03624528  0.        ],[ 0.04052278 -0.03325382 -0.00143769],[ 0.39082313 -0.23919255 -0.78068775],10.0,0.01,0.011417281752759061,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04378007  0.        ],[ 0.04999718 -0.04342177  0.        ],[ 0.04395999 -0.03969282 -0.00077595],[ 0.39073133 -0.23921978 -0.7807145 ],10.0,0.01,0.011417281752759061,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05095767  0.        ],[ 0.04999987 -0.05059932  0.        ],[ 0.04525744 -0.04642137 -0.00051926],[ 0.39072204 -0.23925322 -0.7807123 ],10.0,0.01,0.011417281752759061,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05813538  0.        ],[ 0.04999999 -0.05777702  0.        ],[ 0.04533428 -0.05339799 -0.00062553],[ 0.39071822 -0.23925698 -0.780713  ],10.0,0.01,0.011417281752759061,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.06531313  0.        ],[ 0.05       -0.06495477  0.        ],[ 0.04490208 -0.06044644 -0.00083982],[ 0.39071774 -0.23925853 -0.78071296],10.0,0.01,0.011417281752759061,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.07249089  0.        ],[ 0.05       -0.07213253  0.        ],[ 0.04442234 -0.06746077 -0.00103508],[ 0.3907175  -0.23925865 -0.780713  ],10.0,0.01,0.011417281752759061,False
