,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0148388  -0.00513291  0.        ],[ 0.01413317 -0.00488883  0.        ],[ 0.00518979 -0.00277102 -0.00028617],[ 0.49462652 -0.17109704 -0.77603817],10.0,0.01,0.015447422892328885,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02756482 -0.00835569  0.        ],[ 0.02692611 -0.00819083  0.        ],[ 0.01397214 -0.00738358 -0.00118389],[ 0.4242009  -0.10742605 -0.7928594 ],10.0,0.01,0.015447422892328885,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04038213 -0.01235288  0.        ],[ 0.03974226 -0.01215496  0.        ],[ 0.02452357 -0.01185446 -0.00159111],[ 0.42724347 -0.13323951 -0.7880509 ],10.0,0.01,0.015447422892328885,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01627985  0.        ],[ 0.04951222 -0.0160837   0.        ],[ 0.03487102 -0.01572641 -0.0016558 ],[ 0.4246087  -0.13089913 -0.78923714],10.0,0.01,0.015447422892328885,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02023226  0.        ],[ 0.0499768  -0.02003498  0.        ],[ 0.04126335 -0.0191146  -0.00128411],[ 0.42472613 -0.13174683 -0.7890624 ],10.0,0.01,0.015447422892328885,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02418225  0.        ],[ 0.0499989  -0.02398503  0.        ],[ 0.04430679 -0.02240923 -0.00058357],[ 0.42464018 -0.13166636 -0.7891018 ],10.0,0.01,0.015447422892328885,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02813308  0.        ],[ 0.04999995 -0.02793583  0.        ],[ 0.04534067 -0.02600638 -0.00038435],[ 0.42464447 -0.13169426 -0.78909594],10.0,0.01,0.015447422892328885,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03208382  0.        ],[ 0.05       -0.03188657  0.        ],[ 0.04528237 -0.02985667 -0.00050863],[ 0.42464173 -0.13169152 -0.7890972 ],10.0,0.01,0.015447422892328885,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0360346  0.       ],[ 0.05       -0.03583735  0.        ],[ 0.04482906 -0.03379066 -0.00069992],[ 0.42464185 -0.13169259 -0.789097  ],10.0,0.01,0.015447422892328885,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03998537  0.        ],[ 0.05       -0.03978812  0.        ],[ 0.04440116 -0.03769723 -0.00084965],[ 0.42464173 -0.13169247 -0.789097  ],10.0,0.01,0.015447422892328885,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04393615  0.        ],[ 0.05      -0.0437389  0.       ],[ 0.04415643 -0.04155083 -0.00093268],[ 0.42464173 -0.13169247 -0.789097  ],10.0,0.01,0.015447422892328885,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04788692  0.        ],[ 0.05       -0.04768967  0.        ],[ 0.0440849  -0.04537134 -0.00096333],[ 0.42464173 -0.13169247 -0.789097  ],10.0,0.01,0.015447422892328885,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05183769  0.        ],[ 0.05       -0.05164045  0.        ],[ 0.04411224 -0.04918202 -0.00096881],[ 0.42464173 -0.13169247 -0.789097  ],10.0,0.01,0.015447422892328885,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05578847  0.        ],[ 0.05       -0.05559122  0.        ],[ 0.04416782 -0.05299424 -0.00097143],[ 0.42464173 -0.13169247 -0.789097  ],10.0,0.01,0.015447422892328885,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.05973924  0.        ],[ 0.05       -0.05954199  0.        ],[ 0.0442109  -0.05681043 -0.00098225],[ 0.42464173 -0.13169247 -0.789097  ],10.0,0.01,0.015447422892328885,False
