,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01489687 -0.00517113  0.        ],[ 0.01418849 -0.00492523  0.        ],[ 0.00521035 -0.00279005 -0.00028734],[ 0.49656236 -0.17237103 -0.77470034],10.0,0.01,0.02467890794709664,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02780128 -0.00840496  0.        ],[ 0.02715396 -0.00823949  0.        ],[ 0.01407145 -0.00743175 -0.00119115],[ 0.43014693 -0.10779428 -0.7916742 ],10.0,0.01,0.02467890794709664,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.04082484 -0.01234504  0.        ],[ 0.04017476 -0.01214981  0.        ],[ 0.02475347 -0.01189608 -0.00161054],[ 0.43411875 -0.1313361  -0.78705645],10.0,0.01,0.02467890794709664,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.01622158  0.        ],[ 0.04953278 -0.01602796  0.        ],[ 0.03504122 -0.01570888 -0.00167052],[ 0.4316815 -0.1292181 -0.7881135],10.0,0.01,0.02467890794709664,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02012078  0.        ],[ 0.04997778 -0.01992616  0.        ],[ 0.04135584 -0.01902323 -0.00126204],[ 0.43179417 -0.12997329 -0.7879578 ],10.0,0.01,0.02467890794709664,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02401811  0.        ],[ 0.04999894 -0.02382353  0.        ],[ 0.04435028 -0.02226694 -0.0005698 ],[ 0.43171477 -0.12991083 -0.7879912 ],10.0,0.01,0.02467890794709664,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.02791616  0.        ],[ 0.04999995 -0.02772154  0.        ],[ 0.04535138 -0.02582067 -0.0003823 ],[ 0.43171787 -0.12993503 -0.78798646],10.0,0.01,0.02467890794709664,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03181416  0.        ],[ 0.05       -0.03161955  0.        ],[ 0.04527572 -0.0296249  -0.00051064],[ 0.43171525 -0.12993336 -0.7879875 ],10.0,0.01,0.02467890794709664,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.03571218  0.        ],[ 0.05       -0.03551756  0.        ],[ 0.04481747 -0.03350886 -0.000702  ],[ 0.43171525 -0.12993401 -0.78798735],10.0,0.01,0.02467890794709664,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05      -0.0396102  0.       ],[ 0.05       -0.03941558  0.        ],[ 0.04439166 -0.03736347 -0.00085029],[ 0.43171525 -0.1299339  -0.78798735],10.0,0.01,0.02467890794709664,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04350822  0.        ],[ 0.05      -0.0433136  0.       ],[ 0.0441512  -0.04116508 -0.00093155],[ 0.43171525 -0.12993407 -0.78798735],10.0,0.01,0.02467890794709664,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.05       -0.04740624  0.        ],[ 0.05       -0.04721162  0.        ],[ 0.0440833  -0.04493412 -0.00096076],[ 0.43171525 -0.1299339  -0.7879874 ],10.0,0.01,0.02467890794709664,False
