,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00390761 -0.028245    0.        ],[ 0.00372179 -0.02690188  0.        ],[ 0.00177523 -0.01277986 -0.0001647 ],[ 0.13025367 -0.9414999  -0.7908345 ],10.0,0.01,0.0009449126609008462,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00412669 -0.00091758  0.        ],[-0.00375347 -0.0021532   0.        ],[ 3.87374474e-04 -1.25327264e-02  5.46171899e-05],[-0.26780993  0.91091394 -0.9715374 ],10.0,0.01,0.0009449126609008462,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01306939 -0.03084173  0.        ],[-0.01262639 -0.02947752  0.        ],[-0.00467053 -0.01796419  0.00059562],[-0.2980901  -0.99747163 -0.85361814],10.0,0.01,0.0009449126609008462,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0074824  -0.00460339  0.        ],[ 0.00652618 -0.00578622  0.        ],[-0.00114072 -0.01483121  0.00032274],[ 0.6850598   0.87461114 -0.9633737 ],10.0,0.01,0.0009449126609008462,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01697241 -0.03452308  0.        ],[-0.01585499 -0.03315657  0.        ],[-0.00597566 -0.02110825 -0.00052031],[-0.81516033 -0.997323   -0.9560394 ],10.0,0.01,0.0009449126609008462,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01104123 -0.01327738  0.        ],[ 0.00976224 -0.01422269  0.        ],[-0.00071394 -0.0208074   0.00027408],[ 0.9337878   0.70818996 -0.9493135 ],10.0,0.01,0.0009449126609008462,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01303012 -0.04311727  0.        ],[-0.01194628 -0.04174326  0.        ],[-0.0036051  -0.02946538 -0.00066744],[-0.8023782  -0.99466294 -0.9433018 ],10.0,0.01,0.0009449126609008462,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0149424 -0.0215804  0.       ],[ 0.01366377 -0.02253919  0.        ],[ 0.00253304 -0.02959094  0.00023025],[ 0.93241715  0.71789575 -0.9490177 ],10.0,0.01,0.0009449126609008462,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00919615 -0.05143091  0.        ],[-0.0081091  -0.05005704  0.        ],[-5.73217585e-05 -3.78264395e-02 -6.69013449e-04],[-0.80461806 -0.995017   -0.94527686],10.0,0.01,0.0009449126609008462,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01878415 -0.02994019  0.        ],[ 0.01750531 -0.0308968   0.        ],[ 0.00612876 -0.03771168  0.00018651],[ 0.93267643  0.71635723 -0.94905055],10.0,0.01,0.0009449126609008462,False
