,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00377442 -0.02808496  0.        ],[ 0.00359494 -0.02674945  0.        ],[ 0.00172716 -0.01270367 -0.00016227],[ 0.12581408 -0.93616545 -0.7929317 ],10.0,0.01,0.013966751160597526,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00021781 -0.00048642  0.        ],[-3.65004925e-05 -1.73528999e-03  0.00000000e+00],[ 1.68207477e-03 -1.23748865e-02 -7.75253356e-06],[-0.13307428  0.91995156 -0.97025925],10.0,0.01,0.013966751160597526,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.0156457 -0.0304266  0.       ],[-0.01490344 -0.02906225  0.        ],[-0.00449743 -0.01763966  0.00049023],[-0.5142631  -0.998006   -0.89061654],10.0,0.01,0.013966751160597526,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00914578 -0.00598467  0.        ],[ 0.00800218 -0.00708207  0.        ],[-0.00065937 -0.01514259  0.00047744],[ 0.8263825  0.8147309 -0.9620621],10.0,0.01,0.013966751160597526,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01587879 -0.03589806  0.        ],[-0.01474319 -0.03452779  0.        ],[-0.00516554 -0.0223018  -0.00060027],[-0.8341522  -0.99711317 -0.9545242 ],10.0,0.01,0.013966751160597526,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01177652 -0.01548342  0.        ],[ 0.01051544 -0.01638903  0.        ],[ 6.38393192e-05 -2.26653425e-02  2.33494627e-04],[ 0.9218435  0.6804881 -0.95287  ],10.0,0.01,0.013966751160597526,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01233916 -0.04529319  0.        ],[-0.01125237 -0.04391873  0.        ],[-0.00288937 -0.03161283 -0.00066341],[-0.80385596 -0.9936591  -0.9339697 ],10.0,0.01,0.013966751160597526,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01517539 -0.02423519  0.        ],[ 0.01391868 -0.02517119  0.        ],[ 0.00304482 -0.03197386  0.00023179],[ 0.9171517  0.7019334 -0.953032 ],10.0,0.01,0.013966751160597526,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00918158 -0.05407195  0.        ],[-0.0080831  -0.05269764  0.        ],[ 0.00021841 -0.0403551  -0.00065178],[-0.8118988  -0.9945586  -0.93890214],10.0,0.01,0.013966751160597526,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01837261 -0.03317286  0.        ],[ 0.01711457 -0.03410131  0.        ],[ 0.0061093  -0.04054869  0.00018817],[ 0.91847277  0.69663644 -0.952934  ],10.0,0.01,0.013966751160597526,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00592576 -0.06300336  0.        ],[-0.00483013 -0.061629    0.        ],[ 0.00320346 -0.04901353 -0.00071081],[-0.8099456 -0.9943502 -0.9377297],10.0,0.01,0.013966751160597526,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02161859 -0.04206387  0.        ],[ 0.02036089 -0.04299424  0.        ],[ 9.01160895e-03 -4.92935332e-02  8.58777482e-05],[ 0.9181452   0.697983   -0.95295566],10.0,0.01,0.013966751160597526,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00269473 -0.07189599  0.        ],[-0.00159838 -0.07052164  0.        ],[ 0.00603943 -0.05775511 -0.00081167],[-0.8104442  -0.99440396 -0.93803036],10.0,0.01,0.013966751160597526,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02485214 -0.05096682  0.        ],[ 0.02359435 -0.0518967   0.        ],[ 1.18137407e-02 -5.80271366e-02 -3.72480809e-05],[ 0.91822886  0.697639   -0.95295024],10.0,0.01,0.013966751160597526,False
