,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00549072 -0.02706064  0.        ],[ 0.00522963 -0.02577383  0.        ],[ 0.00230357 -0.01230223 -0.00018888],[ 0.18302417 -0.90202117 -0.7887198 ],10.0,0.01,0.008953810471616312,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.0032734   0.00062286  0.        ],[-0.00286906 -0.00063236  0.        ],[ 1.08091860e-03 -1.14157754e-02 -2.14536582e-05],[-0.2921375  0.9227834 -0.9682703],10.0,0.01,0.008953810471616312,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01106574 -0.02932649  0.        ],[-0.01067597 -0.02796201  0.        ],[-0.00353771 -0.0165016   0.00056923],[-0.25974482 -0.99831176 -0.8594129 ],10.0,0.01,0.008953810471616312,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00849041 -0.00384208  0.        ],[ 0.007579   -0.00498904  0.        ],[ 2.38556771e-05 -1.36655219e-02  2.78552142e-04],[ 0.6518719   0.8494804  -0.96006846],10.0,0.01,0.008953810471616312,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01622403 -0.03375782  0.        ],[-0.01509213 -0.03238979  0.        ],[-0.00496781 -0.02026178 -0.00048822],[-0.8238147  -0.99719155 -0.9505925 ],10.0,0.01,0.008953810471616312,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01101888 -0.01378172  0.        ],[ 0.00977723 -0.01466658  0.        ],[-0.00010689 -0.02062827  0.0003175 ],[ 0.9080968   0.66586995 -0.9472863 ],10.0,0.01,0.008953810471616312,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01298122 -0.0435851   0.        ],[-0.011899   -0.04220995  0.        ],[-0.00330063 -0.02980433 -0.00061211],[-0.8000031  -0.99344575 -0.92824596],10.0,0.01,0.008953810471616312,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01417016 -0.02305853  0.        ],[ 0.01293051 -0.02396923  0.        ],[ 0.00237775 -0.03053419  0.00024597],[ 0.905046    0.6842189  -0.94735545],10.0,0.01,0.008953810471616312,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01005121 -0.05288509  0.        ],[-0.00895837 -0.05151006  0.        ],[-0.00056633 -0.03916536 -0.0006352 ],[-0.8073791  -0.9942185  -0.93295926],10.0,0.01,0.008953810471616312,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01713432 -0.03249714  0.        ],[ 0.01589355 -0.03340125  0.        ],[ 0.00516923 -0.03964119  0.00019865],[ 0.90618443  0.6795982  -0.94727874],10.0,0.01,0.008953810471616312,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00703247 -0.06231811  0.        ],[-0.00594228 -0.06094304  0.        ],[ 0.0022133  -0.0482992  -0.00068772],[-0.8055597 -0.9940324 -0.9318153],10.0,0.01,0.008953810471616312,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02014463 -0.04189609  0.        ],[ 0.01890413 -0.04280182  0.        ],[ 0.00789534 -0.04886153  0.00010543],[ 0.90590334  0.6807339  -0.9472981 ],10.0,0.01,0.008953810471616312,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00403562 -0.07171845  0.        ],[-0.00294478 -0.0703434   0.        ],[ 0.00487335 -0.05753087 -0.00077854],[-0.80600834 -0.9940787  -0.93209815],10.0,0.01,0.008953810471616312,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02314356 -0.05130485  0.        ],[ 0.021903   -0.05221018  0.        ],[ 1.05112322e-02 -5.80923505e-02 -1.36661727e-05],[ 0.9059727   0.68045354 -0.94729334],10.0,0.01,0.008953810471616312,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00103337 -0.08112687  0.        ],[ 5.73122300e-05 -7.97518059e-02  0.00000000e+00],[ 0.00747083 -0.06673717 -0.00089178],[-0.8058977 -0.9940673 -0.9320284],10.0,0.01,0.008953810471616312,False
