,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00630876 -0.02663623  0.        ],[ 0.00600877 -0.02536961  0.        ],[ 0.00257909 -0.01213945 -0.00020168],[ 0.2102921  -0.88787425 -0.79818803],10.0,0.01,0.015758890532330087,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00278477  0.00116566  0.        ],[-2.36661843e-03 -9.61619370e-05  0.00000000e+00],[ 1.46300541e-03 -1.10338506e-02 -6.25728705e-05],[-0.30311787  0.92672944 -0.96922314],10.0,0.01,0.015758890532330087,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00975517 -0.0287836   0.        ],[-0.00940383 -0.02741944  0.        ],[-0.0028363  -0.01600021  0.0005498 ],[-0.23234665 -0.99830854 -0.8529375 ],10.0,0.01,0.015758890532330087,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00926199 -0.00337063  0.        ],[ 0.00837438 -0.00451421  0.        ],[ 0.00079696 -0.01318461  0.00024599],[ 0.6339054   0.84709907 -0.9598097 ],10.0,0.01,0.015758890532330087,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01551926 -0.03328677  0.        ],[-0.01438306 -0.03191857  0.        ],[-0.00422696 -0.0197965  -0.00047819],[-0.8260417  -0.99720484 -0.9484689 ],10.0,0.01,0.015758890532330087,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01152098 -0.0139517   0.        ],[ 0.01028918 -0.01480607  0.        ],[ 0.00052979 -0.02045231  0.00032998],[ 0.90134144  0.6445024  -0.9459884 ],10.0,0.01,0.015758890532330087,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.01209144 -0.04370278  0.        ],[-0.01102718 -0.04232867  0.        ],[-0.00262251 -0.02989025 -0.0006064 ],[-0.78708065 -0.9917026  -0.92052025],10.0,0.01,0.015758890532330087,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01477002 -0.02358445  0.        ],[ 0.0135433  -0.02447578  0.        ],[ 0.00299767 -0.03088642  0.00022783],[ 0.8953819   0.670611   -0.94603866],10.0,0.01,0.015758890532330087,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00926985 -0.0533835   0.        ],[-0.00818503 -0.05200887  0.        ],[ 5.98182197e-05 -3.96629831e-02 -6.45698880e-04],[-0.8013291  -0.99330187 -0.92587453],10.0,0.01,0.015758890532330087,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.01767545 -0.03350954  0.        ],[ 0.01644572 -0.03438923  0.        ],[ 0.00573568 -0.04039458  0.00018104],[ 0.89817667  0.66246533 -0.94570035],10.0,0.01,0.015758890532330087,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.0062173  -0.06329531  0.        ],[-0.00513961 -0.06192075  0.        ],[ 0.00282591 -0.04924097 -0.00069983],[-0.7964248 -0.9928589 -0.923943 ],10.0,0.01,0.015758890532330087,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02069984 -0.04333873  0.        ],[ 0.01947111 -0.04422235  0.        ],[ 8.46649883e-03 -5.00639206e-02  8.22949126e-05],[ 0.8972378  0.6652193 -0.9458102],10.0,0.01,0.015758890532330087,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00324303 -0.07312909  0.        ],[-0.00216291 -0.0717545   0.        ],[ 0.00548254 -0.05890252 -0.00079327],[-0.79809546 -0.9930119  -0.9246019 ],10.0,0.01,0.015758890532330087,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02368371 -0.05320062  0.        ],[ 0.02245463 -0.05408291  0.        ],[ 1.10723680e-02 -5.97219497e-02 -4.00203712e-05],[ 0.89755774  0.6642821  -0.9457734 ],10.0,0.01,0.015758890532330087,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00024214 -0.08298943  0.        ],[ 0.00083715 -0.08161485  0.        ],[ 0.00806971 -0.06854254 -0.00091124],[-0.79752827 -0.9929602  -0.9243783 ],10.0,0.01,0.015758890532330087,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02668133 -0.06305142  0.        ],[ 0.02545238 -0.06393416  0.        ],[ 0.01364951 -0.06936409 -0.00018011],[ 0.89744925  0.66460025 -0.9457859 ],10.0,0.01,0.015758890532330087,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00274971 -0.09284076  0.        ],[ 0.00382928 -0.09146617  0.        ],[ 0.01064289 -0.07816291 -0.00103857],[-0.79772097 -0.9929778  -0.9244543 ],10.0,0.01,0.015758890532330087,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02967429 -0.07290599  0.        ],[ 0.0284453  -0.07378857  0.        ],[ 0.0162149  -0.07898648 -0.00032829],[ 0.8974862   0.66449213 -0.9457817 ],10.0,0.01,0.015758890532330087,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.00574463 -0.10269515  0.        ],[ 0.0068241  -0.10132057  0.        ],[ 0.01320411 -0.08776645 -0.00117493],[-0.7976555  -0.99297184 -0.92442846],10.0,0.01,0.015758890532330087,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03266883 -0.08275928  0.        ],[ 0.03143985 -0.08364192  0.        ],[ 0.01876461 -0.08859127 -0.00048826],[ 0.8974736   0.66452885 -0.9457831 ],10.0,0.01,0.015758890532330087,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0087385 -0.1125485  0.       ],[ 0.00981801 -0.11117392  0.        ],[ 0.01574643 -0.09735091 -0.00132258],[-0.7976778  -0.99297386 -0.9244372 ],10.0,0.01,0.015758890532330087,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.03566283 -0.09261301  0.        ],[ 0.03443385 -0.09349563  0.        ],[ 0.02129326 -0.09817625 -0.00066012],[ 0.89747787  0.6645163  -0.9457826 ],10.0,0.01,0.015758890532330087,False
