,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02660676 0.00672169 0.02974236],[0.02534154 0.00640206 0.02832804],[0.01031635 0.0029995  0.01338549],[0.8868921  0.22405636 0.99141216],10.0,0.01,0.010327648432285787,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00329263  0.03646373  0.00381012],[-0.00193101  0.03503422  0.00497601],[0.00621281 0.01852222 0.01451445],[-0.99664646  0.9914012  -0.8644081 ],10.0,0.01,0.010327648432285787,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02526081 0.01600146 0.        ],[0.02396777 0.01690651 0.00023662],[0.01087791 0.0224923  0.0041745 ],[ 0.9517815  -0.68207574 -0.59440124],10.0,0.01,0.010327648432285787,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04783038 0.03578124 0.02985345],[0.04669565 0.0348837  0.0284451 ],[0.02544629 0.02647607 0.01182623],[0.75231886 0.6593262  0.99511504],10.0,0.01,0.010327648432285787,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01793129 0.05       0.00675118],[0.01929911 0.04928118 0.00778278],[0.02341545 0.03752196 0.01470637],[-0.9966362   0.9938209  -0.77007574],10.0,0.01,0.010327648432285787,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04652129 0.02925214 0.        ],[0.0452268  0.03020458 0.00037009],[0.02969963 0.03625738 0.00506571],[ 0.95299983 -0.6915952  -0.5912171 ],10.0,0.01,0.010327648432285787,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04911982 0.02985423],[0.04977302 0.04822036 0.02845219],[0.03820126 0.03901098 0.01247487],[0.7507709 0.662256  0.995141 ],10.0,0.01,0.010327648432285787,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010277 0.05       0.00685287],[0.02151366 0.04991537 0.00787997],[0.03052162 0.04489324 0.01576531],[-0.99657446  0.9937848  -0.766712  ],10.0,0.01,0.010327648432285787,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04869383 0.02924693 0.        ],[0.04740135 0.03022976 0.00037471],[0.03373859 0.03837706 0.0052888 ],[ 0.9530356 -0.6917692 -0.5908981],10.0,0.01,0.010327648432285787,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04911813 0.02985425],[0.04987643 0.04821994 0.02845242],[0.03959488 0.03874106 0.01250374],[0.7507055 0.6623734 0.9951416],10.0,0.01,0.010327648432285787,False
