,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.02593443 -0.00150452  0.02962464],[ 0.02470118 -0.00143297  0.02821592],[ 0.0102192  -0.00067706  0.01330833],[ 0.864481   -0.05015057  0.98748815],10.0,0.01,0.019222310307086012,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00348261  0.02701706  0.00263536],[-0.0021424   0.02566419  0.00385178],[0.006342   0.01080847 0.01389847],[-0.9805678   0.95071936 -0.8996427 ],10.0,0.01,0.019222310307086012,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02426374 0.00874591 0.        ],[0.02300806 0.00955042 0.00018316],[0.01079403 0.01407904 0.00371229],[ 0.9248781  -0.6090384  -0.53778875],10.0,0.01,0.019222310307086012,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04806232 0.02155912 0.02979872],[0.04687093 0.02098808 0.02839043],[0.02539819 0.01589403 0.01177753],[0.7932863  0.4271071  0.99329066],10.0,0.01,0.019222310307086012,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0182388  0.05       0.00201943],[0.01960033 0.04862041 0.00327343],[0.02332252 0.03085455 0.01256273],[-0.99411756  0.9792545  -0.92597646],10.0,0.01,0.019222310307086012,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04599586 0.0320629  0.        ],[0.04474069 0.03285025 0.00015566],[0.02906865 0.03586045 0.00304148],[ 0.9252355  -0.59790343 -0.5631105 ],10.0,0.01,0.019222310307086012,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04435951 0.02979469],[0.04974991 0.04381221 0.02838528],[0.03765752 0.03854681 0.01197254],[0.79707074 0.40988696 0.99315643],10.0,0.01,0.019222310307086012,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02018297 0.05       0.0019992 ],[0.02158895 0.04970576 0.00325392],[0.03041205 0.0436589  0.01342098],[-0.99390095  0.97854066 -0.92651653],10.0,0.01,0.019222310307086012,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.047938   0.03205819 0.        ],[0.04668503 0.03289738 0.00015473],[0.03352865 0.03886611 0.00324009],[ 0.92516756 -0.5980603  -0.562839  ],10.0,0.01,0.019222310307086012,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04436178 0.02979475],[0.04984237 0.04381662 0.02838529],[0.03942344 0.03777875 0.01218387],[0.7970295  0.41011965 0.9931582 ],10.0,0.01,0.019222310307086012,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02018288 0.05       0.00199944],[0.02159327 0.04970596 0.00325415],[0.03043939 0.04274132 0.0133657 ],[-0.99390393  0.9785503  -0.9265103 ],10.0,0.01,0.019222310307086012,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04793793 0.03205825 0.        ],[0.04668518 0.03289745 0.00015474],[0.0328474  0.03857838 0.00305541],[ 0.9251684 -0.5980582 -0.5628431],10.0,0.01,0.019222310307086012,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04436174 0.02979474],[0.04984237 0.04381658 0.02838529],[0.03877152 0.03776477 0.01190834],[0.7970302 0.4101162 0.9931581],10.0,0.01,0.019222310307086012,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02018288 0.05       0.00199943],[0.02159327 0.04970596 0.00325415],[0.03006349 0.04275803 0.01326293],[-0.99390393  0.9785502  -0.9265104 ],10.0,0.01,0.019222310307086012,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04793793 0.03205825 0.        ],[0.04668518 0.03289745 0.00015474],[0.03275486 0.03855801 0.00306088],[ 0.9251684 -0.5980582 -0.5628431],10.0,0.01,0.019222310307086012,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04436174 0.02979474],[0.04984237 0.04381658 0.02838529],[0.03882871 0.03775311 0.01194099],[0.7970302 0.4101162 0.9931581],10.0,0.01,0.019222310307086012,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02018288 0.05       0.00199943],[0.02159327 0.04970596 0.00325415],[0.03014978 0.04276923 0.01329659],[-0.99390393  0.9785502  -0.9265104 ],10.0,0.01,0.019222310307086012,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04793793 0.03205825 0.        ],[0.04668518 0.03289745 0.00015474],[0.03281554 0.03857922 0.00307613],[ 0.9251684 -0.5980582 -0.5628431],10.0,0.01,0.019222310307086012,False
