,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[ 0.0253569  -0.00188135  0.02959593],[ 0.02415112 -0.00179189  0.02818857],[ 0.01002553 -0.00082824  0.01330591],[ 0.8452301  -0.06271178  0.986531  ],10.0,0.01,0.018806661460904994,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00381786  0.02618608  0.00282239],[-0.00248786  0.02485565  0.00402862],[0.00609418 0.01031121 0.01399916],[-0.97249204  0.93558097 -0.8924512 ],10.0,0.01,0.018806661460904994,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02379196 0.00804415 0.        ],[0.02254229 0.00884358 0.00019157],[0.01048047 0.01337926 0.00379947],[ 0.9203272 -0.6047309 -0.5170808],10.0,0.01,0.018806661460904994,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815033 0.01807115 0.02978735],[0.04693261 0.01763236 0.02837999],[0.02526323 0.01391404 0.01178074],[0.8119459 0.3342334 0.9929116],10.0,0.01,0.018806661460904994,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01841261 0.04718355 0.0018166 ],[0.01976881 0.04577832 0.00307975],[0.02342694 0.02803002 0.01243732],[-0.99125755  0.97041345 -0.93235826],10.0,0.01,0.018806661460904994,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04598695 0.02978508 0.        ],[0.04474021 0.0305456  0.00014645],[0.02919148 0.033195   0.00297108],[ 0.91914463 -0.57994914 -0.558645  ],10.0,0.01,0.018806661460904994,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.03855773 0.02977752],[0.04974988 0.03817673 0.02836849],[0.03778059 0.03469484 0.01196328],[0.8176892 0.2924217 0.9925841],10.0,0.01,0.018806661460904994,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028746 0.05       0.00180475],[0.02168847 0.04943777 0.00306792],[0.03055001 0.04104126 0.0133743 ],[-0.9904181   0.96823525 -0.93242586],10.0,0.01,0.018806661460904994,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04785914 0.03256914 0.        ],[0.04661466 0.03337129 0.00014589],[0.03340004 0.03831472 0.00317485],[ 0.91905594 -0.5810286  -0.5570105 ],10.0,0.01,0.018806661460904994,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04139588 0.02977796],[0.04983902 0.04101429 0.02836888],[0.03928851 0.0368132  0.01209176],[0.8174845  0.2942245  0.99259853],10.0,0.01,0.018806661460904994,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028631 0.05       0.00180515],[0.02169162 0.04957271 0.00306832],[0.03049507 0.04178422 0.0132527 ],[-0.99045634  0.9683323  -0.9324268 ],10.0,0.01,0.018806661460904994,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04785809 0.03257061 0.        ],[0.04661381 0.0333791  0.00014591],[0.03284916 0.03837711 0.00299261],[ 0.9190595  -0.58097976 -0.55708516],10.0,0.01,0.018806661460904994,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04139489 0.02977794],[0.04983898 0.04101372 0.02836886],[0.03878682 0.03663927 0.01188421],[0.8174938  0.29414284 0.99259794],10.0,0.01,0.018806661460904994,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028636 0.05       0.00180513],[0.02169166 0.04957268 0.00306831],[0.03018428 0.04166215 0.01317983],[-0.9904546   0.968328   -0.93242675],10.0,0.01,0.018806661460904994,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04785815 0.03257055 0.        ],[0.04661386 0.03337904 0.00014591],[0.03274341 0.03834554 0.00299472],[ 0.9190595  -0.58098185 -0.5570819 ],10.0,0.01,0.018806661460904994,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04139493 0.02977794],[0.04983898 0.04101376 0.02836886],[0.03880789 0.03665753 0.0118992 ],[0.81749344 0.2941463  0.99259794],10.0,0.01,0.018806661460904994,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028636 0.05       0.00180513],[0.02169166 0.04957268 0.0030683 ],[0.03024522 0.04168706 0.01320362],[-0.9904547   0.96832824 -0.9324268 ],10.0,0.01,0.018806661460904994,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04785814 0.03257055 0.        ],[0.04661386 0.03337904 0.00014591],[0.0327956  0.03836181 0.00300892],[ 0.9190595  -0.58098173 -0.55708194],10.0,0.01,0.018806661460904994,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04139493 0.02977794],[0.04983898 0.04101376 0.02836886],[0.03883409 0.03666781 0.01190901],[0.81749344 0.29414618 0.99259794],10.0,0.01,0.018806661460904994,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028636 0.05       0.00180513],[0.02169166 0.04957268 0.00306831],[0.03025301 0.04168931 0.0132047 ],[-0.9904547   0.9683281  -0.93242675],10.0,0.01,0.018806661460904994,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04785814 0.03257055 0.        ],[0.04661386 0.03337904 0.00014591],[0.03279236 0.03835987 0.003007  ],[ 0.9190595 -0.5809818 -0.5570821],10.0,0.01,0.018806661460904994,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04139493 0.02977794],[0.04983898 0.04101375 0.02836886],[0.03882747 0.03666504 0.01190604],[0.81749344 0.29414606 0.99259794],10.0,0.01,0.018806661460904994,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028636 0.05       0.00180513],[0.02169166 0.04957268 0.00306831],[0.03024747 0.04168773 0.01320308],[-0.9904547   0.9683281  -0.93242675],10.0,0.01,0.018806661460904994,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04785814 0.03257055 0.        ],[0.04661386 0.03337904 0.00014591],[0.03278961 0.0383593  0.00300659],[ 0.9190595 -0.5809818 -0.5570821],10.0,0.01,0.018806661460904994,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04139493 0.02977794],[0.04983898 0.04101375 0.02836886],[0.03882706 0.0366649  0.01190596],[0.81749344 0.29414606 0.99259794],10.0,0.01,0.018806661460904994,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028636 0.05       0.00180513],[0.02169166 0.04957268 0.00306831],[0.03024803 0.04168785 0.01320333],[-0.9904547   0.9683281  -0.93242675],10.0,0.01,0.018806661460904994,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04785814 0.03257055 0.        ],[0.04661386 0.03337904 0.00014591],[0.03279034 0.03835952 0.0030068 ],[ 0.9190595 -0.5809818 -0.5570821],10.0,0.01,0.018806661460904994,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04139493 0.02977794],[0.04983898 0.04101375 0.02836886],[0.03882756 0.0366651  0.01190616],[0.81749344 0.29414606 0.99259794],10.0,0.01,0.018806661460904994,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02028636 0.05       0.00180513],[0.02169166 0.04957268 0.00306831],[0.03024828 0.04168793 0.01320338],[-0.9904547   0.9683281  -0.93242675],10.0,0.01,0.018806661460904994,False
