,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02661015 0.00125967 0.02970159],[0.02534477 0.00119977 0.0282892 ],[0.01040879 0.00054464 0.01334093],[0.887005   0.04198885 0.99005294],10.0,0.01,0.02030868194123107,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00313686  0.03061771  0.00272143],[-0.00178249  0.02921881  0.00393724],[0.00650964 0.01356103 0.01395473],[-0.99156713  0.9786016  -0.89933866],10.0,0.01,0.02030868194123107,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02488265 0.01215637 0.        ],[0.02361466 0.01296773 0.00018723],[0.01104352 0.01750538 0.00373526],[ 0.9339838 -0.615378  -0.5667394],10.0,0.01,0.02030868194123107,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04775181 0.02940732 0.02982807],[0.04660403 0.02862558 0.02841857],[0.02541228 0.02131091 0.01178932],[0.7623054  0.57503176 0.9942689 ],10.0,0.01,0.02030868194123107,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01786583 0.05       0.00286154],[0.0192324  0.04898359 0.00407685],[0.02316127 0.03451507 0.01294052],[-0.99619937  0.9886637  -0.89888406],10.0,0.01,0.02030868194123107,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04590742 0.03164746 0.        ],[0.04463896 0.03247183 0.00019386],[0.02912744 0.03666202 0.00337265],[ 0.9347197  -0.61175144 -0.57371265],10.0,0.01,0.02030868194123107,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877481 0.02982697],[0.04974507 0.04799957 0.02841784],[0.0377023  0.04012505 0.01211442],[0.7630398 0.5709119 0.9942322],10.0,0.01,0.02030868194123107,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285596],[0.02152316 0.04990487 0.0040715 ],[0.03027339 0.04518238 0.01382175],[-0.9961954   0.9886447  -0.89903337],10.0,0.01,0.02030868194123107,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688913 0.03251623 0.00019361],[0.03354841 0.03932745 0.00357177],[ 0.9347143  -0.61173075 -0.57373565],10.0,0.01,0.02030868194123107,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985207 0.04800184 0.02841782],[0.03943919 0.03955579 0.01226189],[0.76304245 0.57089674 0.9942322 ],10.0,0.01,0.02030868194123107,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.03034087 0.04441949 0.01376293],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688937 0.03251624 0.00019361],[0.0329459  0.03905526 0.00340628],[ 0.9347143  -0.61173075 -0.5737357 ],10.0,0.01,0.02030868194123107,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985208 0.04800183 0.02841782],[0.03884796 0.03952232 0.01201252],[0.76304245 0.5708966  0.9942322 ],10.0,0.01,0.02030868194123107,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.02999225 0.04442867 0.01366716],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688937 0.03251624 0.00019361],[0.03285455 0.03903504 0.0034094 ],[ 0.9347143  -0.61173075 -0.5737357 ],10.0,0.01,0.02030868194123107,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985208 0.04800183 0.02841782],[0.03889626 0.03951181 0.01204067],[0.76304245 0.5708966  0.9942322 ],10.0,0.01,0.02030868194123107,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.03006982 0.04443902 0.01369802],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688937 0.03251624 0.00019361],[0.03291023 0.03905498 0.00342324],[ 0.9347143  -0.61173075 -0.5737357 ],10.0,0.01,0.02030868194123107,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985208 0.04800183 0.02841782],[0.03892044 0.03952757 0.01204887],[0.76304245 0.5708966  0.9942322 ],10.0,0.01,0.02030868194123107,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.03007513 0.0444423  0.0136979 ],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688937 0.03251624 0.00019361],[0.03290549 0.03905169 0.00342083],[ 0.9347143  -0.61173075 -0.5737357 ],10.0,0.01,0.02030868194123107,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985208 0.04800183 0.02841782],[0.03891316 0.0395236  0.01204573],[0.76304245 0.5708966  0.9942322 ],10.0,0.01,0.02030868194123107,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.03006934 0.04444051 0.01369625],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688937 0.03251624 0.00019361],[0.03290279 0.03905127 0.00342046],[ 0.9347143  -0.61173075 -0.5737357 ],10.0,0.01,0.02030868194123107,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985208 0.04800183 0.02841782],[0.03891293 0.03952363 0.01204573],[0.76304245 0.5708966  0.9942322 ],10.0,0.01,0.02030868194123107,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.03007008 0.0444407  0.01369655],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688937 0.03251624 0.00019361],[0.03290362 0.0390515  0.00342069],[ 0.9347143  -0.61173075 -0.5737357 ],10.0,0.01,0.02030868194123107,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985208 0.04800183 0.02841782],[0.03891345 0.03952383 0.01204593],[0.76304245 0.5708966  0.9942322 ],10.0,0.01,0.02030868194123107,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.03007031 0.04444077 0.01369659],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04815557 0.03164808 0.        ],[0.04688937 0.03251624 0.00019361],[0.03290364 0.0390515  0.00342066],[ 0.9347143  -0.61173075 -0.5737357 ],10.0,0.01,0.02030868194123107,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04877498 0.02982697],[0.04985208 0.04800183 0.02841782],[0.03891337 0.03952379 0.01204589],[0.76304245 0.5708966  0.9942322 ],10.0,0.01,0.02030868194123107,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02011414 0.05       0.00285595],[0.02152825 0.04990498 0.00407148],[0.03007022 0.04444074 0.01369657],[-0.9961954  0.9886446 -0.8990339],10.0,0.01,0.02030868194123107,False
