0.887779,-0.020622,0.989257
-0.986996,0.967893,-0.903783
0.925280,-0.602851,-0.544528
0.771185,0.527663,0.993727
-0.995412,0.985076,-0.915976
0.926169,-0.594250,-0.560549
0.774706,0.515941,0.993623
-0.995400,0.984914,-0.916743
0.926132,-0.594172,-0.560713
0.774738,0.515838,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
0.926132,-0.594171,-0.560714
0.774739,0.515837,0.993623
-0.995400,0.984912,-0.916750
