,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02662513 0.00212133 0.02970814],[0.02535904 0.00202046 0.02829544],[0.01039974 0.0009314  0.01334739],[0.88750434 0.07071102 0.99027133],10.0,0.01,0.018791544889194378,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00316239  0.03156616  0.00277204],[-0.00180613  0.03016119  0.00398574],[0.00646281 0.01435206 0.01398531],[-0.9929175  0.9814944 -0.89787  ],10.0,0.01,0.018791544889194378,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02495188 0.01279146 0.        ],[0.02367947 0.01361744 0.00018953],[0.01102066 0.01831577 0.00375071],[ 0.9371424 -0.6258233 -0.5714273],10.0,0.01,0.018791544889194378,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04775607 0.03048715 0.02983332],[0.04661117 0.02968496 0.02842368],[0.02541649 0.02217722 0.01178696],[0.76013994 0.5898564  0.9944439 ],10.0,0.01,0.018791544889194378,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01786175 0.05       0.00309613],[0.01922885 0.04903397 0.00430052],[0.02318232 0.03501501 0.01304422],[-0.9964776   0.98978174 -0.8912396 ],10.0,0.01,0.018791544889194378,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04599808 0.03127768 0.        ],[0.04472514 0.03212204 0.0002045 ],[0.02921076 0.03660916 0.00347118],[ 0.9378779  -0.62407726 -0.57555646],10.0,0.01,0.018791544889194378,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890228 0.02983274],[0.04974917 0.04810433 0.02842384],[0.03777589 0.03999108 0.01214561],[0.76063824 0.5874865  0.9944246 ],10.0,0.01,0.018791544889194378,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010572 0.05       0.00309313],[0.02151534 0.04990986 0.00429767],[0.03029544 0.04515617 0.013945  ],[-0.9964759   0.98977304 -0.89132017],10.0,0.01,0.018791544889194378,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697106 0.03216404 0.00020437],[0.03357513 0.03918707 0.00367099],[ 0.9378753  -0.624065   -0.57557064],10.0,0.01,0.018791544889194378,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985597 0.04810643 0.02842383],[0.03946221 0.03947049 0.01227429],[0.7606399  0.58747756 0.99442434],10.0,0.01,0.018791544889194378,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152042 0.04990996 0.00429765],[0.03034511 0.04442706 0.01387848],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03297912 0.03891517 0.00350789],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985598 0.04810643 0.02842383],[0.03888323 0.03942898 0.01203072],[0.7606399  0.58747745 0.99442434],10.0,0.01,0.018791544889194378,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152043 0.04990996 0.00429765],[0.03000455 0.04443392 0.01378526],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03289033 0.03889673 0.00351121],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985598 0.04810643 0.02842383],[0.03893125 0.03942009 0.01205849],[0.7606399  0.58747745 0.99442434],10.0,0.01,0.018791544889194378,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152043 0.04990996 0.00429765],[0.03008116 0.04444437 0.01381562],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03294519 0.03891612 0.00352477],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985598 0.04810643 0.02842383],[0.03895496 0.03943537 0.01206651],[0.7606399  0.58747745 0.99442434],10.0,0.01,0.018791544889194378,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152043 0.04990996 0.00429765],[0.03008626 0.04444752 0.01381547],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03294045 0.03891291 0.00352238],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985598 0.04810643 0.02842383],[0.03894776 0.03943148 0.01206341],[0.7606399  0.58747745 0.99442434],10.0,0.01,0.018791544889194378,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152043 0.04990996 0.00429765],[0.03008057 0.04444577 0.01381384],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
23,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03293781 0.03891248 0.00352202],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
24,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985598 0.04810643 0.02842383],[0.03894755 0.03943151 0.01206342],[0.7606399  0.58747745 0.99442434],10.0,0.01,0.018791544889194378,False
25,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152043 0.04990996 0.00429765],[0.0300813  0.04444596 0.01381414],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
26,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03293863 0.03891272 0.00352224],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
27,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985598 0.04810643 0.02842383],[0.03894806 0.03943171 0.01206362],[0.7606399  0.58747745 0.99442434],10.0,0.01,0.018791544889194378,False
28,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152043 0.04990996 0.00429765],[0.03008153 0.04444602 0.01381419],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
29,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03293864 0.03891271 0.00352222],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
30,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04890238 0.02983273],[0.04985598 0.04810643 0.02842383],[0.03894798 0.03943167 0.01206358],[0.7606399  0.58747745 0.99442434],10.0,0.01,0.018791544889194378,False
31,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02010573 0.05       0.00309312],[0.02152043 0.04990996 0.00429765],[0.03008144 0.044446   0.01381416],[-0.9964758   0.98977304 -0.89132047],10.0,0.01,0.018791544889194378,False
32,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04824198 0.03127805 0.        ],[0.04697131 0.03216405 0.00020436],[0.03293859 0.03891269 0.00352221],[ 0.9378753  -0.62406486 -0.5755707 ],10.0,0.01,0.018791544889194378,False
