,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02664191 0.00571816 0.02973767],[0.02537502 0.00544625 0.02832357],[0.01034553 0.00254743 0.01337753],[0.88806355 0.19060528 0.99125564],10.0,0.01,0.013044132521375075,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[-0.00324211  0.03540218  0.00326392],[-0.00188129  0.0339777   0.00445557],[0.00627237 0.01760583 0.0142478 ],[-0.9961337  0.9894674 -0.8824583],10.0,0.01,0.013044132521375075,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02518963 0.01549398 0.        ],[0.02390234 0.01637293 0.00021187],[0.01091115 0.02166754 0.00394032],[ 0.94772434 -0.66360664 -0.5900838 ],10.0,0.01,0.013044132521375075,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04780538 0.03482261 0.02985063],[0.04666873 0.03394529 0.02844123],[0.02543142 0.02571372 0.01179663],[0.75385845 0.6442878  0.9950211 ],10.0,0.01,0.013044132521375075,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01790545 0.05       0.005311  ],[0.01927322 0.04923656 0.0064109 ],[0.02333778 0.03706791 0.01404601],[-0.9966642  0.9929241 -0.8179876],10.0,0.01,0.013044132521375075,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04637614 0.02988463 0.        ],[0.04508733 0.03080486 0.00030485],[0.02958075 0.03644116 0.00443456],[ 0.949023  -0.6705123 -0.588676 ],10.0,0.01,0.013044132521375075,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04926957 0.02985117],[0.04976639 0.04839153 0.02844617],[0.03809382 0.03939733 0.01236186],[0.7528696 0.6461648 0.995039 ],10.0,0.01,0.013044132521375075,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0201009  0.05       0.00535444],[0.02151157 0.04992351 0.00645251],[0.03044453 0.04503586 0.01504943],[-0.99663675  0.99291694 -0.8165575 ],10.0,0.01,0.013044132521375075,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04857202 0.02987989 0.        ],[0.04728522 0.03083302 0.00030683],[0.03369077 0.03865637 0.00464056],[ 0.9490373 -0.6706702 -0.588576 ],10.0,0.01,0.013044132521375075,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.05       0.04926674 0.02985118],[0.04987091 0.04839017 0.02844628],[0.03955327 0.0390726  0.01241015],[0.75283766 0.6462283  0.99503946],10.0,0.01,0.013044132521375075,False
