,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02142423 0.02944417 0.        ],[0.02040545 0.02804403 0.        ],[ 0.0068453   0.01256844 -0.00017391],[ 0.7141409   0.9814724  -0.99913704],10.0,0.01,0.015508774647833932,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01640468 0.01217042 0.        ],[0.01659493 0.01292525 0.        ],[ 0.01076061  0.01657127 -0.00137566],[-0.16731822 -0.57579154 -0.7916481 ],10.0,0.01,0.015508774647833932,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02577537 0.04146221 0.        ],[0.02533882 0.0401052  0.        ],[ 0.01614434  0.02665112 -0.00064841],[ 0.31235647  0.97639275 -0.99950755],10.0,0.01,0.015508774647833932,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02178455 0.02571154 0.        ],[0.02195356 0.02639599 0.        ],[ 0.01840413  0.02942478 -0.00061289],[-0.13302761 -0.5250223  -0.78521   ],10.0,0.01,0.015508774647833932,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.03240714 0.05       0.        ],[0.03191005 0.04887757 0.        ],[ 0.02283585  0.03717731 -0.00029479],[ 0.35408664  0.97977936 -0.9995613 ],10.0,0.01,0.015508774647833932,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02823068 0.03370801 0.        ],[0.02840565 0.03442936 0.        ],[ 0.02434963  0.03767559 -0.00077553],[-0.13921535 -0.54306626 -0.78122216],10.0,0.01,0.015508774647833932,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.03856442 0.05       0.        ],[0.03808134 0.04925958 0.        ],[ 0.02838032  0.04098996 -0.00055795],[ 0.34445786  0.9790299  -0.99954903],10.0,0.01,0.015508774647833932,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.03443771 0.03382517 0.        ],[0.03461098 0.03455911 0.        ],[ 0.02991947  0.03812289 -0.00094914],[-0.13755691 -0.5391611  -0.78193444],10.0,0.01,0.015508774647833932,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.04484559 0.05       0.        ],[0.04435891 0.04926575 0.        ],[ 0.03389102  0.04039146 -0.00064919],[ 0.3469293   0.97922564 -0.999552  ],10.0,0.01,0.015508774647833932,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0407061 0.0337947 0.       ],[0.0408798  0.03453039 0.        ],[ 0.03532364  0.03763483 -0.00107665],[-0.13798308 -0.54017663 -0.7817464 ],10.0,0.01,0.015508774647833932,False
