,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01490717 0.02916134 0.        ],[0.0141983  0.02777464 0.        ],[ 4.61300784e-03  1.26310682e-02 -5.66710815e-05],[ 0.4969058  0.9720446 -0.9993318],10.0,0.01,0.025969589658849573,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00795242 0.01450317 0.        ],[0.00824943 0.01513426 0.        ],[ 0.00589069  0.01802003 -0.00084248],[-0.23182517 -0.48860574 -0.91600645],10.0,0.01,0.025969589658849573,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01270324 0.04349141 0.        ],[0.01249145 0.04214296 0.        ],[ 0.0079382   0.02921771 -0.00019596],[ 0.15836084  0.966275   -0.99943674],10.0,0.01,0.025969589658849573,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00662057 0.03142992 0.        ],[0.00689975 0.03193935 0.        ],[ 0.00715365  0.03395529 -0.00015705],[-0.20275569 -0.40204978 -0.9011739 ],10.0,0.01,0.025969589658849573,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01221544 0.05       0.        ],[0.01196266 0.04914117 0.        ],[8.18607934e-03 4.07773729e-02 4.33652543e-05],[ 0.18649542  0.9698595  -0.99949527],10.0,0.01,0.025969589658849573,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00606443 0.03722889 0.        ],[0.00634491 0.03779535 0.        ],[ 0.00695781  0.04103113 -0.00027479],[-0.20503354 -0.42570364 -0.8994653 ],10.0,0.01,0.025969589658849573,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01155445 0.05       0.        ],[0.01130672 0.04941964 0.        ],[ 7.74208360e-03  4.34968934e-02 -6.11910132e-05],[ 0.18300068  0.96955264 -0.9994927 ],10.0,0.01,0.025969589658849573,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0054134  0.03729787 0.        ],[0.00569364 0.03787429 0.        ],[ 0.00644733  0.04124948 -0.00031471],[-0.20470166 -0.42340446 -0.8995073 ],10.0,0.01,0.025969589658849573,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01091347 0.05       0.        ],[0.01066525 0.04942339 0.        ],[ 7.11107172e-03  4.31429828e-02 -6.11466612e-05],[ 0.18333554  0.9695927  -0.9994933 ],10.0,0.01,0.025969589658849573,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00477158 0.03728985 0.        ],[0.00505183 0.03786683 0.        ],[ 0.0057338   0.04107015 -0.00033338],[-0.20472968 -0.42367166 -0.8994901 ],10.0,0.01,0.025969589658849573,False
