,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01865798 0.0292791  0.        ],[0.01777075 0.02788681 0.        ],[ 0.00589909  0.01257491 -0.00012466],[ 0.62193274  0.97597003 -0.9993265 ],10.0,0.01,0.025737410615085485,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01177842 0.01419569 0.        ],[0.01206337 0.01484674 0.        ],[ 0.00831101  0.01767114 -0.00111751],[-0.22931862 -0.5027802  -0.9219891 ],10.0,0.01,0.025737410615085485,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01773008 0.04332928 0.        ],[0.01746062 0.04197486 0.        ],[ 0.01142907  0.02874957 -0.00035186],[ 0.1983887   0.9711194  -0.99952155],10.0,0.01,0.025737410615085485,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01193231 0.03060632 0.        ],[0.0121952  0.03114692 0.        ],[ 0.01144384  0.03322637 -0.00026588],[-0.19325906 -0.42409855 -0.9124578 ],10.0,0.01,0.025737410615085485,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01845492 0.05       0.        ],[0.01815725 0.04910349 0.        ],[ 1.31890921e-02  4.01689857e-02 -2.24785396e-05],[ 0.21742022  0.97368646 -0.9995681 ],10.0,0.01,0.025737410615085485,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0125705  0.03678387 0.        ],[0.01283616 0.03736969 0.        ],[ 0.01243727  0.04047098 -0.00036951],[-0.19614744 -0.4405378  -0.91132516],10.0,0.01,0.025737410615085485,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0190468 0.05      0.       ],[0.01875147 0.0493994  0.        ],[ 0.01379002  0.04304146 -0.00016478],[ 0.21587682  0.9735098  -0.9995654 ],10.0,0.01,0.025737410615085485,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0131694  0.03681923 0.        ],[0.01343484 0.03741745 0.        ],[ 0.01295974  0.04068034 -0.00045627],[-0.1959135  -0.4393589  -0.91138273],10.0,0.01,0.025737410615085485,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01964895 0.05       0.        ],[0.01935345 0.04940167 0.        ],[ 0.01421467  0.0426053  -0.00019428],[ 0.21598506  0.97352433 -0.9995657 ],10.0,0.01,0.025737410615085485,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01377105 0.03681646 0.        ],[0.01403651 0.03741492 0.        ],[ 0.01332282  0.04043251 -0.00049611],[-0.19592988 -0.43945134 -0.9113763 ],10.0,0.01,0.025737410615085485,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02025036 0.05       0.        ],[0.01995487 0.04940155 0.        ],[ 0.01460488  0.04257594 -0.00023245],[ 0.21597683  0.9735234  -0.99956566],10.0,0.01,0.025737410615085485,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0143725  0.03681665 0.        ],[0.01463795 0.03741509 0.        ],[ 0.01379276  0.04046027 -0.00051729],[-0.19592863 -0.43944514 -0.91137666],10.0,0.01,0.025737410615085485,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02085182 0.05       0.        ],[0.02055634 0.04940156 0.        ],[ 0.01513869  0.0425784  -0.00023618],[ 0.21597743  0.9735234  -0.99956566],10.0,0.01,0.025737410615085485,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01497396 0.03681664 0.        ],[0.01523942 0.03741509 0.        ],[ 0.01435094  0.04044212 -0.00051451],[-0.1959287  -0.43944526 -0.9113767 ],10.0,0.01,0.025737410615085485,False
