,origin,output_max,desired_pos_step_I,desired_pos_ctrl_I,ee_position_I,raw_action,substeps,timestep,goal_noise,is_success
0,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01600601 0.02918322 0.        ],[0.01524488 0.02779548 0.        ],[ 4.99014566e-03  1.26089862e-02 -7.67315848e-05],[ 0.5335336  0.9727739 -0.9991943],10.0,0.01,0.02148087009706962,False
1,[0.61011829 0.12516428 0.1894773 ],0.03,[0.00964974 0.01317466 0.        ],[0.00991581 0.01386991 0.        ],[ 0.00682663  0.01733372 -0.00094178],[-0.21187544 -0.5336187  -0.8646033 ],10.0,0.01,0.02148087009706962,False
2,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01585949 0.0422355  0.        ],[0.01557686 0.04088664 0.        ],[ 0.00978677  0.02793209 -0.00030242],[ 0.20699167  0.9686947  -0.99941504],10.0,0.01,0.02148087009706962,False
3,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01056595 0.02852856 0.        ],[0.01080423 0.02911622 0.        ],[ 0.00993596  0.03172054 -0.00028848],[-0.17645144 -0.45689797 -0.8445491 ],10.0,0.01,0.02148087009706962,False
4,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01815334 0.05       0.        ],[0.01780387 0.04900692 0.        ],[ 1.21728327e-02  3.90818041e-02 -6.10225381e-05],[ 0.252913    0.9737394  -0.99950767],10.0,0.01,0.02148087009706962,False
5,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01269335 0.03543087 0.        ],[0.01293637 0.03607645 0.        ],[ 0.01193758  0.03948326 -0.00044888],[-0.18199962 -0.48563755 -0.84238267],10.0,0.01,0.02148087009706962,False
6,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01987223 0.05       0.        ],[0.01954241 0.0493379  0.        ],[ 0.01391267  0.04241013 -0.00022034],[ 0.23929584  0.97250056 -0.9994881 ],10.0,0.01,0.02148087009706962,False
7,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01446419 0.03565228 0.        ],[0.01470567 0.03630307 0.        ],[ 0.0136614   0.03992867 -0.00050689],[-0.18026787 -0.47825718 -0.84261894],10.0,0.01,0.02148087009706962,False
8,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02176222 0.05       0.        ],[0.02142667 0.04934868 0.        ],[ 0.01555154  0.04202875 -0.00023038],[ 0.24326777  0.97287524 -0.99949425],10.0,0.01,0.02148087009706962,False
9,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01633917 0.03558601 0.        ],[0.01658109 0.03624046 0.        ],[ 0.01520043  0.03961521 -0.00055534],[-0.18076843 -0.48046649 -0.8425288 ],10.0,0.01,0.02148087009706962,False
10,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02360174 0.05       0.        ],[0.02326789 0.0493457  0.        ],[ 0.01706066  0.04192063 -0.00028836],[ 0.24208558  0.9727645  -0.99949247],10.0,0.01,0.02148087009706962,False
11,[0.61011829 0.12516428 0.1894773 ],0.03,[0.01818316 0.03560563 0.        ],[0.01842496 0.03625901 0.        ],[ 0.01675496  0.03959716 -0.00060041],[-0.18061912 -0.47981226 -0.84255445],10.0,0.01,0.02148087009706962,False
12,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02545625 0.05       0.        ],[0.02512189 0.04934658 0.        ],[ 0.01867382  0.04188916 -0.00031735],[ 0.24243605  0.9727974  -0.999493  ],10.0,0.01,0.02148087009706962,False
13,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02003634 0.0355998  0.        ],[0.02027817 0.0362535  0.        ],[ 0.018402    0.0395389  -0.00062179],[-0.18066347 -0.48000658 -0.8425468 ],10.0,0.01,0.02148087009706962,False
14,[0.61011829 0.12516428 0.1894773 ],0.03,[0.0273063 0.05      0.       ],[0.02697209 0.04934632 0.        ],[ 0.02032496  0.04182468 -0.00033777],[ 0.24233186  0.9727876  -0.9994928 ],10.0,0.01,0.02148087009706962,False
15,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02188679 0.03560153 0.        ],[0.02212861 0.03625513 0.        ],[ 0.02004553  0.03948046 -0.00064596],[-0.1806503  -0.47994888 -0.8425491 ],10.0,0.01,0.02148087009706962,False
16,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02915768 0.05       0.        ],[0.02882343 0.0493464  0.        ],[ 0.02195967  0.0417682  -0.00036511],[ 0.24236298  0.9727906  -0.9994929 ],10.0,0.01,0.02148087009706962,False
17,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02373805 0.03560101 0.        ],[0.02397987 0.03625464 0.        ],[ 0.02167629  0.03942264 -0.00067564],[-0.18065417 -0.4799664  -0.84254825],10.0,0.01,0.02148087009706962,False
18,[0.61011829 0.12516428 0.1894773 ],0.03,[0.03100866 0.05       0.        ],[0.03067442 0.04934637 0.        ],[ 0.0235883   0.04170814 -0.00039452],[ 0.24235344  0.97278976 -0.9994929 ],10.0,0.01,0.02148087009706962,False
19,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02558907 0.03560116 0.        ],[0.02583089 0.03625478 0.        ],[ 0.02330557  0.03936292 -0.00070564],[-0.18065298 -0.4799614  -0.84254843],10.0,0.01,0.02148087009706962,False
20,[0.61011829 0.12516428 0.1894773 ],0.03,[0.03285975 0.05       0.        ],[0.03252551 0.04934638 0.        ],[ 0.0252176   0.04164853 -0.00042376],[ 0.24235606  0.97279    -0.9994929 ],10.0,0.01,0.02148087009706962,False
21,[0.61011829 0.12516428 0.1894773 ],0.03,[0.02744015 0.03560112 0.        ],[0.02768197 0.03625474 0.        ],[ 0.02493606  0.03930436 -0.00073556],[-0.18065333 -0.47996283 -0.8425484 ],10.0,0.01,0.02148087009706962,False
22,[0.61011829 0.12516428 0.1894773 ],0.03,[0.03471081 0.05       0.        ],[0.03437657 0.04934638 0.        ],[ 0.0268478   0.04158978 -0.00045312],[ 0.24235535  0.9727899  -0.9994929 ],10.0,0.01,0.02148087009706962,False
